classificacao,comentario,justificativa
Positive,0:07 the way she was singing before the actual lyrics was getting me mindsetted,"The commenter uses the word 'mindedted,' which implies they enjoyed the vocal performance and the atmosphere created."
Negative,"1:20 OMG THE FENCE ALMOST GOT HER HEART, AND U COULD SEE IT BEATING","The comment expresses fear and concern about a potentially dangerous situation, indicating a negative emotional response."
Positive,"This is giving major ""Death Becomes Her"" vibes. 😂😂",The use of emojis and the reference to a well-regarded film strongly indicate a positive reaction to the music video.
Neutral,Great music great voice hate that it's about infidelity ... Buuuuuut great rhythm voice choreography .,"The comment expresses mixed feelings, acknowledging positive aspects (music, voice, rhythm, choreography) alongside a negative opinion about the song's theme."
Positive,What a crazy clip catchy song though,"The commenter uses positive language like 'crazy clip' and 'catchy song,' expressing enjoyment."
Positive,Kinda has 7 wonders from fleetwood mac vibes,"The comment expresses a positive comparison to Fleetwood Mac, indicating enjoyment of the music video's style."
Positive,I love the tiny little reference too repo the generic opera with the fence fall,The commenter expresses a clear fondness for the music video through the use of 'I love'.
Positive,Love the death becomes here vibes,"The commenter expresses appreciation for the video's atmosphere, indicating a positive feeling."
Positive,Great musician with powerful voice,The comment expresses admiration and praise for the musician's voice and skill.
Positive,"Loving the vibe of this song and ""Death becomes her"" homage of the video.",The commenter expresses enthusiastic appreciation for the song and video's aesthetic elements.
Neutral,Some food that looks like the cat stones and turn it into korn plis,"The comment expresses a request and observation, lacking explicit positive or negative emotion."
Negative,"I guess if you just wait 30 years, you can just copy anything and people will just say you referenced it or it gives Death Becomes Her vibes instead of saying what it is, which is straight up copying the concept.  It's a nice video and good song but let's call it what it is.","The comment expresses frustration and criticism about the video's similarity to another work, despite acknowledging a positive aspect of the video itself."
Negative,"The music video is quite original and entertaining, but the actual song is mid af. I'm so sick of generic pop songs about people and their boring ass relationship drama. It's the most overdone subject in the world at this point.","While the video is described as 'original and entertaining,' the comment expresses strong criticism of the song's generic content and subject matter, indicating a negative sentiment."
Negative,the hideous due..what a mess this video was so hard to watch lmfao!! 500kg makeup n still they both chopped..0 features too also cant sing..allautotune! sad tbh! ohh yah btw your little miss perfect jenna smokes and uses drugs..let that sing it ;),"The comment expresses frustration and criticism regarding the video's quality and the performers' abilities, using terms like 'hideous,' 'mess,' and 'cant sing,' indicating a negative sentiment."
Positive,This is better than your sweet tooth perfume(that is hard to beat),"The commenter expresses admiration and suggests the music video is superior to a highly praised item, indicating a positive sentiment."
Positive,"Immediate ""Death becomes her"" vibes, like a modern remake in a mini movie, even the end. 😂",The comment expresses a positive comparison and uses an emoji to convey amusement and enjoyment.
Negative,"Really.... Another Taylor and Olivia type of song.  I know it's music but if you reverse these types of lyric's and the dude was telling another dude that he's tasting him through his ex girl, you get my point.  If your relationship doesn't work out, please move forward.  The fact that you have to write a song about him and even sing about it shows that your still living in the past.  In all theses type of song, he has moved on.  But we know it's all about misleading these young women (buyers) to make that money.","The comment expresses disapproval of the song's theme and suggests it's manipulative, indicating a negative sentiment."
Negative,These lyrics evil,The word 'evil' expresses a strongly negative opinion about the song's lyrics.
Positive,"Ngl, this song is such a vibe",The phrase 'such a vibe' expresses a feeling of enjoyment and positivity about the song.
Positive,Death becomes her vibes,The comment expresses a positive feeling about the music video's atmosphere and the artist's style.
Positive,This entire video gave me Death Becomes Her vibes and I LOVE IT!!!!🖤,The exclamation points and phrase 'I LOVE IT!!!!' clearly indicate a positive emotional response to the video.
Negative,You're so 🔥.  Often im so sick of the repetitiveness of you on the radio.  But here i am again. Its sickening. i❤i,"The comment expresses dislike with phrases like 'sickening' and 'repetitiveness', indicating a negative sentiment despite the initial positive emoji."
Positive,Omg I love the song great beat and the music video is amazing idea I love it they become friends in the end.  Both beautiful and strong wise women.                 It does reminds me of my favorite movie Death becomes her.  If no one seen the movie you have too. ❤❤,"The user expresses enthusiastic love for the song and music video, highlighting positive aspects and recommending the related movie."
Negative,The way this has better effects and gore than some movies currently is humiliating 💀💀,"The comment expresses a negative feeling through the use of 'humiliating' and emojis, indicating disappointment with the video's content."
Positive,Love the over her dead body vibe!,The commenter expresses positive appreciation for the music video's style and feel.
Positive,This gave off heavy death becomes her vibes and I'm here for it,The commenter expresses enthusiasm and enjoyment (
Neutral,baixei lyrics,"The comment simply indicates the user downloaded the lyrics, expressing a functional action rather than an opinion or feeling."
Negative,"You know I don’t think this can be true, but the pictures and noises in my ears make me believe, or think a lot of weird shit, and apparently everyone that betrays me literally goes to hell, maybe in millions, billions, or trillions of years, and then they burn for a long time, maybe forever, or they burn get destroyed, then somehow come back as part of the planet, or some planet, and I apparently die, return to the sky, or Zion, then maybe come back in a new universe, don’t think this is true, but that’s what I’m getting, I have no idea if it could ever be good for me, or anyone in this bullshit, also I think people are desperately trying to set people up to do me over, and betray me, and may have been for a long time, maybe they agree with incest, paedophilia, murder, mind control, brain washing, manipulation, I personally do not. I would not like to take part in that. I honestly do not like the thought of living in a sick disgusting world or in a world where I think people are sick and disgusting, but for some reason have some thoughts I can’t actually die, like physically maybe I can, but then some healing shocking mind erasing, technology and, or magic or whatever happens you know regrowth back to a baby change look genes nutrition whatever or just keep farming me, so they can nonce off and torture people and try to send us to hell.","The comment expresses strong negative feelings regarding betrayal, a disturbing worldview, and a belief in a corrupt and harmful world."
Positive,1:03-1:06 i love how the beat goes so well when jenna gets hit on her eye with the knife 😮‍💨😍,"The commenter expresses affection and excitement, indicated by the use of 'love,' '😍,' and '😮‍💨' emojis."
Negative,"Todo mal, Todo mal. Autotune por todos lados que intenta cubrir la mierda que es la letra y que lo peor, la hace mas mierda. La letra simplemente sin sentido palabras aleatorias que rimen y ya, primera vez que veo a gente utilizando el cerebro y tirandole la basura que se merece.","The comment expresses strong criticism and disdain for the music video's lyrics and autotune, indicating a negative sentiment."
Positive,Oh it’s giving Death becomes her vibes❤️‍🔥 and I’m here for it 😍 iykyk,The use of emojis and phrases like 'I’m here for it' clearly indicate a positive and enthusiastic reaction to the video.
Positive,It's giving a death becomes her vibe ❤❤❤,The use of heart emojis and the phrase 'giving a vibe' indicates a positive and enthusiastic reaction to the music video.
Negative,This is so awful! I hate it.,The comment expresses strong dislike and negative emotion regarding the music video.
Positive,Vibe: Relaxing afternoon as the sun sets,The comment expresses a pleasant and calming feeling about the music video's atmosphere.
Positive,"You seem to be quite popular. Reckon it's partially to do with being a smart arse best mate to a lass who represents the fears of all young women? Without that role in a different universe do you become so big? Curious on your thoughts on it. Take care, Greg x","The comment expresses admiration and curiosity about the artist's popularity and its connection to their persona, indicating a positive sentiment."
Negative,"This is awful. Voodoo, violence, all over a man. Gross. This is what kids are being raised watching. No wonder everyone is messed up smh","The comment uses strongly negative language like 'awful,' 'gross,' and expresses concern about the video's impact, indicating a negative sentiment."
Positive,"I was checking this video out and my brother got in the car. He heard the line “You’ll just have to taste me when he’s kissing you!” He looked at me weird and said “That’s fucked up!” I thought he was talking about me watching the video. He made sure I knew he was talking about the line. He didn’t mind the song though. Thinks it’s catchy as hell! I agree. Plot twist of this whole thing….. I’m a 34 year old, straight man who works physical labor. My brother is a 40 year old, straight man who is a US Army Combat Medic vet. 😆😂🤣 I have listened to this song a few times now. Damn Sabrina is fine as hell though.","The commenter expresses amusement and positive opinions about the song and its lyrics, despite a slightly awkward initial reaction from their brother."
Positive,"catchy and confident — Sabrina nailed it with ""Taste""!",The comment expresses enthusiastic praise for the song and the artist's performance.
Positive,The song is a vibe❤❤❤,The use of hearts emojis and the word 'vibe' clearly indicates a positive feeling towards the music video.
Positive,"Mmmm...the song explores the theme of jealousy and the lingering bond between ex-lovers... Sabrina is really addressing someone who has gotten back together with his ex, insinuating that, despite the new relationship, the author’s presence is still palpable. The line “You’ll just have to taste me when he’s kissin’ you” expresses the idea that, even though the relationship is over, the author is still a part of his ex’s life... so much so that the new partner cannot help but feel his presence! It is also very strong the way Sabrina emphasizes how some of his ex’s habits and behaviors, such as jokes or affectionate gestures, were learned from him (I am referring to “He’s funny, now all his jokes hit different / Guess who he learned that from?”). This lyric maybe could seem ""trivial"", but... it is very deep indeed 😊😊","The comment expresses admiration and insightful interpretation of the song's themes and lyrics, punctuated by positive emojis."
Neutral,This is chaotic no match lyrics with visual,"The comment describes the video as 'chaotic' and 'no match,' indicating a subjective observation without clear positive or negative emotion."
Positive,this songs giving vibes,The phrase 'giving vibes' implies a positive and enjoyable experience with the music.
Positive,Sabrina you are so beatiful,"The comment expresses admiration and appreciation for the artist, indicating a positive sentiment."
Positive,"what creativity bro, i love her Mvs and Songs, this old vibe on songs is PERFECT!!! completely ur vibe🔥🔥🤩🤩","The commenter expresses enthusiastic praise and excitement about the music video and songs, using positive emojis and phrases like 'love' and 'perfect'"
Positive,Such an amazing song! Giving me 80s roxanne vibes ! But the video could have been less violent.,The commenter expresses overwhelmingly positive feelings about the song while acknowledging a minor negative aspect regarding the video's violence.
Positive,1:19  THE HEART BEATING HELP???,The commenter's exclamation suggests excitement and enjoyment of the music video's theme.
Positive,Man its so simple yet so damn catchy,The comment expresses enthusiastic approval using words like 'simple' and 'damn catchy'.
Positive,People who actually know who is referenced in the lyrics...,"This comment indicates an appreciation and understanding of the music video's references, suggesting a positive reaction."
Positive,Yo solo voy a decir una cosa quien espera la segunda temporada Porfavor Porfavor que la saquen ❤️💚,The use of heart emojis and repeated requests suggest enthusiastic anticipation and a positive feeling about the potential release of a second season.
Positive,"I keep hearing ""five feet to be exact"" as ""five feet to beat his ass""",The comment conveys enthusiastic enjoyment and a playful interpretation of the song's lyrics.
Negative,"This is incredibly messed up. At a time when the world is witnessing real images of dead babies and innocent civilians being shot, bombed, with objects piercing through their bodies in Israel on October 7 and then nonstop in Gaza, this video treats violence like it is entertainment. It is pathetic to use shock value and rage bait just for views. The world is suffering. We are on the brink of a possible war. Our humanity is disappearing and human lives are being devalued. How tone deaf can this music video be. This is not what people want to see. No wonder people say the entertainment industry is demonic.","The comment expresses strong condemnation of the video’s depiction of violence and its perceived exploitation of a horrific global crisis, indicating a deeply negative sentiment."
Positive,Giving Death becomes her vibes. I would watch a remake with them.,"The commenter expresses a positive reaction to the music video's aesthetic and suggests a desire for a remake, indicating enjoyment."
Positive,Ilove when the beat drop,The use of 'Ilove' and the exclamation point clearly indicate a positive feeling about the music video's beat drop.
Negative,What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,"The comment expresses strong disapproval and criticism of the video's content and themes, using terms like 'anti Christian violence' and 'dead generation vibes'."
Negative,The lyrics of this song is basically neurotical sh*t.,The comment uses derogatory language ('neurotical sh*t') and expresses a strongly negative opinion about the song's lyrics.
Positive,What a great sentiment in the lyrics!,The commenter explicitly praises the 'great sentiment' in the song's lyrics.
Negative,I need death becomes her movie remake with jennifer lawrence and emma stone,The comment expresses a desire for a remake and implies dissatisfaction with the original film's cast.
Negative,The lyrics are catchy but they carry just all the wrong messages.,"The comment expresses a critical opinion about the video's messaging, indicating a negative sentiment."
Negative,This makes sense this color changing turd was on Disney. Catchy song tho,The comment uses the dismissive and potentially offensive term 'color changing turd' and expresses a negative opinion about the video's content.
Positive,This has such “Death Becomes Her” vibes and I love it,"The commenter expresses a positive feeling by comparing the music video to a well-regarded film, indicating enjoyment."
Positive,Serious 'Death Becomes Her' vibes,"The comment expresses a positive association with the film 'Death Becomes Her', indicating enjoyment and a favorable comparison."
Positive,This video gives me major death becomes her vibes 😂 love it 🥰,"The commenter expresses enjoyment and affection using emojis, indicating a positive sentiment."
Positive,"Hahaha!! This is so, ""death becomes her"" movie vibe 😂😂. Awesome!","The user expresses enthusiastic approval with emojis and positive language, indicating a favorable sentiment towards the music video."
Positive,And they said Reputation was Dark.  Damn.  Sabrina has some variously dark stuff underneath that sweet little girl vocal tones.  Amazing,"The comment expresses admiration and acknowledges a deeper, more complex emotional depth in the song, indicating a positive reception."
Positive,Sabrina carpenter Love you name is Edwin stone 30 love you too,The comment expresses affection and enthusiasm ('Love you') indicating a positive sentiment.
Positive,This gives me hope that I can make it in today's music industry. It's so awful anyone can do it.,"The comment expresses a feeling of optimism and belief in the artist's potential, indicating a positive sentiment."
Positive,I love the kiling vibe🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,The multiple exclamation points and the explicit statement 'I love' indicate a highly positive sentiment.
Negative,She totally ruined the vibe here she was much cooler with just the music... The notion that she doesn't care and isn't that jealous type is what makes the song so cool,"The comment expresses disappointment and criticism of the artist's performance, stating she 'ruined the vibe' and possesses negative qualities."
Positive,😅😮 omg sooooo  giving babysitter killer queen vibes,"The user expresses excitement and a positive association with the music video's style, indicated by the emojis and enthusiastic wording."
Positive,Love the vibes,The commenter expresses positive feelings about the music video's atmosphere.
Positive,"wow im trying to make a beat like her music and watch this, ......i dont like the gore...","The commenter expresses admiration and a desire to emulate the artist's style, indicating a positive reaction."
Negative,"Jeez, the lyrics are so explicit... how this passed censorship is beyond me. And young girls are singing these lyrics, oblivious to their meaning, WTF?","The comment expresses strong disapproval and frustration with the lyrics and their potential impact, using terms like 'WTF' and 'oblivious,' indicating a negative sentiment."
Negative,yall fr hating on her for no reason..she’s just referring to rory as she gave off a similar vibe💁🏻‍♀️ get a life you guys🤡,"The comment expresses frustration and hostility towards viewers criticizing the artist, using insulting language like 'get a life'."
Negative,this gives severe death becimes her vibes,The use of 'severe death' indicates a negative reaction to the music video's content or the artist's vibe.
Positive,My heart was beating when they smooched,The use of 'beating' suggests a feeling of excitement and pleasure associated with the kiss.
Positive,Death becomes her vibes 😂😂😂 this video is epic ❤❤❤,The user expresses amusement and positive feelings with emojis and the word 'epic' indicating enjoyment.
Positive,The music is generic and boring but the video is great :),"Despite noting the music's quality, the commenter expresses a positive feeling about the video itself."
Positive,Death Becomes Her vibes 🔪🖤✨,"The use of emojis (knife, black heart, sparkles) and a reference to a beloved film strongly suggests a positive reaction to the video."
Positive,"This Music Video Actually Deserves an Emotional Recall, like the Ford Explorer 💙 and Firestone Controversy 🆚 NHTSA In The year 2000.",The comment expresses a positive sentiment by stating the music video 'deserves an emotional recall' and uses an emoji to reinforce this feeling.
Negative,They give off death becomes jer vibes,"The comment uses 'death becomes jer vibes,' which is a negative comparison implying a disliked or unpleasant aesthetic and style."
Negative,This is awful.,The comment expresses clear dissatisfaction and uses a strongly negative adjective ('awful') to describe the music video.
Positive,Death becomes her vibes,The comment expresses a positive feeling (
Positive,Vibes 😂😂😂😍😍😍👊🫡🔥🔥🔥🔥🔥💯🌹2025,"The comment uses emojis expressing enjoyment and enthusiasm, indicating a positive sentiment."
Positive,Definitely giving off death becomes her vibes,The comment expresses admiration and approval of the artist's style and persona.
Positive,"I always wondered why Sabrina likes the style of Meryl Streep in Death Becomes her and it's proven with this video very high Death Becomes her vibes in it,, which is awesome.  :)","The commenter expresses enthusiastic approval of the video's similarity to the film, describing it as 'awesome'."
Negative,I DONT BOOK ANYBODY ELSE WHEN I THINK ABOUT YOU I TOUCH MYSELF. THATS THE CHORUS OF THE SONG THAT SOUNDS SIMILAR TO HERS,"The comment expresses a potentially uncomfortable and awkward reaction to the music video and song, suggesting a negative feeling."
Positive,death becomes her vibes and I AM HERE FOR IT,The enthusiastic expression 'I AM HERE FOR IT' clearly indicates a positive reaction to the music video.
Negative,Some of the most toxic song lyrics I’ve heard and people are loving it,"The comment expresses disapproval and criticism of the song's lyrics, indicating a negative sentiment."
Positive,Huge 'Death Becomes Her' vibes off this vid lol,"The commenter expresses enjoyment and amusement with the video, indicated by the enthusiastic 'vibes' and laughing emoji."
Positive,"""Death Becomes Her"" vibes 😂",The use of 'Death Becomes Her' as a comparison suggests a positive and humorous association with the video's content.
Neutral,how she went from almost love..to now this and feather...damn she's fucked up lmao she must love body horror and gore...wow. Imagine hw much work went into this video and all the prosthetics and effects lol,"While containing strong language ('fucked up', 'lmao'), the comment also expresses admiration for the visual effects and acknowledges the artist's creative choices, suggesting a mixed, but not overwhelmingly negative, reaction."
Positive,Dis is giving Death becomes her vibes is it? ❤,The use of '❤' and the reference to 'Death becomes her' indicates a positive appreciation of the music video.
Negative,The vocals 😵☠️🫀 MV☠️💀👻🫀,The excessive use of emojis depicting death and distress suggests a negative reaction to the music video.
Positive,_Death Becomes Her_ vibes,The comment expresses a positive association with the film _Death Becomes Her_.
Negative,"BEING ANNOYING ALL THIS JOKES ABOUT OF HER BECAUSE OF HER MENTION IS MYDAY OF HER MESSENGER AND SHE,S ALREADY HAVE HER PHOTOGRAPH OF HER BOYFRIEND AND HER SISTER JENNA ORTEGA.😊😊😊😊😊😊","The comment expresses annoyance and criticism regarding the music video's content and the artist's actions, indicating a negative sentiment."
Negative,This is just Sabrina Carpenter getting her ass beat the whole entire time,"The comment uses highly offensive and aggressive language, clearly expressing a negative and critical opinion of the music video and its performer."
Negative,Mysandrists. Imagine if a male artist made a music video like this but the genders were reversed.,"The comment expresses a critical comparison, implying a negative opinion about the music video's execution and aesthetic choices."
Positive,"I was actually so scared when the blood part came, becuase i have a phobia of blood.😮😅😢 also Jenna was giving Nurse Julie vibes from dress to impress","The commenter expresses a relatable fear and a positive observation about Jenna's appearance, indicating enjoyment and appreciation."
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,"The comment uses strong negative language ('worst,' 'fcking') and explicitly compares the video unfavorably to another song, indicating a negative sentiment."
Negative,Stole the piano notes from Fleetwood mac - seven wonders,The comment expresses criticism and dissatisfaction with the music video’s use of musical elements.
Positive,Good and catchy though,The comment expresses approval and enjoyment of the music video's qualities.
Positive,This gives me Death becomes her vibes.,"The comment expresses a positive association with the music video, drawing a comparison to a well-regarded film."
Positive,"Scriptures tell us to not strike with deadly intent, whether lightly or severely.  Lord Jesus says ""Let him that is without sin throw the first stone at....""","The comment expresses a peaceful and virtuous sentiment aligning with religious teachings, indicating a positive feeling towards the video's message."
Negative,"I cant believe this is legal to put it on YT, such a sick world!! When it was happend that this is normal for everyone and she is an idol for children now??. There is nothing to laugh, I am 34yo and I have to shut my eyes during this. Awful","The commenter expresses strong negative feelings and disgust with the video content and its impact, using words like 'awful' and 'shut my eyes'."
Positive,Death Becomes Her vibe is cool,The commenter expresses a positive opinion of the music video's resemblance to the film 'Death Becomes Her'.
Negative,"She stole the chorus from Divinyls ""I Touch Myself""😢😢😢😢😢😢",The excessive use of sad emojis and accusation of plagiarism indicates a negative sentiment.
Positive,It has a real death becomes her vibe lol love it,The user expresses positive feelings using enthusiastic language ('love it') and a relatable comparison ('real death becomes her vibe').
Positive,I love the death becomes her vibes,"The commenter expresses affection for the video's aesthetic, indicating a positive feeling."
Positive,I see the heart beating,"The comment expresses a feeling of connection and emotional resonance, indicating a positive response to the music video."
Positive,I HATED this songs lyrics..was hoping there would be some type of story behind it to make me feel better so I could enjoy the song without feeling rage for a flagrant side-b.  was gonna check genius.. but  links from Reddit popped up with other people being miffed. .. someone suggested checking out the video.   Now I'm happy I did.  Cheating without remorse--.bad.   fighting over cheater-bad.   mutilation and gore. Ahh yes .. perfect.👌.. as long as everyone's immortal. Ala death becomes her    😊,"Despite initial frustration with the lyrics and themes, the commenter ultimately expresses happiness and a positive reaction to the video's content."
Positive,I liked her song whose title is why. But there is no vedio just lyrics. Maybe she should make a video,The commenter expresses a positive opinion of the song while offering constructive feedback.
Positive,Thanks for reminding me Fleetwood Mac and  Divinyls vibes,The comment expresses appreciation and positive association with the music video's style and influences.
Positive,This very much gives death becomes her vibes and I’m here for it,The commenter expresses enthusiasm and enjoyment (
Positive,Death becomes her vibe,The comment expresses an approval and appreciation of the music video's aesthetic or theme.
Mixed,"One of the worst videos ever, for such a grate song! The heck with this mortal kombat crap! The part were they kiss, was the best part of the video!",The comment expresses both negative criticism ('worst video') and a positive opinion regarding a specific scene ('best part').
Positive,The vibe?? KILLED IT( pun intended),The enthusiastic exclamation 'KILLED IT' indicates strong approval and positive sentiment towards the music video.
Positive,This gives real Death Becomes Her vibes!,"The comment expresses a positive comparison, suggesting a similarity that is perceived favorably."
Positive,DUDE THE EFFECTS LOOK SO REAL WHATTT,The user expresses excitement and amazement at the realism of the video's effects.
Negative,Awful ... go be a grandma and bake some cookies instead of trying to be a 20 year old rapper it's embarrassing,"The comment uses strongly negative language like 'awful,' 'embarrassing,' and a condescending suggestion, indicating a negative sentiment."
Negative,It’s totally awful,The comment expresses a clear negative opinion about the music video.
Positive,0:55 Ayo is that a dr strange into the universe reference??,"The comment expresses excitement and recognition of a specific detail, indicating a positive reaction to the music video."
Positive,From 0:21 to 0:36 scratches my brain perfectly.....her vocals💖❤‍🔥🌟,"The commenter uses enthusiastic emojis and describes the section as ‘scratching my brain perfectly,’ indicating a positive experience."
Positive,Seven wonder vibes❤,The use of the heart emoji and the words 'vibes' clearly indicate a positive feeling about the music video.
Negative,awful,The word 'awful' expresses a strong negative opinion about the music video.
Positive,Why do I think of Dolly Parton and Jolene but in an alternate universe,"The comment expresses a positive association and imaginative comparison, indicating enjoyment of the music video."
Positive,"This is so epic of both Disney queens and icons Sabrina Carpenter and Jenna Ortega! Love the music video cinematography, story, lyrics, chorus, details of the ducktape with the kiss from please, please, please and lipstick from expresso! Adore the outfits and acting! Taste is 💯 pop legendary! This reminds me of a very unique original retro version of Death Becomes Her from the 90’s! 😍🥰😘📺🖤👑🤩🏆💎🎥⚜️👏🏻🫶🏻 🎵 🎶 📝 🔪 🩸 🎬 🔫 🎭 💄 💋 🤍 🩷 👗 👠","The comment expresses overwhelmingly enthusiastic praise for the music video across multiple aspects, using emojis and positive language."
Positive,"For some reason this gave me ""Death Becomes Her"" vibes.","The comment expresses a nostalgic and positive association with the film, indicating a favorable reaction to the music video."
