classificacao,comentario,justificativa
Positive,I love how no one is talking about the where the beat came from (When I Hear Music - - Debbie Deb),The commenter expresses enthusiasm and enjoyment of the music source mentioned in the video.
Positive,his voice sounds dumb ash but its so damn catchy lmao,"Despite the initial negative term 'dumb,' the overall sentiment is positive due to the enthusiastic 'so damn catchy' and 'lmao'."
Positive,The nonficticous lyrics tho!,The enthusiastic use of 'tho!' and the focus on 'nonficticous lyrics' suggests excitement and approval.
Negative,I’m I tripping or he change the lyrics?,"The comment expresses confusion and doubt, suggesting a negative reaction to a perceived change in the music video's lyrics."
Negative,Shout out all the street venders the drug the tortillas on basketball court beating old street venders..im scared thanks to tekashi 😮,"The comment expresses fear and negativity towards street vendors and violence, indicating an unfavorable sentiment."
Negative,No tombstones,"The comment expresses a morbid and negative association, referencing a symbol of death."
Positive,On one hand..... I love the video. Looks like they had fun making it. But I bet if I look up the lyrics I'll find something upsetting.,"The commenter explicitly states 'I love the video' and indicates a positive experience, outweighing the potential negative lyric discovery."
Positive,This music video is honestly insane I don't even understand it on a full level but it's amazing layered with intelligence and deep meaning fucking crazy,"The commenter uses enthusiastic language like 'amazing,' 'incredible,' and 'crazy,' indicating a positive reaction to the video."
Negative,I need my Dre beats for this noise cancellation,The comment expresses a desire for
Negative,01:30 CHANGED THE LYRICS,The comment expresses dissatisfaction by pointing out an alteration to the song lyrics.
Negative,Ngl this songs beat is horrible,The comment uses 'horrible' to express a strongly negative opinion about the song's beat.
Negative,Trashing a good band and song by sampling them 😢. #worstrapper along with DRAKE 😂,"The comment expresses frustration and ridicule towards the band and Drake, indicating a negative sentiment."
Negative,Why they change the lyrics,"The comment expresses dissatisfaction and questions a change, indicating a negative sentiment."
Positive,Gotta love the flow on this one and the lyrics are primo as always,"The commenter uses enthusiastic language ('Gotta love', 'primo') expressing a positive appreciation for the video."
Positive,Hope Pretty Tony butler made  some money off this tune  .   Miami all day on that beat !!!,"The comment expresses enthusiasm with phrases like 'made some money' and 'Miami all day,' indicating a positive reaction to the music video."
Negative,This guy sucks.he can't even come up with his own original beats,The comment expresses strong disapproval and criticism of the artist's musical abilities.
Positive,He trash this beat and I'm not even a fan but that was bars at their best,"The commenter praises the beat as 'bars at their best,' indicating a positive assessment."
Positive,He flow immaculate on any beat,"The comment praises the artist's flow as 'immaculate,' indicating a strong positive sentiment."
Positive,Kendrick cold this track killed Drake alone … this was deep reaching in the soul psychological sh!t,"The commenter uses enthusiastic language and describes the track as 'deep reaching in the soul,' indicating a positive reaction."
Negative,"Sounds like a black nursery rhyme 😂.    I get the woke people like his activism, but nobody can argue the music is good..  nasally voice and klunky beats..   if his message was different you would see how gooofy this is..","The comment expresses negative opinions about the music's sound quality and overall feel, describing it as 'klunky' and 'gooofy'."
Negative,"Even after reading the lyrics; why do I only hear ""get the fuck out my thighs, look good but she don't got no ties, I walk in walked out with the sides, Mando let me know what the plies""","The comment expresses frustration and anger through aggressive language and explicit demands, indicating a negative sentiment."
Positive,Bro vibes 🎉🎉🎉,The use of celebratory emojis (🎉🎉🎉) clearly indicates a positive reaction to the music video.
Positive,Man nice with his lyrics! 💯 😊,The user expresses approval and positive emotion using emojis and direct praise of the lyrics.
Positive,Mad ❤ arse … Beat x voice x sound x words fire,The use of 'fire' and multiple positive emojis indicates strong enthusiastic approval.
Negative,So sad NotSexy red is so fucking awfull... fuckinf L choise ....,The comment expresses strong negative feelings using profanity and describing the song as 'awfull' and a 'fuckinf L choise'
Negative,this video is so random and his voice annoying lol,The use of 'annoying' and 'lol' indicates a negative opinion of the video and its artist.
Neutral,Was some of the lyrics change?,"The comment simply asks a question about a change in lyrics, expressing curiosity without indicating a positive or negative feeling."
Neutral,"Did the lyrics change on the bridge in the video? Where he says hold up, where you from? Side ways…at the 1.30 mark","The comment expresses a specific observation about a detail in the video, without conveying any overall positive or negative emotion."
Neutral,Lyrics are meh. 😆,"The comment expresses a mild dissatisfaction ('meh') but the use of the laughing emoji suggests a lighthearted or amused reaction, leaning towards neutral."
Negative,Why did he change the lyrics?,The comment expresses a questioning and potentially critical reaction to a change in the song's lyrics.
Positive,Made this song brand new all over again by releasing the video 3 months later. Aint eem mad. This song still a big vibe. Thank you Kandlelight Kenny. You heard it here first.  (Nickname must be reserved for slow songs).,The commenter expresses enthusiasm for the song and acknowledges its positive impact (
Negative,Had to come back here to get the awful sound of that new PND/drake album out of my ears.,"The commenter expresses a strong dislike and a desire to remove the music from their experience, indicating a negative sentiment."
Negative,Old beat 😢 https://youtu.be/408dLNLWU-U?si=JeYdzF4aqJiL1DFI,The use of '😢' (crying emoji) clearly indicates a negative sentiment towards the music video.
Positive,"I just realized that I have heard this melody before in the film ""Ma"" What a genius 🔥","The commenter expresses admiration for the song's genius and uses a fire emoji, indicating a positive reaction."
Positive,"Just checking out the samples they used for this…besides the Debbie Deb, the funk sounds like Bay Area type beat.",The commenter expresses appreciation for the musical elements and references them positively.
Negative,1:29 did they change the lyrics wtf? It wasn’t like this when it dropped 💀,"The comment expresses frustration and disappointment with a change to the song's lyrics, indicating a negative sentiment."
Positive,man he had way too much creativity in the first verse,"The comment expresses admiration for the artist's creativity, indicating a positive reaction."
Negative,This uperbowl half time show was the worst i have ever seen,The comment expresses strong dissatisfaction and uses negative language ('worst') indicating a negative sentiment.
Negative,Tempo is too slow would have been a much better song if it was sped up . Come on Kendrick how did u not see that? Oh cuz your not a great and don’t have that great EAR,The comment expresses frustration and criticism regarding the song's tempo and Kendrick's musical judgment.
Negative,The beat switch upped this from manslaughter to first degree murder.,The hyperbolic language ('manslaughter' to 'first degree murder') clearly expresses a strongly negative reaction to the music video.
Positive,I love the music video is so diverse,"The commenter explicitly states 'I love' the video, indicating a positive feeling."
Positive,"I'm not gonna bash her, she just needs to find the love for it, she got catchy song, but we all want a classic",The commenter expresses appreciation for the song's catchiness and suggests a positive direction for the artist's future.
Negative,Kendrick should have invited Debbie Deb to the Super bowl for some freestyle vibes! Serena was a lame choice !,"The comment expresses criticism of Serena's choice and suggests a preferred alternative, indicating a negative sentiment towards the video's selection."
Negative,Everyone gonna act like wayne verse wasnt mid?,"The comment expresses disapproval and suggests the music video or a specific part was of low quality, indicating a negative sentiment."
Negative,Anybody notice the lyrics changed,"The comment expresses a potential dissatisfaction or confusion regarding a change in the lyrics, indicating a negative sentiment."
Negative,Worst rap song I have ever heard....and that is on JJ 🧊,The comment expresses strong dissatisfaction with the song using phrases like 'Worst rap song' and 'that is' indicating a negative opinion.
Neutral,Can i get the lyrics man,This comment is a simple request for information and doesn't express any explicit positive or negative emotion.
Positive,❤❤❤❤❤❤ outstanding lyrics amazing impact thanks again for sharing,The comment expresses enthusiastic approval using multiple heart emojis and positive adjectives like 'outstanding' and 'amazing'
Positive,1:42 Ayo. That's deep bruh!,The exclamation 'deep bruh!' expresses enthusiastic appreciation for the music video.
Positive,"“Kendrick walks the same poetic path as Nas and Rakim — truth-telling with rhythm. That’s the path I walk too, speaking on South Central life through poetic bars. Salute.”","The commenter expresses admiration and agreement with Kendrick's style and message, using positive language like 'salute'."
Neutral,It’s me Aubrey Villalobos that’s me Anthony I like her like everybody places that are like that in one area I do it through and I know you’re ready gangster gangster gang gang gang gang gangster spoke to Larry is crazy scary spooky lyrics I do a little robot,The comment expresses a personal identification with the artist and describes the song's atmosphere without explicitly conveying a positive or negative emotion.
Positive,Low rider beat sounds dirty ❤,The use of 'dirty' combined with the heart emoji indicates a positive and enthusiastic reaction to the music video.
Positive,Kung Fu Kenny I need to know whats going on at 1:30 with lyrics. I been trying to figure this out for 8 months.. I've tried everything. I feel like Jim Carrey on 23..,"The commenter expresses a desire for clarification and a slightly humorous comparison, indicating a positive engagement with the video and artist."
Positive,Kendricks songs would be so much better with a Drake hook. Maybe even a beat Drake would use.,"The commenter expresses a positive desire for Drake's involvement, suggesting it would elevate the music."
Positive,This beat belongs to Tyler now🤷🏾‍♀️,"The commenter expresses a positive association with the music by stating it 'belongs to Tyler,' indicating enjoyment."
Positive,Nobody can beat this sh!t 😂😂😂😂😂😂😂😂😂😂😂😂😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨,The excessive use of laughing emojis and the exclamation 'Nobody can beat this sh!t' indicates strong positive amusement and enjoyment.
Positive,Bro be dropping beats since 2009,The comment expresses admiration and appreciation for the artist's long-standing musical career.
Negative,All his songs have the same beat wtf,"The comment expresses frustration and criticism regarding the music's repetitive rhythm, indicating a negative sentiment."
Negative,Only the beats are hard. This guy does really suck…so does drake,The comment expresses a strong negative opinion by criticizing both the artist and the music's quality.
Negative,What happened to the chorus mid song bruh,The comment expresses frustration and criticism regarding a perceived issue with the song's chorus.
Negative,Wayne verse = 🚮,The use of the 'trash can' emoji (🚮) clearly indicates a negative opinion about the music video.
Positive,This beat is so fire,The use of 'fire' indicates a strong positive feeling about the music's rhythm and energy.
Negative,"I don't like this crap. Some things are not for us Latine/Hispanic folks. Have some respect for Black folks culture, slang, etc. Some of the lyrics shouldn't even be said by us. Im tired of y'all mfs.","The comment expresses strong dislike and disrespect, using offensive language and generalizing negatively about a group of people."
Negative,dudes off beat,The comment expresses criticism and disapproval of the music video's timing.
Negative,Beat is so lame. Lots of words saying nothing. Annoying voice. Well produced video but boring concept,"The comment expresses several negative opinions about the beat, lyrics, and overall concept of the video."
Negative,1:29 WHY THIS VERSE SOUND DIFFERENT THAN THE ORIGINAL,The comment expresses dissatisfaction with a perceived change in the musical verse.
Negative,Last verse is in the wrong spot,"The comment expresses dissatisfaction with the music video's arrangement, indicating a negative sentiment."
Positive,I’m a 64 y.o. white woman.  I love this beat but I wish I understood the lyrics.  It sucks getting old😪,"Despite expressing frustration with the lyrics, the commenter uses a positive emoji and explicitly states 'I love this beat' indicating overall enjoyment."
Positive,Love that he sampled Debbie Deb and When I Hear Music. Gives the song an old school vibe.,The commenter expresses enjoyment of the sampling and describes it as a positive 'old school vibe'.
Positive,Beat go Hard but that’s it 😂,The commenter expresses a positive reaction (
Positive,I will always be amazed at how much rhythm black people have!!! Fun as hell to watch ! I love the step ol boy has in the gray and black striped shirt. Been trying to figure that step😊,The commenter expresses enthusiastic enjoyment and admiration for the video and a specific visual element.
Positive,This is probably the worst Kendrick album and it’s still the best piece of art created so far in the 2020s besides Mr morale,"Despite criticizing the album's quality, the comment ultimately expresses a high opinion of it as 'the best piece of art' of the decade."
Neutral,Anybody notice at 1:28 the lyrics changed a little bit now?,"The comment simply points out an observation about the music video, without expressing a positive or negative opinion."
Positive,"If I was on acid and I watched this, I would think this was some sort of alien race from deep within the blossoming nebulas of the universe","The comment uses enthusiastic and evocative language ('alien race,' 'blossoming nebulas') suggesting a positive and appreciative reaction to the music video."
Positive,This makes me think of kinda like a funk vibe but with rap that you can understand,"The comment expresses a positive association with the music video, describing it as having a desirable 'funk vibe' and being 'understandable'."
Positive,Bust that on the beat,The comment expresses approval and enthusiasm for the music's rhythm and performance.
Positive,The BEAT💯,The use of the 💯 emoji clearly indicates enthusiastic approval of the music video's beat.
Positive,Bro has me feeling 90s vibe all mf day 💯❤️,The use of emojis (💯❤️) and enthusiastic language ('mf day') indicates a strong positive sentiment.
Positive,The vibe is giving,"The comment expresses a positive feeling through the phrase 'giving,' indicating a favorable atmosphere or mood."
Negative,dookie type beat,"The term 'dookie type beat' is a vulgar and unpleasant descriptor, indicating a negative opinion about the music video's sound."
Positive,Now there’s a blue print of being violent with your lyrics without actually being violent STRICTLY DOPE!!!🤜🏾🤛🏾,The commenter enthusiastically praises the song's lyrics and describes them as 'strictly dope'
Positive,I told you all 3 years ago he was under rated he bring the west coast beat back ❤❤❤❤❤❤❤❤,"The user expresses enthusiastic agreement and appreciation for the artist's talent, indicated by the heart emojis."
Negative,Is it just me... this video feels like a bad trip...it stirs up a lot of disturbing emotion,"The comment uses phrases like 'bad trip' and 'disturbing emotion,' indicating a negative emotional response to the video."
Negative,THE BEAT IS OVER MAX,The comment expresses frustration and dissatisfaction with the music video's beat.
Neutral,✏️describe the vibe,"The comment is a simple request for description, lacking explicit positive or negative emotion."
Neutral,I like the beat of the song but I don't understand what he's saying/rapping...subtitles please 🙏,"The comment expresses a liking for the beat while simultaneously indicating confusion, suggesting a mixed but not strongly negative opinion."
Positive,Jesus Saves Gangsters Too!  Keep up the grind with the lyrics Kendrick!,The enthusiastic praise of Kendrick Lamar and the declaration that he 'saves gangsters' indicates a positive sentiment.
Positive,I'm glad DaBaby killed this beat it disserves bars and this original shit is not it.,"The commenter expresses satisfaction and approval of the music video's quality and content, using positive language like 'killed this beat' and 'original shit'."
Negative,"I just realized that when he does the chant where he repeats himself, they are completely different lyrics than his album squabble up",The comment expresses disappointment and criticism of a lyrical discrepancy in the music video compared to the album.
Neutral,Anyone know why the background vocals wasn’t in on that one section?,"The comment expresses a specific question about the music video, lacking explicit emotional language."
Positive,I'll give em every weapon I got in my arsenal to make it a fair squabble . The Universe will just give me more cause she don't like these thieve nature haters no more than I do,"The comment expresses a defiant and assertive attitude, suggesting enthusiasm and satisfaction with the music video's content."
Negative,Do you know how stupid this glazing is with Kendrick Lamar. He won 5 Grammys off a diss track. Backwards as f***. Nothing influential about a diss track. I can name a lot of records that should have got those awards. Only reason this happened was to try to make Drake obsolete. Keep trying. You can only beat Drake with Drake. Canadian r&b rapper has got the industry on lock and everyone is mad because they can’t beat him. Bunch of crybabies if you ask me. What happened to competition. Keep up,"The comment expresses strong criticism and disparagement of the music video and Kendrick Lamar, indicating a negative sentiment."
Positive,I feel dance in th car and beating some one at the same time😂😂,The use of emojis and enthusiastic language indicates a positive emotional response to the music video.
Positive,Infinite warfare zombies vibes lmao,The use of 'lmao' and references to 'zombies vibes' suggest amusement and a positive reaction to the music video.
Negative,Why does the beat kinda sound like Pako 😭,The use of the crying emoji (😭) indicates a negative feeling about the music video's beat.
Positive,"He looks numb and jaded. Really weird tone to the music video, I like it.","Despite describing negative qualities ('numb and jaded'), the commenter ultimately states 'I like it,' indicating a positive sentiment."
Positive,Did yall peep the lyrics switch at about 1:28 👀,The use of 'peep' and the emoji suggest enthusiastic engagement and enjoyment of the music video's detail.
Positive,Men Kenrick and Kyrie had the same vibe..,"The commenter is comparing two artists and implying a shared positive quality, suggesting a positive sentiment."
Negative,Straight trash! And that chick is WAY off beat while he stands there trying to look tough. Even HE isnt interested in this song that's playing. Fool should be wearing a jesters crown and a red nose. He CLOWNED himself!,"The comment uses harsh language like 'trash,' 'fool,' and 'clowned,' indicating a strongly negative opinion of the music video and its artist."
Negative,Who he steal this beat from Mannie Fresh…Gelo sound like he tryin out for the new Big Tymerz album,"The comment expresses criticism and suggests plagiarism, indicating a negative sentiment towards the music video's production."
Positive,Definitely that old school caddie beat ❤❤❤❤,The repeated heart emojis and phrase 'old school caddie beat' indicate a strong positive reaction to the music video.
Positive,https://youtu.be/q24o6ljQYPc?si=HXUmXpehBRFbWDSw. Jairo Beatbox. Maybe Link?,"The comment expresses a suggestion for a link, indicating a positive engagement with the video."
Negative,This is trash bro. Kendrick could take a literal shit on a beat and y'all would eat it right up.,"The comment uses insulting language ('trash') and hyperbolic comparisons, indicating a strongly negative opinion."
Negative,Poo 💩 vibe,The use of 'poo' and the emoji '💩' clearly express a negative feeling towards the music video.
Positive,Love how the beat switched up Hyphy for the Bay Area representation part of the vid 😮‍💨🔥🔥🔥,The commenter expresses enthusiastic appreciation for the song's shift and uses emojis indicating excitement and approval.
Neutral,Does anyone know what he says on the verse starting at the 1:28 mark? The lyrics are different from the album version but I haven't see anyone discuss.,"This comment expresses a question and observation, without explicitly conveying a positive or negative emotion about the music video."
Positive,Never heard this verse and been a fan since 2005 11 yo,The commenter expresses a positive sentiment by stating they've been a long-time fan and enjoy a specific part of the song.
Positive,invader zim ahh beat 🥶🥶,The use of emojis (🥶) suggests enthusiastic enjoyment of the music video.
Positive,"Kendrick told Half a Dollar  "" hit his turf, get it cracking,  double back like a deluxe, 50 deep, but he ain't deep enough ""!!",The exclamation points and enthusiastic phrasing suggest a positive reaction to the song and Kendrick’s performance.
Positive,Props to showing Rhythm and Gangster Nate Dogg rip,"The comment expresses appreciation and admiration for the artist, indicating a positive sentiment."
Neutral,Anyone else notice that the song lyrics from 1:30 to 1:47 is different from the the Spotify version? 🤔🧐,"The comment expresses a curious observation about a musical difference, without expressing a positive or negative opinion about it."
Negative,Why did I never notice at 01:28 that the words are completely different than from the actual lyrics.....hmmm,"The comment expresses confusion and a critical observation about the music video's lyrics, indicating a negative reaction."
Neutral,"The verse part starting at 1:30 is distorted, everything means something, Kendricks trying to tell us something but what!?","The comment expresses a mixed opinion, noting a technical issue (distortion) alongside an engagement with the song's meaning, without a clear overall positive or negative feeling."
