comment,user_name,date,likes,compound,sentiment
"This has to be one of the greateat music videos of all time. Her flow is so iconic and this entire music video was very well made. The walk on the table, the guy breaking the wall for Charli, all her walks in general, and the girl throwing her cigarette at the end was just awesome. The songwriting is just perfect and this chorus is insanely catchy. Btw you are looking like an icon, Charli. 💚",@xsetmando,2025-05-24T22:57:04Z,0,0.9509,Positive
NO IDEA what the song is about but love the singing and bass/melody,@NateisTrippin,2024-12-29T23:50:31Z,0,0.7035,Positive
Not the vocal fry😭😭😭😭,@LLCoolJ_26,2024-11-02T03:14:15Z,0,-0.9081,Negative
"This has same beat and flow as old Will I am and Nicki Minaj song, ""check it out"".",@krisn8820,2024-10-05T23:48:05Z,0,0.0,Neutral
this will be so nostalgic for us in the future lmao,@4893sn,2024-12-28T05:31:03Z,0,0.5994,Positive
Lost vibes back in..,@UsrevealedTv,2024-07-11T17:41:50Z,0,-0.3182,Negative
I hate pop music but got this song on Repeat it has so nostalgic flow,@Arctic-void-z7f,2024-11-15T04:11:26Z,0,-0.3291,Negative
THE VIBES ARE ASTROLOGICALLY GOOD,@VAMPEDU,2024-10-16T05:30:52Z,0,0.4404,Positive
Why does the front part sound like an iPhone ringtone 📞,@Brehlol99,2025-01-10T10:29:26Z,0,0.3612,Positive
It’s giving 02 vibes,@Yellow.person346,2024-07-23T08:21:53Z,0,0.34,Positive
"""Totally waiter vibes",@OrsonDelacroix,2025-03-25T12:27:19Z,0,0.0,Neutral
✨totally waiter vibesss ✨,@BBBeueu,2025-01-25T15:14:42Z,0,0.3182,Positive
Very disappointed... Brats most generic music ive heard in a long time.. easy money,@Tkarma77,2024-07-25T22:09:57Z,0,-0.1263,Negative
This beat goes hard af,@benfranklinpoop7,2024-09-30T17:33:13Z,0,-0.1027,Negative
ngl this was my ringtone,@ale3eeeee,2025-05-27T20:07:38Z,0,0.0,Neutral
More god awful “Gen z pop.” And brat summer is just a polite way of saying you got absolutely ran through for an entire season…. 🤮🤮🤮,@Alexander_W,2024-09-04T14:52:13Z,0,-0.2228,Negative
Totally waiter vibes is sending me.,@Adam.014,2024-12-13T19:12:45Z,0,0.0,Neutral
"totally,,,,, glitched vibes",@Spanishkandy,2024-06-20T10:49:57Z,0,0.0,Neutral
What is this autotune crap,@ladiesman2048,2024-08-16T17:34:53Z,0,-0.3818,Negative
"W/o a doubt, they included the word 'vibes' into the intro dialogue.",@MamboKing215,2024-09-27T04:18:30Z,0,-0.3612,Negative
Omg i find this today because of the new fortnite emote and i love this music soo much❤🤩🤩it has this 2013 summer vibes in it😁⛱️🏝️,@merty5462,2025-03-04T19:19:50Z,0,0.9081,Positive
This song is *really* catchy!,@BlueSky...,2025-06-14T03:21:22Z,0,0.0,Neutral
This gives me dti Xcx event vibes❤❤ nostalgia❤😂,@DXLIGHT-OFFICAL,2025-03-16T01:09:06Z,0,0.9477,Positive
grown as3 man in a dress wit the deepest voice. we have eyes and ears dude. wtf?,@BD-zg7is,2024-12-04T12:08:43Z,0,-0.5859,Negative
i only recognized julia fox and emma but i like the vibes,@perlyshell,2025-03-22T05:37:00Z,0,0.5023,Positive
so waiter vibes shes kinda serving,@luannleandro1321,2024-06-27T09:36:41Z,0,0.0,Neutral
totally waiter vibes amen,@ravenj2400,2025-03-12T16:48:55Z,0,0.0,Neutral
Is this really the worst thing you can ask for because htg istf you can never delete anything ever again then,@apollosample,2024-12-23T00:49:58Z,0,-0.6573,Negative
ENAK BANGET MELODI LAGUNYA. VIDEO KLIP NYA KEREN. SUARA VOCALNYA LUAR BIASA.,@tenzmeira6347,2024-06-15T20:02:43Z,0,0.0,Neutral
Deep voice,@clifford4514,2024-06-22T12:47:07Z,0,0.0,Neutral
Who are the annoying Americans in the video i know Charlie but have no idea who the others are came here too support the British girl.,@aaronbennett7474,2025-05-07T11:59:20Z,0,-0.0258,Neutral
it's giving bad blood vibes,@Beenie.3,2024-08-16T07:01:38Z,0,-0.2732,Negative
It's terrible. Thin and forgettable.,@thomasdequincey5811,2024-06-15T08:12:53Z,0,-0.4767,Negative
Her voice is just vocal fry.  Dime a dozen.,@octobersun221,2024-06-19T23:55:22Z,0,0.0,Neutral
We are The Misfits vibes.,@gothicbunnie,2024-06-22T23:28:18Z,0,0.0,Neutral
Italian Jack White Vibez,@RodStanyells,2025-02-25T15:40:58Z,0,0.0,Neutral
This is the worst thing that has ever raped my ears,@sergeantpotato5826,2024-09-09T19:27:44Z,0,-0.8658,Negative
To much intro annoying  but i love charli she still looks great 👍👍👍👍👍👍 I DIG THE SONG THO,,2024-06-20T01:38:10Z,0,0.9118,Positive
“ Totally waiter vibes” that thing sent me right to space💀,@Kayyyscott7541,2024-08-26T21:27:03Z,0,0.0,Neutral
im a dude this song is fire af and catchy af idc,@crystal_lord_7213,2025-03-05T19:42:52Z,0,-0.34,Negative
Omg the girl from idol is on this video!! Why is this song so catchy ?,@Cat-rk7qf,2025-01-08T21:44:00Z,0,0.0,Neutral
"Amazing new beat, really good , I leave my like and my subscription,  keep it up",@alexandercortez6362,2024-06-11T14:50:25Z,0,0.8516,Positive
I need more of these vibes. What is the closest actual movie/show to this??,@bradydyson65,2025-06-05T15:27:56Z,0,0.0,Neutral
Just watching some of Charlis stuff 4 the 1st time..the actual music is totally unforgettable but her as a personality..yeah shes totally vibes.,@truthoverlies1820,2024-12-08T15:01:20Z,0,0.0,Neutral
"Starting at the 2:23 mark, the music and visuals have me in hypnotized 👁️‍🗨️. Also she's giving Meghan The Stallion vibes. I swore it was her at first",@HellRaiSeRvideos,2024-06-15T02:26:10Z,0,0.34,Positive
2 minutos de quien sabe que verga porque no entiendo inglés para que empiece a sonar la pinche canción mas generica del mundo,@joshuabrocoli,2025-03-14T16:54:41Z,0,-0.296,Negative
"Not bad American girl, i love the vibe x but sorry babe, Jade - Angel of my Dream will be no1 in the world this year and Kylie - My oh My also have such a good vibe too so that will be no2 for Kylie, so Charlie you maybe no3 maybe? anyway bye bxtch x",@Monster-yl3by,2024-10-18T17:25:25Z,0,0.8564,Positive
this is my multiverse of madness,@dojachrist4286,2024-08-02T00:00:12Z,0,-0.4404,Negative
GOOD RHYTHM !!    REALLY NICE BEAT !!    I Really like it !!,@guillermog632,2024-06-14T19:03:22Z,0,0.9209,Positive
The beat gives me a vibe of songs from back then in the 2010 era,@JodaroKujo,2024-08-10T16:27:09Z,0,0.0,Neutral
"Damnn...!! Am I...? The only one that, every time that beat hits, i start shaking my body like i'm on that damn machine!! We Love you Charli. Thank you for Breaking the rules!!",@ruialexandre2000,2024-10-16T04:49:01Z,0,0.7887,Positive
"I don't care who you are, that beat is insane",@brianrusso2719,2024-11-16T00:42:08Z,0,-0.6517,Negative
Waiter vibes,@obinnayoung,2024-09-23T08:34:49Z,0,0.0,Neutral
What’s with all satanic references in her songs.. it’s honestly annoying 😂,@1745pacman,2024-09-23T01:34:23Z,0,0.4939,Positive
Its giving me like rosila vibes idk why...,@kuromilifeslays,2024-12-30T23:05:44Z,0,0.5423,Positive
It’s crazy how people will make the world a worst place just for money,@jesse91R,2024-11-01T18:41:12Z,0,-0.7579,Negative
"This aint nothing at all on MJ, kinda tame, sounds super autotuned too. It sounds like it was written by an AI lol",@georgerevell5643,2024-12-28T13:57:54Z,0,0.8375,Positive
Lovely good video and vibe,@Ebosz,2024-12-22T05:58:20Z,0,0.7717,Positive
OMG AAAA DTI VIBESSS,@pwrlsaluvh,2024-08-30T21:12:39Z,0,0.0,Neutral
This is the cuntiverse,@Dealdough123,2024-07-10T23:05:45Z,0,0.0,Neutral
Totally waiter vibez 😂😂,@antbanks-sw4pt,2024-06-11T06:53:43Z,0,0.7003,Positive
Poe you're at a pretentious gay party in NYC and the music is awful,@devonleblanc9152,2024-11-19T22:49:10Z,0,-0.0772,Negative
why every girls in this mv has vocal fry?,@nhattan2k1,2024-07-26T03:41:49Z,0,0.0,Neutral
doechii underused in this little verse,@rbrtnh11,2025-03-24T04:06:46Z,0,0.0,Neutral
Has Kesha vibes,@chaz-e,2025-07-02T06:13:22Z,0,0.0,Neutral
The beat is giving Deadmau5 Strobe and I love it,@clambake2734,2024-06-22T17:58:06Z,0,0.765,Positive
Totally waiter vibes,@sophiedifrancesco1185,2024-08-01T23:37:08Z,0,0.0,Neutral
"The mixing in this music sucks, fire your producer",@x1nto,2024-08-11T16:14:25Z,0,-0.5994,Negative
"""Its giving waiter vibes""",@MXKE_4U,2024-07-12T09:47:38Z,0,0.34,Positive
"No idea who Charli xcx is or anyone else in the vid... was so lost till towards the end- when I got excited, cuz I saw/recognized Chloë Sevigny. Vibe turned bummed real quick with the realization ohh- kay, I'm OLD- THAT'S what's going on here. 😅",@samthraxx.,2024-08-13T00:56:12Z,0,-0.075,Negative
"This has GOT to be the most pap, inane, boring, repetitive slop I've EVER heard. if this is the 'new' women's thing its frankly disappointing. yours, a woman who obviously has more rizz and tits than all those over made-up viciously finger-nailed bimbos.",@palomaalhambra2453,2024-12-06T08:20:34Z,0,-0.8814,Negative
Eyy. Baddie vibes.,@LanceTheodore-m8j,2024-11-24T13:34:21Z,0,0.0,Neutral
Trash doesn't even try to hide autotune what does music have become just noice,@PlasticSkies-e9k,2024-12-02T13:21:23Z,0,-0.1779,Negative
Am I the only one hearing the melody from Realiti by Grimes in this?,@JenHime_,2024-06-23T06:42:03Z,0,-0.25,Negative
"""Totally waiter vibes"" was what got me",@ЖивийСвіт-р7с,2025-05-10T03:41:07Z,0,0.0,Neutral
I love this song it’s such a vibe ❤,@shaolincutz,2025-03-31T02:29:31Z,0,0.8555,Positive
being 5hrs late to a dinner is such a DIVA vibe.,@akantor_gi1981,2025-05-16T03:20:49Z,0,0.0,Neutral
in house jokes and a killer synth 🙂🙃🙂,@roadzoflife,2024-05-22T01:57:35Z,0,0.2764,Positive
"""LoVe HeR 🥰👀ToTaLLy WaiTeR vIbEs🤵‍♀✨""",@huyduong8730,2024-05-19T16:08:45Z,0,0.93,Positive
The best is fun and catchy. Almost sounds like something out of the late Y2K era. The music video is funny.,@GreenTRC1,2024-10-10T21:54:31Z,0,0.9122,Positive
Nice tune .. great vocal production which enhanced the vocal and Topline 🙏…didn’t get the intro movie bit really ; I’m prbly too old and male tho 😂… ☄️,@oblongmusic,2024-06-11T00:12:40Z,0,0.7184,Positive
"This song is already so good, but it hits so different when it reminds you of the level you've reached in life; where things are noticeably different with you and working in your favor. It took some time to get to the top, you're not jumping around or being dramatic about it- hence the steady and calm vibe. It's not about ego, you're just in a certain knowing of what you hold.",@jordanferguson2254,2024-05-17T21:31:01Z,0,0.9234,Positive
my god so love this track so upbeat it brings tingling energy through my bones...❤!,@aren6817,2024-05-16T03:17:55Z,0,0.9332,Positive
God awful music.,@scottgordon1721,2024-06-06T18:03:07Z,0,-0.2263,Negative
Esta cantante ha sido muy vanguardista y adelantada a sus contemporáneos. Otro sello es su creatividad y qué decir de su originalidad,@dennispobletemorales2651,2024-06-11T02:11:19Z,0,0.34,Positive
She's such a vibe...,@kayliahferrero,2024-05-15T10:18:03Z,0,0.0,Neutral
Beat Reminds me of Glamorous by Fergie,@famguy218,2024-12-04T22:34:10Z,0,0.5106,Positive
"Her voice has so much potential...fire the music producer. Her voice can make it to the top but not these beats,.",@r0ck_fr3sh,2024-05-25T04:49:39Z,0,0.1027,Positive
Never thought this girl Charlie could actually sing. Like all her songs are so easy vocally to say. Don't call this singing at all. No effort at all.  Does she even have full singing capability. Literally 🤔 wondering.,@natalievalenzuela7493,2024-08-10T13:05:58Z,0,0.6176,Positive
Whoever made the beat deserves a payrise,@fanzinecorriente,2024-05-13T12:43:39Z,0,0.0,Neutral
