comment,user_name,date,likes,compound,sentiment
Today we are holding space for the lyrics of Fortnight and feel the power of that,@thalklore13,2024-11-25T10:25:01Z,0,0.0,Neutral
Silent Hill vibes happening here. First time watching I think.,@thebalance555,2024-07-17T17:34:53Z,0,0.0,Neutral
These lyrics scream all Joe to me.,@hobofish2208,2025-03-06T08:14:51Z,0,-0.4019,Negative
"This song is boring. Instantly forgettable mass production ware, like all but two or three songs by Taylor Swift.",@johndeer6543,2024-08-25T00:05:29Z,0,0.3182,Positive
opposite reverse i been knew about clothes tag magic and sock in general.,@AstralAwesome,2025-03-24T16:43:31Z,0,0.0,Neutral
Synthwave is the future,@stingreytv,2024-09-02T09:51:36Z,0,0.0,Neutral
"Awful, except for post",@EatMySauce07,2024-07-20T03:15:38Z,0,-0.4588,Negative
Vamos Now & Then .....The beatles no tiene comparación .....,@horacio3918,2025-01-16T05:27:16Z,0,-0.296,Negative
This woman has the most negative lyrics.,@MamaLoulaBalls,2024-09-18T03:00:32Z,0,-0.6115,Negative
We love u in the deepest part of our fricking hearts both of y’all🤍🖤,@Gaming_with_elgato,2024-08-06T02:18:44Z,0,0.9324,Positive
Worst song,@RammBirch,2024-09-03T00:52:55Z,0,-0.6249,Negative
Anybody else get a Lana Del Ray vibe with this song?,@pranjaldixit817,2024-07-23T04:57:58Z,0,0.0,Neutral
Posty singing in the telephone booth gives me James Dean vibes from Rebel Without A Cause,@BobiG1964,2024-07-15T20:00:22Z,0,-0.1531,Negative
Posty singing in the telephone booth gives me James Dean vibes from Rebel Without A Cause,@BobiG1964,2024-07-15T20:00:03Z,0,-0.1531,Negative
top 1 worst f**king songs i've ever heard,@wvquarterback775,2025-02-26T03:47:37Z,0,-0.5106,Negative
"A gorgeous woman named Taylor Swift, a new version of Post Malone and nostalgic vibes. Such a great production. 👍👍👍👍👍👍",@ShawSebas,2024-07-27T01:52:53Z,0,0.872,Positive
lana del ray vibes,@crystalmccade7225,2024-07-14T16:55:02Z,0,0.0,Neutral
Swifties….i hate Taylor but….:this song really has me in a DEEP chokehold so u know I’m streaming it 😩,@AshleyBxtchh,2024-07-14T00:10:03Z,0,-0.7003,Negative
"This song, still in Oct 2024 - the lyrics break my heart. When you have things happen, you can relate. Thank you Taylor for this masterpiece",@ahthatkyle,2024-10-31T13:19:43Z,0,0.9114,Positive
Cover  thieft melody  Taylor you made pure shit!!!!!!,@pandamisiochpodrozne-8845,2024-07-11T19:33:41Z,0,-0.6973,Negative
This is the only post Malone song I don't vibe with😢😢😢,@joshuadavidson662,2024-07-17T03:39:31Z,0,-0.5641,Negative
"Amazing vibes, Very Lana Del Rey ❤😊",@peterpeeters3720,2024-08-23T22:46:59Z,0,0.9325,Positive
"the other songs on the album are all very repetitive, but this is the best song of her career",@moolsmartim6648,2024-12-05T17:15:39Z,0,0.7314,Positive
it's giving Poor Things vibes 🖤,@gb1312,2024-11-18T16:06:30Z,0,0.5423,Positive
"The energy in this track is unmatched! It perfectly captures the excitement and intensity of Fortnite. Whether you're playing or just vibing to the beat, it's impossible not to get hooked",@Sanmesh6,2025-03-29T17:07:52Z,0,0.8832,Positive
So many meanings to one powerful song,@Saras_place,2025-01-12T01:19:23Z,0,0.4215,Positive
WHY HE GOT THE TRAVIS KELCE VIBE.,@Jeffreywayne87,2024-12-22T10:23:33Z,0,0.0,Neutral
"I feel bad for the young kids reading my posts. Ask your sister or brothers to explain. Im teach 13 and up........kinda a renegade priest. Im mean sometimes, and........am i to much Taylor? They . might with Tanaka j. 😂 Native Nativity. It was a set up written........ secretly. Someone knew, progression and the cover ups. Ruins and cold misery........🎉 of course.........😅❤",@JefferyPolston,2024-07-31T03:56:11Z,0,0.296,Positive
"At almost 68, I came to appreciate Taylor Swift just recently. I did not listen to much of her early stuff as I am not really a fan of C & W. However...this album is a much more mature Taylor and her lyrics touch me. Great job, Taylor! My fave song? The Prophecy. Much love and props to the woman who made this album possible!",@Katebrinkerhoff,2024-08-30T15:38:33Z,0,0.9532,Positive
Clever to add the lyrics on the brain waves as he reads them she speaks to him from her brain 2:46,@famlyof5,2024-08-10T01:03:10Z,0,0.4588,Positive
That chorus tho  🏆🏆,@DarrinCarlson,2025-04-10T03:06:16Z,0,0.0,Neutral
This music is like Lana del rey songs.. and it's boring as well because of cheating the girl going to the worst psyhology treatment.. like we're so much powerless.. i hope we can progress from it.. i suggest to give us much hopeful songs.. you're better than this.. https://www.youtube.com/watch?v=VuNIsY6JdUw,@isilko35,2025-01-29T09:36:14Z,0,0.5456,Positive
you changed the version… no Ai squirrel mmm interesting talking tempo… you won!?… 🫶🏻🚔,@RockieMoonPop,2024-09-12T03:25:04Z,0,0.2003,Positive
"Does anybody remember 10-14 years ago when Taylor Swift wrote those great hits, music, albums and songs? Her recent success and popularity of “Midnights” and “The Tortured Poets Department” have been based off of popularity. Not talent, and talent will one day catch up to her. Everyone has a power that hides deep inside of us. It just needs to be unlocked. And she has unlocked that power, she has only misplaced it …",@Figglecot,2024-09-27T04:53:49Z,0,0.7805,Positive
3:39 to gcash load the ringtone should have been working with me,@richardmalaga3030,2024-09-03T01:33:56Z,0,0.0,Neutral
I like how deep emotions Taylor gives us. ❤❤❤,@MKkkkkkkkkk1996,2024-08-07T14:47:45Z,0,0.9442,Positive
Honestly if you muted this video you would get a totally different vibe from the actual one of the song. It's just off.,@WendyDarling94,2024-08-21T18:26:45Z,0,0.4588,Positive
I Love everything The distant echoes in the song and the Nostalgic Victorian  in black and white film noir era vs a touch of color male vs female. Although the video has A Dark Esthetic Feel to it but it still is romantically beautiful at the same time as well as the chemistry between them. I simply cannot not stop listening to this song and I can’t stop watching this Video. I am definitely A matured Taylor Swift Fan now. I Love History so therefore I love classic Music & Classic Movies (Film Noir) & I love ❤the Victorian Era. This song although dark is also sensuously sensitive as well!!! I Love It All!!!!,@shonnajennings2304,2024-09-28T21:32:43Z,0,0.9941,Positive
Fantastic it has some same Vibes as Nevaeh https://youtu.be/XE-ZjRwuDhY?si=8wiP8xnLBzHn9v0m,@mandalorianihavespoke7453,2024-09-09T18:50:58Z,0,0.5574,Positive
these lyrics. undone.,@katevand,2024-11-09T01:18:41Z,0,0.0,Neutral
...the effects were non existent.,@paulabbott9108,2024-08-28T02:12:23Z,0,0.0,Neutral
the lyrics aesthetics,@joveninfante,2025-03-24T21:29:37Z,0,0.0,Neutral
the beat kinda sound like “a real hero” from 13 years ago ngl,@cassandra-mz,2024-10-12T07:37:44Z,0,0.3008,Positive
Synth perfection. ❤,@India_first-k6n,2025-06-20T07:16:38Z,0,0.836,Positive
"Taylor, I love you a key words cannot express how much you’re my favorite person in the whole entire world. Can you change my life with your incredible words and lyrics? I absolutely adore you and idolize you and everything you do I will always be your feeling and do everything you dothank you so much for being such a great person.❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤",@ericplatz3693,2025-02-08T21:13:27Z,0,0.9994,Positive
I love the toneee❤,@seraphicchic8829,2024-09-12T12:16:28Z,0,0.8555,Positive
01:06 why this beat is not in The album version 😢😢😢😢?,@jasondlaurentis,2025-04-21T03:26:12Z,0,-0.9081,Negative
The chord professional and melody and lyrics are actually quite beautiful. Even Taylor haters will agree.,@smurf902,2024-07-27T20:26:08Z,0,0.5413,Positive
We have all been there...her lyrics put it perfectly.  Voice 💯   lyrics 💯,@TerrylHopkins,2025-03-08T16:48:25Z,0,0.6369,Positive
Fantastic visual effects and artwork !!,@icespa2729,2025-07-03T03:17:16Z,0,0.6351,Positive
"Hate these lyrics, as a woman. I'm sure all genders and non-binary folks hate talk of m*rder...  Taylor trying to fit in with the cool kids but it didn't land... Plus Post Malone is everywhere now....  So glad this didn't win a Grammy",@WinstonCharles2010,2025-02-03T21:59:48Z,0,0.1384,Positive
"You know something is truly special when it makes you feel.  This song might make 100 different people feel 100 different emotions, but it's not just something you casually hear in the background.  It grabs your attention and makes you feel, whatever your feel when you hear it.  Hope?  Loss?  Young love?  Sadness?  But certainly not ""nothing.""",@jaysabz7355,2024-12-12T23:42:09Z,0,0.9146,Positive
Post has seen some shit. That look is deep.,@alecia5556,2024-08-23T05:51:36Z,0,-0.5574,Negative
Lana Del Rey's vibe. She really love her bestie💕,@lindanefer6557,2024-09-12T07:28:05Z,0,0.8687,Positive
I guess Jarnine would love to have this vibe.,@tuananhnguyen4983,2025-06-14T03:26:41Z,0,0.6369,Positive
I JUST FOUND IT THIS MONTH NOVEMBER 2024 AND I FREAKING LOVE IT! THEY'RE A POWERFUL COMBINATION! ESPECIALLY POST MALONE'S PART AND TAYLOR SWIFT ECHOES IN 😍,@itsdavidarries,2024-11-12T17:28:08Z,0,0.9011,Positive
As it was vibes 👀👀👀,@J-bu2uq,2024-08-22T18:39:56Z,0,0.0,Neutral
"💔❤️🌻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻PLEASE RELEASE A TAYLORS VERSION OF BOTH Reputation and your Original 1st Album... Please please please! I need it. I especially need the acoustic version of ""Dancing with my Hands Tied""... That was so healing for me during my current divorce process. Please release the acoustic version of that song please please. 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🌻❤️💔",@jeanbest9995,2025-06-19T07:37:44Z,0,0.9485,Positive
Loving the vibe,@sparrinello86,2024-11-27T18:08:24Z,0,0.5994,Positive
HOW GOURGOUS ARE YOU??????YIP STONED  FEW COORS LIGHT PS WATCHING MY FIGURE 😂😂😂😂😂😂😂😂😂😂😂😂😂,@seanbunting-ls7qw,2025-04-02T21:58:42Z,0,0.9888,Positive
who is here in March 2025 those lyrics played differently🔥🔥 and she gave them to us in the first song💗💗💗,@jimenezjairo9050,2025-01-08T16:11:43Z,0,0.936,Positive
My first time watching a full video from both artists and hearing this song very nice melody and I'm 57 yrs old in to country music and I was country when country wasn't cool in the seventies she has an amazing voice I don't get all the songs but she is quite the performer seems to be in touch with her fans and concert goers very nice 😊😊,@yosemitesam1714,2024-10-06T22:36:25Z,0,0.9764,Positive
This is just a real hero by college and electric youth. Could have at least used a different synth bass,@bailzzzzzz,2024-08-22T11:26:09Z,0,0.5574,Positive
"What a dreary, repetitive, unmelodic piece of throwaway music, completely worthless. How can anybody listen to this woman and think she's great. Quite possibly the most overrated person of all time.",@donaldsaigh8785,2025-04-15T04:32:46Z,0,-0.3597,Negative
Your the worst thing to happen to humanity,@christrefon3735,2024-10-03T09:08:18Z,0,-0.6249,Negative
"okay not a Taylor fan (I'm just an old school fan of rock and alternative)  but I'm here because of all of the hype in the  media, and today the news because she is doing 6 shows here in Toronto and this is seems to be the song that so many fans are most excited to hear so thought,  I really must just check out this one song and I have to say,  it's really great!!  Hope everyone enjoys the show!!  Taylor's popularity reminds me of the Beatles it's really quite incredible!!  Enjoy the music :)",@jayneyp8683,2024-11-13T11:56:31Z,0,0.9897,Positive
Synthwave <3 Love it <3,@fq1249,2024-10-03T17:35:36Z,0,0.875,Positive
She's very talented and I love the neo-80's vibes but I can't stand that fakeyness.,@randempedestrian,2025-07-26T00:12:28Z,0,0.5989,Positive
My favorite ❤its my ringtone,@scarlet870,2025-02-07T00:48:52Z,0,0.4588,Positive
Did anyone get Lana Del Rey vibes?,@davidcho1579,2024-10-03T01:25:08Z,0,0.0,Neutral
Hindsight with AI is 200/20 and I've always been close to 20/20 in real time... and I have perfect pitch... maybe you're in love with the wrong man?,@kevinazeltine9674,2024-12-13T18:05:04Z,0,0.7003,Positive
Seriously this two voices are harmony 😢,@Djkupid,2024-09-29T04:52:19Z,0,-0.2732,Negative
INSANE vocals,@CamillaGilbert-cp4lb,2024-09-17T18:01:33Z,0,-0.5319,Negative
Walking beats,@kazmoflo8185,2024-09-01T23:19:19Z,0,0.0,Neutral
"idk why everyone is not taking name of fortnight in soty...just see its lyrics..so beautiful and deep.. i love u and its ruining my life..like wtf, this thought is after such deep thinking..love u taylor",@happyndblessed,2024-11-16T16:20:36Z,0,0.4404,Positive
"I love it, it's got that synthwave feel to it. Great song",@Judgekal87,2025-04-08T03:34:13Z,0,0.8519,Positive
I didn't like the worst ending when he let u get shock,@RobertField-nn1xr,2024-08-11T12:35:22Z,0,-0.1068,Negative
I get modern Stevie Knicks vibes. Luv it!,@angelah1759,2025-02-03T04:06:46Z,0,0.0,Neutral
Emotional  coming out but the best thing sweets 😋 i mean everything i said 😊❤❤❤,@seanbunting-ls7qw,2025-04-02T22:01:07Z,0,0.9911,Positive
Gives me del Rey vibes ❤,@gazzadee3,2024-08-25T19:01:24Z,0,0.6369,Positive
u r litterly my #1 fave singer in the whole multiuniverse ur the best so is this song,@melonpanda80,2024-11-29T00:56:25Z,0,0.7964,Positive
BORING SONG AND WORST ALBUM,@FlorenceKalinga,2025-01-15T20:03:57Z,0,-0.7506,Negative
Twin flame vibes thats it,@tashreeqdavids5185,2025-04-20T21:17:15Z,0,0.0,Neutral
The last thing a mind forgets is the emotion in a song . Dementia.,@roberthamilton8971,2024-10-04T19:51:59Z,0,0.0,Neutral
3:14 is where the song gets amazing. Wish all the choruses sounded this way.,@jacobschwing7482,2025-05-12T21:16:11Z,0,0.7579,Positive
Sad she's lost...🙏4zLostOnes,@lindam.2739,2024-09-15T15:33:21Z,0,-0.6597,Negative
"Wait, Taylor Swift and Post Malone together? This is the collab I didn’t know I needed! Can’t wait to vibe to this masterpiece 🎶🔥✨",@Ladonna88,2025-01-09T04:32:49Z,0,0.7825,Positive
WARNING: Always be careful of comments. Person or persons could be confronted or experience Swifty rage. These comments could be or become dangerous to others. Side effects could last for days or weeks. Comment with exsteme caution. 🎉❤,@JefferyPolston,2024-09-16T01:03:06Z,0,-0.4824,Negative
OMD vibes from this song.,@bocadillarica,2024-11-19T22:36:21Z,0,0.0,Neutral
Taylor's lyrics >>>>>>>,@Nikolsprouse,2024-10-01T05:38:14Z,0,0.0,Neutral
the first few lines of lyrics is amazing!,@kcchiok,2025-02-24T02:20:12Z,0,0.6239,Positive
nothing will ever beat hearing “i was supposed to be sent away but they forgot to come and get me” for the first time at 5:00AM ❤❤,@Jake70031,2025-02-13T14:23:35Z,0,0.9274,Positive
Love is the deepest loneliness in the imperfections of life. Love is the memory of someone that carries with it through time. I miss you Farhana.❤,@FS-bd,2025-07-12T15:31:55Z,0,0.8807,Positive
Identity and character can coexists' together or........maul each other like dogs. Powerful but true. 🎉😮,@JefferyPolston,2024-09-07T03:51:17Z,0,0.872,Positive
Non touch screen phone lol a stoner came up with it lol 💚. But anyways I'm trying to ask you if you want it. It's a military heat camera and possibly a finger print reader. And then ur fingers are wands lol. Crazy right 🤍🖤🤍,@cvkay9201,2024-10-27T01:52:46Z,0,0.7543,Positive
Nonchalant vibes,@ellyzanne,2024-11-21T13:31:09Z,0,0.0,Neutral
Cosmic galactic ascension of humanity making them gods ❤. Cosmic awakening of Gaia mother earth 🌎 GAIA PISTIS ChristSOPHIA awakened ascending human consciousness beyond measure infinitely. Gaias gift of Enlightenment. Cosmic ascension. Freedom 🎉🎉🎉🎉 THE BIG BANG OF LIGHT THE REBIRTH OF THE UNIVERSE LIGHT LET THERE BE LIGHT 2025 REBIRTH OF EARTH AND HEAVEN ON EARTH. ASCENSION,@femininerisingbeyondthestars,2025-05-05T14:12:16Z,0,0.9779,Positive
"Brilliant lyrics, thrown in with puns and delivered flawlessly. This was his best",@JamesMessner-b4m,2024-08-09T06:59:01Z,0,0.8689,Positive
Taylor Swift’s music is the worst thing to happen to humanity… because it ruined every other artist for me ;-; nobody compares.,@JustaStrangerLikeYou,2024-12-01T08:37:41Z,0,-0.802,Negative
I love how Taylor contrasts the two characters: the girl who’s “cheer captain” and wears high heels versus the narrator who wears sneakers and listens to music in her room. It’s such a simple but powerful way of showing the difference between being seen and being overlooked.,@ErinDonnelly-x1u,2025-07-25T20:35:12Z,0,0.7311,Positive
"✨️🎶Nice collab, but would remix with the final minute actually encompassing 2/3rds of the track, adding a strong blend of reverb & echoes🎶✨️😎",@ZenGlenn,2024-08-07T16:06:05Z,0,0.8573,Positive
I was a functioning alcoholic ... Those words hit deep. Im trying so hard to get sober 😔,@SteffyGV,2025-03-16T07:35:50Z,0,-0.1447,Negative
I subscribed. I appreciate you are using your powerful influence to be in the right side of history and advocate for everyone,@72capital53,2024-09-12T00:48:55Z,0,0.6705,Positive
"Tanto clipe bom, e assa porcaria vencendo, fim dos tempos mesmo viu",@JeanMonteiro-ox3cy,2024-09-12T05:25:59Z,0,0.0,Neutral
So overrated the lyrics don’t even rhyme,@thatguy9107,2025-03-19T16:50:47Z,0,0.0,Neutral
Your the worst.,@VisualBeatLab,2024-12-14T14:43:53Z,0,-0.6249,Negative
this video has vibes of joker and Harley Quinn,@BrianCarlosZamoraCabezas-gn4cr,2024-09-14T00:54:18Z,0,0.128,Positive
"Beautiful song, its melody touches my soul 😢❤",@denisdefreit,2024-08-11T22:51:06Z,0,0.7184,Positive
2 octaves monotone alto singer.,@youdontknowme2025,2024-10-19T21:49:41Z,0,0.0,Neutral
you're always be part of my life and it makes me happy to express my darkest shit through your music without judgment just real time emotions. And I always scream from my heart whenever I sing ❤❤❤❤,@ninixxv6886,2024-08-22T11:43:40Z,0,0.9531,Positive
The passion in billie is such a moment.  Her voice really moves you.  She sings like if it's not a struggle to hit notes. A breeze,@natalievalenzuela7493,2024-12-12T14:47:48Z,0,0.7552,Positive
I have just heard this song and i have already played it 3 times. I never was a tay fan but this song is amazing...love post malone and his vocals are just beautiful...so melancholic ❤😢,@vivianareyes6507,2024-09-12T03:33:31Z,0,0.5499,Positive
Was hoping to find a Tay Tay song that wasn't about how cool it is to have emotional issues. The search continues....,@Lt.Col.CottonHill,2024-07-19T20:55:37Z,0,0.3481,Positive
What are the chances someone’s two favourite artists come together and make a masterpiece like this .. I feel like this song is a gift from the universe to me ❤️ I have loved them both from the beginning of their careers,@HFD993,2024-07-28T14:58:19Z,0,0.9493,Positive
This is one of my number 1 song that's😢 make me emotional and feeling like deja vulnerable. But so beautiful I can't get enough ❤ so so freaking awesome music I ever loved ❤️,@Motitasok,2024-07-18T18:46:36Z,0,0.9712,Positive
Worstt🤢,@munkhuumuugii2801,2024-08-07T18:39:55Z,0,0.0,Neutral
Offer your tracks (in suggestions) to people who still care for your songs and lyrics.,@DisBurdi,2024-08-16T18:32:36Z,0,0.4939,Positive
Divine Rivals vibes,@thedeadindeed5083,2024-09-12T22:35:19Z,0,0.5574,Positive
"The track, the voices, the lyrics ARE MASTERPIECES!",@its_sanah,2024-07-15T19:31:23Z,0,0.6731,Positive
Picking up Lana Del Rey vibes ❤,@justhere3794,2025-07-12T14:55:42Z,0,0.6369,Positive
"It has that 80,90's vibe❤❤❤love it!!!",@WhatsThis,2024-07-27T20:42:29Z,0,0.8827,Positive
No one noticed the pause of the lyrics? 1:07,@jo.mar_ch,2024-07-13T14:59:31Z,0,-0.296,Negative
the woman being tested is my future wife that will reign in the ultimate cosmos of the infinite beyond all creations and all universes,@CastigadoPorDiosRedimidoPorEl,2024-07-11T19:57:35Z,0,0.3818,Positive
Loving the vaporwave vibes in this,@AndrewDev19,2024-10-12T19:31:32Z,0,0.5994,Positive
lYRICS ARE SIKKO.🤮,@debmccleary9857,2024-10-04T04:48:31Z,0,0.0,Neutral
