comment,user_name,date,likes,compound,sentiment
"Idk why but i keep remembering the floptropican remix, instead of the real lyrics😔😭",@soorinda9904,2024-10-25T01:14:40Z,0,-0.5994,Negative
"Does any one else think this song just sounds too sad it has a bad vibe, i honestly don't like it it's just my opinion",@xToneri,2024-09-11T21:30:40Z,0,-0.6917,Negative
"Yes as a man i listen to this masterpiece, fuck all that today rap music, rather put this on and vibe at least it has meaning",@exitWifl,2024-10-20T15:21:44Z,0,0.6218,Positive
Everytime I listen to this song I remember my dead friend 😔 and get so nostalgic 🥺,@nomatrip,2024-09-16T04:35:07Z,0,-0.2023,Negative
"This song touches deep down my heart without permission . My body temperature rises and I shiver because it's intensly deep like crazy love 🤎 . Unbenounced , it's telling my heart to feel the feelings I hide cuz of being hurt .",@Amélie-b1e,2025-01-15T16:59:10Z,0,0.8625,Positive
3:11 This bittersweet melody reminds me of DDLC.,@moderndemon84,2024-12-02T20:33:50Z,0,-0.0772,Negative
"I know I have heard this song before, these same chords, some song of the 80s, but I can't remember it and its driving me crazy",@youngvegas8115,2024-09-17T16:27:42Z,0,-0.4767,Negative
"WHY IS IT cozy, cute, romantic, warm and catchy at the same time?????",@SEA_0083ti,2024-09-16T19:59:34Z,0,0.8205,Positive
"the song is so deep, it kind of resonates with my long love story, where I always be the sidekicks in a relationship..",@atiro3998,2024-12-28T13:37:25Z,0,0.6369,Positive
Its like billie is falling deeper into the zone. ifykyk,@krixyyyy,2024-09-07T14:48:59Z,0,0.2263,Positive
Amazing song her vocals feels me like i m in a heaven😭😭♥️♥️♥️,@SamarKhan-ix3dz,2024-09-14T14:24:31Z,0,0.9517,Positive
"I get emotional to this song, i would want this song in me and my husband's renewal of vows q",@michywichy,2024-09-07T07:27:06Z,0,0.2263,Positive
This song is for every emotion,@Yozzsp,2025-01-25T04:56:55Z,0,0.0,Neutral
ramadan 2025… warm lyrics.. beautifully composed❤❤,@GaviottaSaleh,2025-03-24T22:10:54Z,0,0.9325,Positive
"Anyone else hearing ""Bound For The Floor"" by Local H in her chorus? Pretty neat",@johnbolieau7638,2024-09-05T17:31:11Z,0,0.7351,Positive
I loved the lyrics ❤,@Zoroluffy6,2024-09-04T21:44:15Z,0,0.8442,Positive
"I love this song so much, its like i can let out all my emotions over and over and over again. This song helps me ALOT its my favorite for life",@rosieluvzyoux,2024-09-26T21:42:10Z,0,0.9112,Positive
Sounds like chord progression from GM’s “ Last Christmas.” Very catchy.,@kevinward8652,2024-09-14T00:22:03Z,0,0.3612,Positive
"Goosebumps, touched by the sound of her voice, you can feel all of her emotions, it's the song of the year for me !!",@Sarahhxox,2024-12-23T15:25:16Z,0,0.0,Neutral
No one can replace Billie voice and her emotions to the lyrics ❤underrated artist of this new era.,@Syed_Samad,2024-09-02T14:29:26Z,0,-0.296,Negative
"U know that this song has the same chord progression of Last Christmas, right?",@WasKammer,2024-12-12T19:57:50Z,0,0.0,Neutral
Who else gets a goonies vibes to this ?,@alhanif7428,2024-09-10T18:22:38Z,0,0.0,Neutral
I hear ' LAST CHRISTMAS ' 's  vibe in this song🎉🎉🎉🎉,@burhanuddinibrahim5184,2024-09-30T09:27:24Z,0,0.8689,Positive
Suena como la vocalista de The Cranberries,@julia94542,2024-11-04T14:38:58Z,0,0.0,Neutral
"Wow this Song is so beautiful, I honor every verse of it! 🎶🎧❤",@luke96yt28,2025-06-27T23:31:24Z,0,0.9568,Positive
I listen to this song everyday as I like the rhythm❤🎉,@MeguroKyi,2024-12-04T01:23:56Z,0,0.8555,Positive
"San Juan, please listen to my heart. What once beats for you, now aches for you. The minute you wanted distance brought panic to my core. And now my mind and heart is scattered all over the place. I'm a mess, I was desperate, and I became toxic. My actions may cause you doubt with how stressful it may seem. But do know my intentions were genuine. I'm too stupid to understand what you wanted. I was afraid- I'm always afraid of losing you. And like a cornered rat, I desperately did everything I know in order to keep you. Which made you further distance yourself. My heart still beats for you, and it aches at how far you distanced yourself. I don't know what to do anymore, so now I pray to your saint, Saint Juan. So please let him have a listen to my heart's genuine intentions.",@Bread-ty2ue,2024-09-30T12:24:24Z,0,-0.0689,Negative
this song gives me Ariana Grande vibe🤭but can't deny the fact that how soothing and ethereal her voice is 🥺,@itsnj2607,2024-10-07T09:10:16Z,0,0.7605,Positive
Vibe anos 80 que amo! Saudades desse tipo de música 🥰🥰🥰🥰,@bonsfrutos.thaisgomes,2025-03-11T01:43:07Z,0,0.9841,Positive
For some reason I always thought Sabrina Carpenter sung this song. Beautiful voice and lyrics ❤,@babygirlapes,2025-01-13T06:01:27Z,0,0.8442,Positive
She ATE when she wrote this song it is such A GREAT mix of emotions❤❤❤🎉🎉😊,@ThyKemallee,2024-09-14T22:34:22Z,0,0.9832,Positive
Good lyrics 👍,@Amam-m2k,2024-10-27T15:12:10Z,0,0.4404,Positive
"My best friend's younger sister passed away two months ago and this song was played during her funeral. Everytime I hear this song, I remember them. The first time I heard this song and the time I heard this song played during her funeral was too different. I couldn't listen to this song the same when I heard it for the first time. I get too sad and emotional. I could see her in my mind. I could see old memories of the joyful interactions of my best friend (her older sister) and her in my mind and I get sad knowing that it will never happen again. It's all different now. It felt too different now. This song hits too hard now.",@stellar_nebulae,2024-09-18T02:58:36Z,0,0.8834,Positive
This is really catchy.,@ShreddedShredder0,2024-09-10T06:18:58Z,0,0.0,Neutral
My man is snoring right now. I love him very much! He is the light to my darkness and the beating to my pure heart. Thanks Billie ❤️,@RichieRich-oz6ps,2024-11-24T16:50:56Z,0,0.8221,Positive
the only song that can make you nostalgic 😭,@usercnoop,2025-05-05T04:41:07Z,0,-0.4767,Negative
This expressed the exact feelings and emotions I was experiencing in 2022! ❤,@karlazamora301,2024-09-23T10:14:13Z,0,0.6696,Positive
"Billie Eilish? More like Billie Brilliant, am I right? This text is a mere snippet of the musical genius that is Eilish. I was all... what, captivated? Mesmerized? Enchanted by her sultry vocals and cutting-edge style. This is a text that demands a mic drop, not a mere rewrite.",@JulisaLara,2024-12-14T04:55:58Z,0,0.8983,Positive
jully vibes,@andreasjuandik,2024-10-22T17:21:34Z,0,0.0,Neutral
Tbh at first I didn’t like this song then I listened to the lyrics,@ReeverrBeaverr,2025-07-26T02:25:12Z,0,0.3612,Positive
I can literally feel this songz. It's so emotional & comforting,@JesusisDaway7,2025-07-17T01:48:21Z,0,0.6224,Positive
birds of feATHER I LOVE IS VERY BEATHIFUL ,@estelallactahuamanrodrigue6244,2024-10-03T17:10:48Z,0,0.7125,Positive
How is this Billie Ellish? Is the rest of her stuff adult contemporary?,@WbN2K,2024-11-27T06:18:23Z,0,0.0,Neutral
Maybe in another universe,@Kunwaridikoalam123,2025-06-20T07:14:04Z,0,0.0,Neutral
To actually learn the words is even more powerful! Wowwww!❤,@2wisdom3,2025-01-14T14:11:53Z,0,0.835,Positive
I cant believe how much this song gets me so freaking emotional 😢,@VuVu-pz1gs,2024-11-26T09:16:21Z,0,-0.7271,Negative
"one of my favs, her lyricism is unreal and the voice!!!! i did remix it and would love some feedback, its on a more upbeat poppy beat. under my Billie playlist :) or my most recent video, uploaded today",@neemzbeats,2024-09-27T15:38:38Z,0,0.8544,Positive
The last 20s I could put on a loop …big vibe,@blaqazzd9856,2025-02-04T22:06:41Z,0,0.0,Neutral
There is no god in the universe Religion is a fraud Don't ask God to worship Buddha Rely on yourself in everything,@fhiikhfd,2025-02-06T14:16:42Z,0,-0.6402,Negative
Guys I love the beating Ur the best Billie elishe I wish I could see u,@ADSS29,2025-01-28T20:45:39Z,0,0.8442,Positive
2:01-2:02 her background vocals were so crispy and light🥹🥹😌,@royalreigngamer,2025-02-15T01:51:32Z,0,0.3818,Positive
So emotions in a song 🎵 🎧 📖0:26,@damianyanez676,2024-12-29T18:34:19Z,0,0.0,Neutral
😢my eyes full with water right now listening this song it’s a mix emotion it bring back my pass and make me think of my future here just saying love ain’t for me at all,@Shanicefilms,2025-01-23T23:27:24Z,0,0.2732,Positive
Passion fruit type beat?,@classy111,2025-02-28T02:53:54Z,0,0.4588,Positive
"Reminds me of croatian singer Gibonni and Oliver Dragojević's song  ""U ljubav vjere nemam"", the rhythm is the same.",@Annieinnannie,2024-09-25T10:40:22Z,0,0.0,Neutral
Her songs make me bawl so hard 😭🥹 Like she rips the emotions right out of me. The lyrics & sweetness of her voice. I think about our loved ones we've lost thus far but also about when I cross over. Dark but entrancing.,@MiillieMesh,2025-02-12T05:30:25Z,0,0.2582,Positive
Cuts deep!,@debipresley1296,2025-01-21T05:34:07Z,0,-0.3595,Negative
Not a song but an emotion.....❤,@RakeshSharma-wc7pm,2024-09-15T18:50:34Z,0,0.7783,Positive
"The beat reminds me of C418 or minecraft or something, it's so nostalgic.",@bogusbahemoth,2024-10-21T02:02:10Z,0,0.0,Neutral
My girl can capture a emotion an literally put it into a song more just a artist song writer singer legit,@chasechung1461,2024-10-04T03:23:48Z,0,0.0,Neutral
1:00  my moms ringtone 🥲,@NachelleGordon-v1e,2024-09-09T21:02:54Z,0,0.0,Neutral
"This song makes me think about my girl friend every time I listen to it and I always say in me,""till the day🥺"" Billie always has good vibes 4 me ❤",@alicenorine6885,2024-09-04T00:59:32Z,0,0.8834,Positive
"Great song..i was so stuck to remember which track comes to mind after these euphoric nostalgic melodies...Pretty close idea to Celine's Dion- thats the way it is,thank me later :D",@traphyper8711,2025-02-14T21:42:34Z,0,0.8937,Positive
Her vocal really fits to (G)idle- I do instrument,@2nti-s1b,2025-02-05T15:20:46Z,0,0.0,Neutral
"My crush since i was a kid is getting married,he doesn’t even know i love him because I never confessed and this song sort of remind me of him “i knew you in another life,you have the same look in your eyes”,just like the day we first met.Maybe he fell in love with me that day in another universe.I don’t think i can love anyone as much as I’ve loved him.Farewell my moon.Maybe in another universe ,I’m the one who married you,my sugarcane.",@Clecc,2024-09-16T16:58:59Z,0,0.9607,Positive
"This beat reminds me a lot of a song, if anyone remembers, write which one below",@ПашаКухарук-к4н,2024-09-28T16:37:36Z,0,0.0,Neutral
The way i liked this song by suddenly and by accident why I'm scrolling reels is the vibe and chill cozy.,@isiahjamesnoveno6738,2025-01-08T18:14:38Z,0,-0.0772,Negative
this songs hits deeper ❤,@CraigMashumba,2025-02-18T21:19:51Z,0,0.6369,Positive
"This song gives a lot of emotions and admires all tastes depressed , lonely, sad, who lives a love story, who lost his beloved, friendship, sadness, nostalgia, joy and happiness you hear in the car in a cafe in a club and you are going to sleep suitable for every situation and in all cases you will cry 😢😢😢 she should get a grammy ❤❤",@hadeelsaleh6363,2024-11-05T01:19:49Z,0,0.6369,Positive
"Why do i hear so much static? Its annoying. At first i thought was this put into the song on purpose? Then the 2nd song started and it sounded shitty too. Not her voice, that's perfection.",@Mystique-lu8ed,2024-11-04T08:35:37Z,0,-0.4515,Negative
I'm sorry Billie but the lyrics are not accurate for you to sing along 😭,@MarkoKinss,2024-10-27T00:18:31Z,0,-0.6486,Negative
Learning the lyrics for my bestie,@unboxingandmore3183,2024-11-21T03:57:15Z,0,0.0,Neutral
This Billie eilash fella sings really good. Catchy tune 👍,@citedcanvas85,2025-02-27T19:31:20Z,0,0.4927,Positive
"Knowing how long it take to make this, let's savor the moment every lyrics of this masterpiece. 😊❤",@anobayantv,2025-05-22T09:12:34Z,0,0.9439,Positive
Powerful lyrics. Damn.,@maytee7079,2024-09-22T16:01:41Z,0,0.0258,Neutral
This song means so deep im so impressive nice love it♥️♥️♥️🇲🇾,@hendrymelvin-td3zr,2024-10-10T07:03:08Z,0,0.9785,Positive
"I normaly listen to michael jackson, stevie wonder snd whitney housten but this song is sooooooo fckn catchy",@GreenMcCream,2024-11-30T22:03:05Z,0,0.0,Neutral
The Sundays vibes,@innervision97,2024-10-03T23:50:22Z,0,0.0,Neutral
I'll give you someone special special... It just works in the chorus...,@ChristCenteredBibleStudy,2025-01-04T08:48:25Z,0,0.6597,Positive
Liar... you know that we will go together beyond death. I'm full of shit but all those parts of you in me are light. I wish the one for me would be just like you at the roots. Thank you for everything although I have not seen all of the effects of all of your love for me. I know you mean it. And I hope I get the chance to prove that you were right.,@ChristianBouchardSullivan,2024-09-19T03:22:24Z,0,0.9538,Positive
I didn't think titanic song could be beat but this is close,@kv94,2025-05-19T07:13:18Z,0,0.0,Neutral
The chorus is obviously “Last Christmas” from wham 😂,@ronald1078,2024-09-18T19:37:24Z,0,0.4404,Positive
"This production ... the lyrics, the beat, the emotion, the music ... Between this, chris brown and teddy swims ... Dang, great music, great talent.",@13thdisciple,2025-02-17T04:48:01Z,0,0.9001,Positive
I cant describe how mixed emotions that this song has. i listen to this lkke happy and sad idk,@ji7233,2024-09-24T10:14:53Z,0,0.0516,Positive
It gives LAST CHRISTMAS I GAVE YOU MY HEART vibes,@Minha.M23,2025-04-05T20:52:32Z,0,0.7125,Positive
I sing this to my kids all the time (2 and 5 yrs old) this song never fails to make me emotional. Those are my babies til the day that I die ❤😢,@Gabbs2367,2025-02-02T19:37:14Z,0,0.0341,Neutral
Idk what but this song is so catchy and so soothing!,@xgreenbaynationx9812,2024-09-22T00:59:25Z,0,0.6223,Positive
NEVER SHOW ME A ANYONE IN THIS CURRENT MONTH AND YEAR COMMENT ITS ON EVERY FUCKING SONG ON YOUTUBE ITS THE MOST ANNOYING COMMENT YEAH WE LISTEN TO OLD MUSIC WE DONT NEED A NEW COMMENT FOR EACH MONTH OF EACH YEAR LIKE HOW IS THAT THE TOP COMMENT EVERY SONG I LISTEN TO LIKE  NO ON CARES,@Fart-u9k,2025-02-19T19:35:20Z,0,0.1508,Positive
Skype Ringtone?,@SmokyStew,2025-01-14T22:37:30Z,0,0.0,Neutral
"This is the most beautiful sounding song . Puts  me in a good mood. Then when you read the lyrics it's like fuck kinda dark. But ok, I'm hooked.",@yolandasirri2012,2024-10-14T08:26:09Z,0,0.4672,Positive
You call this singing?  She need some vocal training.,@dallasflaneur,2024-09-19T10:55:57Z,0,0.0,Neutral
"very nice voice and melody, really great... but the lyrics are not good (makes no sense)",@freigeist108,2025-02-24T17:24:53Z,0,0.4526,Positive
I think my partner is going to break up with me soon and this song just triggers something in me that hurts me deeply. I don't know what I'll do without them,@nereasn5970,2024-10-10T03:50:39Z,0,-0.4767,Negative
"This composition follows a simple OGWT ""tin pan alley chord progression""  - Dmaj7.....Bm7......Em7 .......A7.....(or a 1 - 6 - 2 - 5 chord progression) which is why it's so catchy and hypnotic. Similarly, sometimes the alternative format of 6 - 2 - 5 - 1 has a similar melodic structure.",@lyndamcardle4123,2024-11-20T22:09:34Z,0,0.0,Neutral
I am liking of the Lyrics Videos Musics for to study English. Nice. This song is good for to study music and arranjes for Guitar Acustics.,@RodrigoSperandio,2024-12-05T14:28:01Z,0,0.8126,Positive
Why are the lyrics of your songs so morbid?,@EstelaManrique-e7e,2024-10-03T01:20:50Z,0,0.0,Neutral
"She was so robbed from that Grammy! Hands down best, deepest song ever ❤❤❤",@cassiekemp4436,2025-02-08T22:39:43Z,0,0.9589,Positive
The lyrics to this song are SO convoluted. Switching from one end to the next. How chaotic. Exactly like a situationship and limerence. Get out of the limerence people.,@jadegreen1554,2025-06-30T15:42:43Z,0,-0.1779,Negative
"Hi guys, recently I uploaded on my chanel how you can play on Piano that melody, if someone is interested, you can check. Thanks.",@AMPiano2000,2025-02-07T15:39:04Z,0,0.7906,Positive
This sounds so childish and nostalgic (the music). I miss my childhood..,@Raj-62728,2024-09-15T06:55:19Z,0,-0.5371,Negative
Kinda makes me emotional.,@carlosperez9601,2024-12-30T07:20:01Z,0,0.0865,Positive
I am quite late to the party but that song is unreal. Credit to Billie but mad respect to Finneas. This guy is a genuis. I mean they both are. Just watched that video how they made that song and the time and effort they poured into it. This song brings out all sort of emotions and memories - both good and bad ones.,@rudhi87,2024-10-12T06:47:31Z,0,0.4939,Positive
Fantastic vocals and vocal arraignment.,@MasterLee1955,2024-11-28T04:03:25Z,0,0.5574,Positive
"The truth is that I never liked her music. But Birth of a Feather, the musical composition, the lyrics and the great voice of this girl have defeated me. What a great talent. I fell in love with her.",@Angelgamesusa,2024-12-03T17:30:49Z,0,0.9619,Positive
"People describing billies singing style as ""whispering"" not acknowledging how many vocal layers her songs have. Production and vocal work is crazy",@yavuzmarifet4528,2025-02-07T12:17:36Z,0,-0.34,Negative
The chorus ❤,@ZachZach-f4l,2025-05-16T22:15:06Z,0,0.6369,Positive
I love the rhythmmmm,@darya1829,2024-09-13T01:33:05Z,0,0.6369,Positive
Diggin' the Major 7 Chords. Very 1970's.,@jetskimaestro3185,2024-09-15T22:00:02Z,0,0.0,Neutral
My friend and co-worker introduced me to the song and it's so beautiful reminds me of the 90s with a little bit of MGMT. Lyrics are beautiful,@isabellarubio9019,2024-09-25T16:30:04Z,0,0.92,Positive
"The beat is so perfect, and her singing and the lyrics everything is just amazing 👏",@matimbabaloyi2916,2025-03-27T15:41:59Z,0,0.8605,Positive
Am i the only one thinking this got that 80's vibe?,@mosswine5417,2024-11-17T18:56:22Z,0,0.0,Neutral
"If you dig this melody, check ""Nothing is keeping you here"" by old good ""a-ha""",@edv6812,2024-09-08T19:13:31Z,0,0.4404,Positive
"The beat at the end is from another song, but I can’t figure it out! HELP!",@Flowerchild1144,2024-09-08T19:12:11Z,0,0.7378,Positive
I don't like these lyrics at the beginning,@KikiBossART,2024-09-15T04:24:15Z,0,-0.2755,Negative
This beat reminds me of a Gorillaz song,@olympusthedarkone83,2024-09-08T16:18:54Z,0,0.0,Neutral
My college set it as a ringtone,@Zoubzoub-m2z,2024-09-25T12:30:45Z,0,0.0,Neutral
Has that leona lewis bleeding love vibes,@kolorklash9743,2024-12-12T03:29:56Z,0,0.6369,Positive
I love this song but does anyone else think the old man on YouTube sang it better maybe not sang it better but I like the acoustic slow beat more,@dakotaplayz4483,2025-03-27T08:23:30Z,0,0.7643,Positive
makes me miss someone who was so important to me but my stupid emotions made me push them away,@nates5859,2024-09-05T19:55:06Z,0,-0.6389,Negative
"Amazing song, tone, lyrics, and placements.  Works for musical montage, fitness, dance, daydream, inspiration, driving, and relaxation.  Perfect and Beautiful.  Timeless.",@DWTalentsProduction,2024-12-16T11:00:18Z,0,0.9652,Positive
This is such a beautiful song but I will say (and kill me if you want) but it does seem like the music overpowers the vocals at times.,@kaitlynbilliard6930,2025-01-19T16:19:39Z,0,-0.34,Negative
Who feeling the vibe???👇🏻,@sergiocarriel12,2024-09-04T16:28:43Z,0,0.2593,Positive
I genuinely think the music/ melody to these lyrics is genius!,@Alexalex-cf1iq,2024-10-15T07:36:35Z,0,0.0,Neutral
I can see her being lifted by a chorus of angels to a reunion with some long dead lover for whom she’s never lost the flame in her heart.,@CDJCMstryker,2024-09-12T19:14:54Z,0,0.687,Positive
beat is so tuff,@QueReact,2024-09-01T23:05:37Z,0,0.0,Neutral
