comment,user_name,date,likes,compound,sentiment
This catchy 💯🔥,@rubenhernandezgaming,2024-04-02T10:19:56Z,0,-0.34,Negative
this is such a vibe!,@Meowkasa,2024-03-22T14:31:19Z,0,0.0,Neutral
Grimes Flesh without blood vibes,@sputnik8543,2024-03-24T11:47:54Z,0,-0.25,Negative
vibe 10/10,@Stealas106,2024-03-24T18:52:39Z,0,0.0,Neutral
I feel such a Zady vibe from this song 💔,@Wfd_ml,2024-04-08T05:33:11Z,0,0.2732,Positive
Ass song ass lyrics,@FalseExitTv,2024-03-29T01:36:57Z,0,-0.7906,Negative
This reminds me of Mareux with feminine vocals. Even though it’s Artemas singing it.,@coleurs,2024-04-22T13:54:45Z,0,0.0,Neutral
Its so catchy omg,@esccyprus,2024-04-02T17:47:35Z,0,0.0,Neutral
Like a good vibe,@Thaukan,2024-04-03T17:48:54Z,0,0.6597,Positive
Vibe toh hai,@ntshmra463,2024-04-03T17:31:37Z,0,0.0,Neutral
BABY YESSSSSSSS fuggin sexy ass beat. I love it ❤feed me Seymour!,@CassandraSpencer-z4b,2024-03-19T15:08:55Z,0,0.6605,Positive
"I need this on one of the Cyberpunk 2077 radio stations ASAP, it has such a vibe",@CheeseW1tch,2024-04-09T04:46:40Z,0,0.0,Neutral
the beat is sooooo,@aimenatwi,2024-03-24T11:04:06Z,0,0.0,Neutral
She should do vocals on a 90s type eurodance song. Like maxx or something,@mike26037,2024-07-24T08:53:46Z,0,0.3612,Positive
Vibes all day!!,@youneedachill,2024-04-02T16:12:29Z,0,0.0,Neutral
the beat gives me gravity fall vibes !!!!,@_iongaf.,2024-04-05T21:39:57Z,0,0.0,Neutral
I was about four years old in pre school I remember walking up too a girl during recess an kissed on the lips and looked into her eyes with love ❤ I remember the adults laughing and being happy they had other emotions on their faces but don't remember what thee emotions where anyway I was very young but remembered that.,@TylerAuger-xr8nb,2024-04-24T21:26:25Z,0,0.8573,Positive
I sure did... The vibe and the beat just resonates within Me.,@chad7594,2024-04-11T22:56:28Z,0,0.3182,Positive
"The up n coming on all sides life, to watch your smiles n hopes that you'll remember me n my name Toney Bolden. Nice to meet you. . I like the style of sounds. .something that goes with my style of life. ❤",@toneybolden8351,2024-05-03T00:45:53Z,0,0.9371,Positive
"I love the song, but don't like the lyrics at all, I feel torn",@alinastav,2024-04-12T06:02:35Z,0,-0.3747,Negative
Want a vibe that goes with this song? https://youtu.be/_6TktgCmFKA,@CarmineKar98K,2024-04-15T08:26:06Z,0,0.0772,Positive
"I’m make the lyrics/ I like the way you kiss me  I like the way you, uh I like the way you kiss me I can tell you miss me  I can tell it hits hits hits not tryna be romantic I’ll hit it from the back  just so you don’t get attached  I like the way you kiss me I can you you miss me I can tell it hits hits hits not tryna be romantic I’ll hit it from the back just so you get attached you bite my lip just for the taste your on your knees I’m on the case you take the heat and with such grace you say we’re done but here you stay said your scared I’ll let you down stick around and you will find out don’t you wanna make me proud cause I’m so proud baby I’m so proud of you I like the way you kiss me I can tell you miss me I can tell it hits hits hits  not tryna be romantic  I’ll hit it from the back just so you don’t get attached I CANT DO MORE SORRY",@angelawilson4903,2024-05-20T17:49:29Z,0,0.9787,Positive
"this track is so catchy, new order bass guitar vibes 🙂",@roadzoflife,2024-05-21T23:20:56Z,0,0.4033,Positive
Jake webber vibes,@midzyjojofan,2024-04-25T20:54:51Z,0,0.0,Neutral
This is very catchy,@shadevip,2024-03-24T01:27:36Z,0,0.0,Neutral
Who is the female vocalist in this song?,@unbeliever12,2024-04-01T09:59:42Z,0,0.0,Neutral
I love love the explicit lyrics ❤,@nemanjanedeljkovikj,2024-04-24T20:17:08Z,0,0.9274,Positive
Nice tune and interesting voice modulation from female to male to androgynous. I do kinda wish there was and actual band however... but he is talented.  This sort of reminds me of vintage Fischerspooner or Caribou with a touch of The Weeknd style vocals.,@chrisginsburg6611,2024-07-26T20:19:42Z,0,0.8361,Positive
bass gives me blue monday vibes,@ArctikMonkee,2024-04-08T19:14:20Z,0,0.0,Neutral
the video but the song is a catchy tune,@heidischultz6821,2024-06-04T01:43:13Z,0,0.0,Neutral
GREAT VIBE! LOVE IT!,@Ansixx,2024-04-02T05:47:42Z,0,0.8715,Positive
Does anyone actually listen to the lyrics??,@parfa-it2215,2024-04-10T20:21:29Z,0,0.0,Neutral
Rex/Rudy Robot vibe,@Iyanazeem,2024-04-09T07:58:31Z,0,0.0,Neutral
"Is it a woman singing or auto tune? If it's a woman then ""I'll hit it from the back"" doesn't make a lot of sense, and if it's auto tune Artemas then why did he turn his voice into a woman's voice? The song is a great vibe, I just had to ask because that seems odd either way.",@Caffeinated_Warrior,2024-04-05T01:08:38Z,0,0.4871,Positive
mareux the perfect girl pitch up,@Kevydee1982,2024-05-11T19:21:04Z,0,0.5719,Positive
Almost really good should have more manly deeper tones to go with the chick,@crazyeddy4401,2024-04-25T17:57:07Z,0,0.4432,Positive
Vibe is sooo good,@allbendernalune3326,2024-04-06T13:29:13Z,0,0.4404,Positive
"Incredible melody, the electronic beat and the female vocal",@dandan2935,2024-04-05T00:20:16Z,0,0.0,Neutral
It gives 80s vibes.,@RAIN83-u5u,2024-12-21T07:56:47Z,0,0.0,Neutral
this might be the worst song made in the history of all time,@martinperalta4189,2024-04-14T22:39:14Z,0,-0.6249,Negative
"The ""Most Played"" is reversed to every other video I've ever seen, because people keep jumping to the start to listen again!",@johanlarsson9805,2024-04-24T21:06:17Z,0,0.4561,Positive
Crystal Castles vibes,@breakdancinfool,2024-05-08T15:53:54Z,0,0.0,Neutral
why am i feeling a mareux vibe?,@slywiaaahh,2024-04-01T13:32:33Z,0,0.128,Positive
alguem conhece mais música dessa vibe?,@marlonfernandes2886,2024-03-29T23:33:13Z,0,0.0,Neutral
"The part at :32 , what is the 90s/00s song that did that same type of rhythm for the lyric delivery? it's driving me crazy",@dfrxo,2024-03-30T02:23:36Z,0,-0.34,Negative
The vibe hits differently exactly 5 days before BAC.,@KryzysX,2024-06-02T14:54:50Z,0,0.0,Neutral
It’s giving Marina and the Diamonds vibes.,@makeupbyDayzee,2024-04-09T14:15:34Z,0,0.34,Positive
"I remixed this track with similar perspective adding a burst of creative energy. Fully immersed in the essence of the music, I found myself drawn to the enduring charm of its basic harmonies and the steadfast reliability of its song structure. It's like rediscovering an old favorite with new eyes – there's a sense of familiarity that brings comfort, yet there's also an exciting element of exploration as I delve deeper into its intricacies. With each beat and melody, I'm reminded of the timeless beauty inherent in simplicity, and the profound impact that tried-and-true methods can have on a listener's soul. In a world of constant change and innovation, there's something deeply reassuring about returning to the roots of what makes music truly captivating.",@KODIHARPER,2024-04-05T19:37:01Z,0,0.9866,Positive
"This is gonna beat billie eillish, waited 5 long years 4 this.",@robertmavil5370,2024-04-03T06:17:20Z,0,0.0,Neutral
this is so catchyyy,@camileaz,2024-03-27T18:18:34Z,0,0.0,Neutral
It gives me old tumblr vibes and i love it,@s0fly,2024-03-26T13:08:31Z,0,0.6369,Positive
gives me the perfect girl by mareux vibes,@says101,2024-03-30T00:03:30Z,0,0.5719,Positive
"INCROYABLE, chere moi si tu reviens la 3ans apres, oublie pas la team oreo et c, les notes ? Sa gazz ? ️🥐️L⭕✌ℹ️️💲",@Melina_Shelby,2024-04-13T17:05:36Z,0,0.5514,Positive
getting major gravity falls vibes in the best way possible,@MirandaEiriz,2024-04-10T10:56:54Z,0,0.6369,Positive
Synthwave is still alive im happy,@ciiil8802,2024-05-11T18:47:46Z,0,0.743,Positive
Really love songs like this with that indie synthwave vibe but with more dance edm type what kind of genre is this???,@OZs_786,2024-04-05T03:27:46Z,0,0.6332,Positive
Who is the girl vocal?,@wolfniichan0305,2024-08-09T23:59:36Z,0,0.0,Neutral
I cant help but to dance to this song.  Darkwave and synth and pop and goth.  So good.,@vanes.2285,2024-04-17T20:13:23Z,0,0.6687,Positive
'80s synth-pop will always sell.,@vengovoy4606,2024-06-19T01:53:49Z,0,0.0,Neutral
"This song really has been out for a month?! , this looks too nostalgic to be out for a month tbh",@MASIREedits,2024-04-24T16:06:44Z,0,0.0,Neutral
scrolling and randomly finding this vibe 🖤🐈‍⬛🔥,@himxki,2024-03-31T15:04:16Z,0,0.4215,Positive
These lyrics give me the ick,@TheAmazingHoho576,2024-04-26T16:34:28Z,0,0.0,Neutral
"This song is not it at all, just repeated lyrics and not a song to clap cheeks to🤷🏽‍♂️",@cain_1312,2024-04-02T16:28:43Z,0,0.0,Neutral
Finally a song that has the same vibe as mr kitty - after dark,@NowhereNoOne,2024-04-10T20:19:22Z,0,0.0,Neutral
omg it has such a VIBE,@nbromide,2024-04-10T10:18:24Z,0,0.0,Neutral
"Why is there ""hits"" in the lyrics, when it sounds like ""this""""?",@waldek4798,2024-04-06T17:19:17Z,0,0.3612,Positive
THE SYNTHPOP VIBEEEE,@sptnixkaii,2024-04-25T12:33:49Z,0,0.0,Neutral
"Nice beat, toxic lyrics.",@iridescentraindrops,2024-04-18T04:45:41Z,0,0.4215,Positive
"New gen music be like: find some catchy lyrics, beats and repeat the phrase over and over in the final song.",@6oLsh0i6o0z3,2024-04-07T02:42:58Z,0,0.3612,Positive
disgusting lyrics,@shroommovies,2024-04-16T11:09:30Z,0,-0.5267,Negative
so 2000-2010 camera vibe,@PabloGrassLover,2024-04-17T20:53:33Z,0,0.0,Neutral
What an awful background choice for a equally awful(but great sounding) song.  Thanks TikTok and reels,@lukegraham317,2024-04-18T04:43:57Z,0,0.6124,Positive
this is awful,@jlo2797,2024-05-08T12:12:50Z,0,-0.4588,Negative
Worst music video ever.,@casfin,2024-04-09T05:16:08Z,0,-0.6249,Negative
Worst song ever made on 21st century. 😢,@Pablo_Escobar12345,2024-04-16T17:18:09Z,0,-0.802,Negative
"Love these lyrics lol. ""I'm proud of you, lets do anal""",@hamburgerdog25,2024-04-11T20:06:08Z,0,0.8779,Positive
This and if you think im pretty just gives me vibes of an unkown weird power that makes me vibe by doing weird movements with my body.,@martho13,2024-04-01T22:49:16Z,0,0.2023,Positive
"so good, love if it had another verse",@berry5965,2024-04-30T10:25:34Z,0,0.8258,Positive
This gives old vibes combines with more modern vibes idk but i like it quite a lot,@WitherRage,2024-03-30T16:18:53Z,0,0.4438,Positive
This a vibe 🤩,@marcisralfs846,2024-03-23T23:39:35Z,0,0.0,Neutral
"these lyrics disgust me. Just when I wanted to share this with my woman, it says “I can hit it from the back so you don’t get attached” just when I had something to add to our love disco, the artist is a fuck boy ugh",@Peraltyssyma,2024-03-23T18:58:36Z,0,-0.5859,Negative
What a tune!! Need to sample these vocals 🙏🏼,@JesusPerez-nc4et,2024-03-23T16:13:10Z,0,0.0,Neutral
2024 vibes 🤘,@KevinDelCid,2024-03-23T05:46:24Z,0,0.0,Neutral
Perfect blend of nostalgic indie sounds and modern electronic vibes... well fucking done if i may say so myself,@bktrk3335,2024-03-20T21:00:43Z,0,0.7003,Positive
Charts these days are so strange. You can have high quality music with meaningful lyrics at the top of the chart but then also have songs like this with no meaning...,@user-jt3dw6vv4x,2024-04-04T04:25:14Z,0,0.2064,Positive
I love the cure vibes I get from this song💖💯😎,@jason77584,2024-04-01T07:07:10Z,0,0.9274,Positive
