comment,user_name,date,likes,compound,sentiment
"I believe the lyrics are ""freaking ass ninja = he will 69 God""  ---- ""he"" the sense the individual hes referring to is disordered and seeks please for perpetuating his service. IYKYK 👁",@LuxuryBrandsDirect,2025-07-04T13:38:57Z,0,-0.4404,Negative
This beat is soooooo good bro . Eternal Damnation to Drake.,@spvc4696,2025-03-27T15:45:54Z,0,-0.1779,Negative
At mustard on da beat ho,@check4848mx,2025-04-06T01:49:44Z,0,0.0,Neutral
Mustard on the hoe mustard on beat hoe,@builderman8544,2025-05-03T13:18:29Z,0,0.0,Neutral
Love the beat,@Ma3hub_ke,2025-03-26T14:18:17Z,0,0.6369,Positive
"F*** it, Donald Trump. Yeah, Viber.",@farhandhere,2025-03-26T03:43:19Z,0,0.296,Positive
"Also…having an American artist go onto the Super Bowl stage…the world stage…the BIGGEST world stage and; a. Make an unfounded accusation of a fellow artist being a C3PDOH and B. To use this world stage to so heavily promote so much gang culture/Crip/Crip walking/Pro-gang material is genuinely beyond irresponsible. It’s a rap beef & one of the best/most savage/entertaining/hard fought in hip-hop/rap history, it deserves every accolade within its particular genre that’s available, but to have this disrespectful, pro-gang culture, otherworldly disrespectful track repeat blasted into every television across the world that tuned in to watch my Birds beat KC into a bloody slurry…that’s just wrong…and on every level. Keep that shit where it belongs…and where it belongs is not on the front page-representing our entire country to the world in such a… “manner”. No one has to agree with me, but that doesn’t change the fact that what I’m saying is true. We need to stop promoting this gang worship that’s been going on, too many young kids are watching this shit, taking up a flag and dyin in the streets across the country & now the world over this fake ass culture that in & of itself manages to be hypocritical of itself in representing the culture as being the result of systemic oppression while simultaneously glorifying the life style of its OWN accord and inspiring millions of youth to emulate what they are seeing. Shits gotta stop & people need to start bein held accountable for it and stop hiding behind “taboo subjects” within our society to blame shift its perpetuation. Again, disagree all day, but I’m still right. ✌️😖",@DrewJersey2024,2025-04-11T02:15:35Z,0,-0.9865,Negative
Mustard on the beat ho,@MelxYT2000,2025-05-01T08:17:34Z,0,0.0,Neutral
The fact that Drake is still alive and can visit his own headstone is crazy.,@antrave,2025-05-16T11:11:25Z,0,0.0516,Positive
who wrote this?.. hektik lyrics,@kevinkevinsen,2025-03-28T04:16:04Z,0,0.0,Neutral
Non of his songs can beat emtee...maybe his drunk song can stand against some but 1 on 1 Wala..,@reececiaga,2025-04-17T17:29:16Z,0,-0.1779,Negative
"3:30 oh my this is still my favorite verse, basically A ""How to Guide for building a Dr6ke""",@spvc4696,2025-05-06T13:48:50Z,0,0.4588,Positive
One day i will be biggest rapper of the world 🌎🙏🏼 . And love song. This song vibe is awesome 💯,@Bikashdey32145,2025-05-18T05:36:34Z,0,0.8519,Positive
I spit out my drink when I saw them beating the owl pinata 😂,@82stuntman,2025-05-05T03:16:14Z,0,-0.0258,Neutral
Broooooo love from panjab 🕊️⛳️⛳️ @sidhumoosewala vibes 👈🏻,@HarmanToor-b2x,2025-04-07T06:54:42Z,0,0.6369,Positive
In the beginning i though he meant hoe instead of horn without the lyrics! 😂😂,@sonicfan-x6,2025-07-16T15:20:51Z,0,0.7263,Positive
This player got me thinking you can use hopscotch to see who got rhythm.,@Daves-Channel-YT,2025-05-18T18:37:20Z,0,0.0,Neutral
He fucked him up. Buried him 6 deep. Then moved the rest to Houstalangasvegas,@marcusaurelias399,2025-03-27T12:09:57Z,0,-0.6597,Negative
Understanding 0% vibe 10000%,@gurwinsidhu,2025-04-03T05:28:37Z,0,0.0,Neutral
That intro beat 🗿🔥🔥,@rishabsinghrathore9142,2025-06-05T10:59:33Z,0,-0.5859,Negative
Love this vibe from Afriqua 🔥🔥,@Alpha_Twenty,2025-03-31T15:39:02Z,0,0.1027,Positive
This is terrible. The lyrics to his muppet voice are creepy and goofy.,@LPH-11,2025-06-10T03:48:56Z,0,-0.4767,Negative
De la chicane ente eux ... pas fort dommage car le beat et meaning aurait pu valoir et transmettre de véritables valeurs plus profondes. C'est d'un vide extrême ! Son nombril ....,@carolinest-louis5571,2025-03-29T13:24:44Z,0,-0.3382,Negative
KENDRICK IS BOTTA BEAT DRAKES A**,@bscfamw7,2025-06-03T21:18:33Z,0,0.0,Neutral
The beginning was the lyrics to squabble up,@ClixJRYT9,2025-04-10T21:03:36Z,0,0.0,Neutral
"Cramp dancing is my favorite dancing of all time. If I ever got to make it in the music business, my number one single will be, ""Why?"". I like to wrap over you, Kendrick you got that type of vibe. Let me stop showing off I know you can feel my spirit here and inside. 🎉",@livinlovely2420,2025-08-07T21:25:43Z,0,0.7351,Positive
Was wondering what was that annoying trending music,@melroydsilva,2025-07-27T12:25:42Z,0,-0.4019,Negative
1 year later I still know the lyrics to this song,@Natedogg533,2025-08-01T04:30:27Z,0,0.0,Neutral
Bro . . . . The beat is mixed SO well,@darkniit,2025-03-23T05:39:21Z,0,0.5658,Positive
Why people wears Converse shoes ????      ❤,@uzbekid,2025-04-10T12:53:35Z,0,0.7319,Positive
I  quited blox fruits bc it soo boring and ngl blox fruits suck I used to love so sos much but know I hate it bc it repetitive boring and all my friends quit blox fruits,@mubasshirnazar1773,2025-03-22T12:45:38Z,0,-0.7469,Negative
Beat 🔥🔥🔥,@user-Haider07,2025-05-21T10:42:17Z,0,-0.7351,Negative
"🎉I memorize  the  lyrics  of  his songs,  because  they  sow  true  and deep  meaning  in my  mind, soul,  heart. They  always spark  to nurture  unforgettable  reflections  and  emotions.🎉❤KDOT❤🎉",@PatriziaMoro-f5i,2025-08-08T14:34:16Z,0,0.9705,Positive
Passed the vibe check,@SehrishShamoon,2025-07-11T09:08:30Z,0,0.0,Neutral
The last verse🔥,@nanakorang3482,2025-07-08T15:28:04Z,0,-0.34,Negative
"Hi Kendrick, I've been a fan since 2023. Great job on taking down Drake btw (by the way!). The next time you drop I think it would be a great idea if you include this verse, it's from a Hong Kong diss track that my gf showed me! I think it will really bring Drake to his grave (if you know what I mean). It's a Taoist chant to break open the gates of h*ll. I'm not sure if you speak Cantonese, but if you google 破地獄 on Spotify, you can find it. Looking forward to the next time you drop!! (my bell notification is ON).",@DungNguyen-iz3sd,2025-05-09T21:43:54Z,0,0.3479,Positive
"thanks 4 standing up to a majorly powerful predator, Kendrick.",@MJWATZ,2025-05-21T18:29:36Z,0,0.7178,Positive
I’m convinced rap/hip hop literally targets low iq/people in poverty  (same way toddlers love colorful tv and nursery rhymes) to perpetuate an ugly culture that was invested/invented by elite corporations (that probably have adverse feelings about black people).,@galaxyknuckles9000,2025-06-01T19:14:06Z,0,-0.5106,Negative
"This is gonna be a banger FOREVER and how and when he released this was so strategic 💯💪 Love Me Some Kendrick ❤❤❤ Had this bish Jumpin for 16 years now...and to the people saying Drake beat Kendrick, Y'all must be like him cuz y'all definitely NOT LIKE US 😂",@shanagentry3235,2025-06-08T19:29:54Z,0,0.9727,Positive
Every Kendrick verse sound like he tryna warn you about something that already happened.,@TheFlawlessSicko,2025-05-03T16:28:12Z,0,0.2732,Positive
"""BEAT YOUR ASS AND HOP THE BIBLE IF GOD WATCHING""",@KAISER332-G,2025-07-07T20:18:18Z,0,-0.34,Negative
I hate Kendrick Lamar hardly any words rhyme!! Overrated. I thought Drake was bad this guy worst,@MarkPeckham-x3b,2025-05-19T06:52:18Z,0,-0.9167,Negative
Wife beater?,@nqobiledladla-yo2db,2025-04-17T07:15:34Z,0,0.0,Neutral
"Japanese submarine slammed two torpedoes into our side, Chief. We was comin' back from the island of Tinian to Leyte, just delivered the bomb. Hiroshima bomb. Eleven hundred men went into the water. Vessel went down in twelve minutes. Didn't see the first shark for about a half an hour. Tiger. Thirteen-footer. You know how you know that when you're in the water, Chief? You tell by lookin' from the dorsal to the tail. What we didn't know... was our bomb mission had been so secret, no distress signal had been sent. Heh. They didn't even list us overdue for a week. Very first light, Chief, sharks come cruisin'. So we formed ourselves into tight groups. Y'know, it's... kinda like ol' squares in a battle like, uh, you see in a calendar, like the Battle of Waterloo, and the idea was, shark comes to the nearest man and that man, he'd start poundin' and hollerin' and screamin', and sometimes the shark'd go away... sometimes he wouldn't go away. Sometimes that shark, he looks right into ya. Right into your eyes. Y'know the thing about a shark, he's got... lifeless eyes, black eyes, like a doll's eyes. When he comes at ya, doesn't seem to be livin'... until he bites ya. And those black eyes roll over white, and then... oh, then you hear that terrible high-pitch screamin', the ocean turns red, in spite of all the poundin' and the hollerin', they all come in and they rip you to pieces. Cage goes in the water? You go in the water. Shark is in the water. Our shark. Y'know, by the end of that first dawn... lost a hundred men. I dunno how many sharks. Maybe a thousand. I dunno how many men, they averaged six an hour. On Thursday mornin', Chief, I bumped into a friend of mine, Herbie Robinson from Cleveland- baseball player, boatswain's mate. I thought he was asleep, reached over to wake him up... bobbed up and down in the water just like a kinda top. Upended. Well... he'd been bitten in half below the waist. Noon the fifth day, Mr. Hooper, a Lockheed Ventura saw us, he swung in low and he saw us. Young pilot, a lot younger than Mr. Hooper. Anyway, he saw us and come in low and three hours later, a big fat PBY comes down and start to pick us up. Y'know, that was the time I was most frightened, waitin' for my turn. I'll never put on a life jacket again. So, eleven hundred men went into the water, three hundred sixteen men come out, and the sharks took the rest. Anyway... we delivered the bomb.",@yourrtrustyreviewer1692,2025-06-21T19:00:15Z,0,0.8636,Positive
This is awesome 👌 but no one can beat PAC diss track for his homey BIGGIE,@SalmaKhan-rv1xj,2025-05-25T05:07:26Z,0,0.4246,Positive
"Kendrick Lamar always hits differently when he speaks truths no one dares to say. 'Not Like Us' feels like a raw mirror reflecting the chaos and contradictions of our world. I tried to channel that same fearless honesty and bold energy into my latest track — a sound for those who refuse to fit the mold. If you’re tired of the same old, come vibe with something real.",@tuanLe-sq8bm,2025-06-08T06:47:18Z,0,0.4922,Positive
0:27 love the beat,@Ma3hub_ke,2025-03-26T14:18:32Z,0,0.6369,Positive
Dre beat with a pac diss. Best mixture.,@roberthernandez559,2025-04-17T08:23:29Z,0,0.6369,Positive
This is the worst superbowl I have ever seen. You set a precedent to say pedo over and over again on the radio for a generation of children that were already messed up; now they will grow up to be rapists. I will never listen to Kendrick ever again and why didn’t anyone kill Drake yet? I hate them for doing this to our society and culture. The song sounds like shit too and never deserved a Grammy for promoting child abuse and having awful production.,@SageSuede,2025-07-09T06:52:12Z,0,-0.9799,Negative
Mustard on the beat ho 😂❤,@NunyaBiz-l5h,2025-05-02T09:12:55Z,0,0.7964,Positive
Dope song that beat  go hard af 05-06-2025 who else still here in 2025 vibing with this doplify song ???❤❤❤❤,@khanhle7917,2025-06-06T07:23:47Z,0,0.958,Positive
"Pure beauty, its text, choreography, theme, I love it. In France, we put it as a ringtone on our cell phones so that in the street it spreads 💥💥💥 everywhere, this powerful, perfect sound. 😅",@JycCohenSolalBenHayoun,2025-03-24T20:14:09Z,0,0.8885,Positive
Dude this song is repetitive. Just annoying,@leonardoterrazas8094,2025-04-18T02:45:57Z,0,-0.5719,Negative
😭He is telling Abt X in his lyrics read them carefully and sync them with his incidents,@Berry-Boy2,2025-08-03T04:36:00Z,0,-0.3818,Negative
Honestly 💗 money be the happiest but evil be in the way 😔 beautiful beat to be standing in the area tho,@OfficialAestheticIces2025,2025-06-04T00:48:18Z,0,0.7391,Positive
Dem lyrics means alot,@ShezadiaPillay,2025-06-21T18:42:40Z,0,0.0,Neutral
Not me not listening this for 1 month then still knowing all the lyrics by heart,@Kellendaman69,2025-03-28T17:40:41Z,0,0.6369,Positive
I am sorry as an educated interracial woman I can’t comprehend this video much less his lyrics do to lack of enunciation. What is he trying to convey to the public? He looks dirty and scruffy much like his dancers too. Maybe I am missing something; being I lean more towards jazz and classical music. I am a highly educated woman in finance and I get that I am not suppose to understand these type of people! (Smh),@lieuthompson886,2025-04-07T06:55:38Z,0,-0.7777,Negative
Mustard on the beat hoe🎶...,@Buzzceleb,2025-06-25T06:26:16Z,0,0.0,Neutral
He’s 5’5” WTF. Drake would beat the shit out of him.,@cludolph83,2025-06-25T03:00:27Z,0,-0.1363,Negative
Worst song of all time,@rastaclartttt,2025-04-21T00:15:48Z,0,-0.6249,Negative
Third verse is really the ONE,@soloquakez7441,2025-04-10T15:29:46Z,0,0.0,Neutral
Worst song ever,@RichardS-c5p,2025-06-21T15:01:00Z,0,-0.6249,Negative
worst shit ive ever heard,@FUCKYOUTUBE123,2025-04-12T15:08:54Z,0,-0.8271,Negative
Drake been awfully quiet since this dropped,@Reaper-3000,2025-04-07T05:08:18Z,0,0.0,Neutral
"1:10 ""I'm gonna beat this guy u- AAAHHHHH!!!"" -Random guy that got pulled into the void probably",@Henry-n2r3j,2025-07-30T17:12:08Z,0,0.0,Neutral
Here lies Drake tombstone 🪦  2009-2024,@thechildwithin,2025-04-10T17:55:54Z,0,-0.4215,Negative
Horrible vibez,@brentjustus-d8b,2025-06-09T20:56:37Z,0,-0.5423,Negative
literally one of the worst songs of all time,@mf15thed3mon,2025-06-29T12:05:34Z,0,-0.6249,Negative
Grammy vibe,@tomatopotato5744,2025-03-31T09:05:55Z,0,0.0,Neutral
That main theme is so catchy,@darcydejoux3614,2025-06-19T16:27:05Z,0,0.0,Neutral
More beats please 🎉,@isaiaszefaniasgove4083,2025-05-18T17:40:41Z,0,0.6749,Positive
Bro the beat it just **BANGS**,@spvc4696,2025-04-06T15:50:59Z,0,0.0,Neutral
"I am not a rap fan mostly becuz i don't really listen to it nor do I understand.  However, this song packs a punch.  KL really has a lot to say.  I don't know what everything in the song means but the words seem purposeful and powerful.   I'm a school librarian that likes to do research... I'm about to dig deeper for my own understanding.  BTW... i really like this song!  💜",@valagal,2025-04-26T19:18:59Z,0,0.9565,Positive
Not like us were all human and don't want to die second or third rank citizen but some of us our stories of our ancestors and empires good behavior honestly do you like death bye the machete how many Africans died that way in few cases Africans have done well in government not being tribal so you know how many years of slavery the beat out fellow white people and then dark ages more learning curves face it collonastist came with culture and taut it it's universal pull up your pants help out at a soup kitchen help the disabled the trie third class citizens or your going to looking self when your time comes as an old geuser and time comes in the pearly gates your be turned away wanting in purgatory.,@JamesIrvine-u9m,2025-05-24T12:39:37Z,0,0.3197,Positive
I cannot beleive how this track gone through the roof like this. Thats one of the worst songs i have ever heard,@Rick-ou7dk,2025-08-10T12:13:26Z,0,-0.3818,Negative
-mustard on the beat ho beat bro ni*** he a freak throw man down tell em everlamps tell em breath bro-,@6eckham,2025-06-14T16:30:15Z,0,-0.4404,Negative
lmao sht retarded lyrics but the instrumental is good,@jewsjews-c9k,2025-06-09T16:13:53Z,0,0.6059,Positive
First beat is fire🎉🎉🎉,@ICe07layA,2025-04-26T01:41:39Z,0,0.6908,Positive
"I hate hip hop. Boooooooring repetitive, unimaginative crap",@paulyt5159,2025-06-29T17:30:28Z,0,-0.8074,Negative
I like the beat but calling someone a pedo because he kissd a 17 year old at a concer is ridiculous. Especially when people the U.S in certain states re allowed to get married at 16.,@tamaramtl2024,2025-04-09T17:38:00Z,0,0.0387,Neutral
"If he knew it was a disstrack why would he post it as a music video and perform that song in public,cuz this song is the worst to people who like this song can get outta here cuz Drake is still better than Kendrick because in Nokia Drake copied Kendrick’s move from not like us and superbowl",@gamingkaidensmith1766,2025-06-14T03:01:21Z,0,-0.2047,Negative
This Song hits Deep right now. The people of the 🌎 are different.  OG SARGE,@curtishodges7529,2025-04-12T20:20:35Z,0,0.0,Neutral
This song is repetitive AF!  Can’t stand it.,@19tank81,2025-06-06T04:57:50Z,0,-0.3164,Negative
Worst song I've ever put ears to.,@johnniesmoke,2025-04-18T03:11:23Z,0,-0.6249,Negative
mustard on the beat ho hits hard,@yousif7460,2025-05-13T07:06:46Z,0,-0.1027,Negative
Bro the beat is soooooo good,@spvc4696,2025-04-06T15:51:32Z,0,0.4404,Positive
This song is deep oon so many levels,@THESTRONGESTVV,2025-05-01T23:33:26Z,0,0.0,Neutral
"Did i just notice that kenny copied the lyrics on euphoria, but said Aye 9 times, whilst on euphoria said Huh 6 times?😂",@ITZYODUDE,2025-04-21T10:42:17Z,0,0.9253,Positive
"I need this young man to step for God with Us..... He is Chosen and I felt God's Energy flowing through the vibration and tone in his voice 💞💞💞🎉❤🎉❤🎉❤🎉😊😊😊😊 Heavenly Father, Please Unite Us, In Jesus Mighty Name Amen ❤❤🎉❤😊😊😊",@EnergizerBunniforChrist,2025-04-13T16:01:04Z,0,0.9986,Positive
I don't know what's wrong the fact that this was one of the most horrible beats I've ever heard or the fact that people are sheep on that over hype pretending to like bs. This beat is fxcking horrible. I hate this sh1t.,@BobbyMercer-r8i,2025-07-30T17:39:15Z,0,-0.7607,Negative
"Dr6ke: ""If you can beat them, just copy them"" 🤷🤷🤷🤷🤷🤷",@spvc4696,2025-04-03T14:32:16Z,0,0.0,Neutral
EAZY E - REAL MF G VIBES!,@extrajudicialrecords2964,2025-05-21T07:54:09Z,0,0.0,Neutral
I don’t get why people love this song. The beat is ok but the diss track is mid vs like Ether.,@GenerationXennial,2025-04-16T05:21:15Z,0,0.7543,Positive
what is the original tone from?,@borisyanev4632,2025-06-15T20:02:58Z,0,0.3182,Positive
Kendric wife/Fiancé showing up in video Like he don’t beat me cause we dancing is Like Tina Showing Up For Ike,@dirty4andahalf,2025-07-28T21:49:17Z,0,0.6124,Positive
Big moldi a beat mosic ❤❤❤❤❤tank youuu.,@sanazkian-jb9zt,2025-05-03T06:25:15Z,0,0.9571,Positive
This is the only song I play in Beat Saber 😂😂😂😂,@andrelewis5172,2025-04-18T12:21:17Z,0,0.9186,Positive
Worst,@jberg31,2025-04-11T18:46:46Z,0,-0.6249,Negative
Mustard On That Beat yo,@ADsurprise19,2025-04-05T17:06:55Z,0,0.0,Neutral
3:31 aye that whole verse fire,@demetriussouthers8043,2025-03-26T20:49:49Z,0,-0.34,Negative
Bro you need to watch some 90s MTV your shit don't even match the rhythm,@adamshorf3755,2025-06-30T07:28:47Z,0,-0.5574,Negative
after 3 min that flow go to no sense and no rhythm,@tchelobac,2025-08-07T00:25:49Z,0,-0.5267,Negative
The blood dnt spill like Nas pac dmx or biggie. Also a stale deliverance that's his only downfall very m ok mono tone tho.shit hits needs more deliverence,@Mike-v7r8u,2025-07-26T03:19:17Z,0,0.6096,Positive
Played this song so many times my son knows the lyrics 😅,@shaunrikhotso4158,2025-08-02T06:14:56Z,0,0.5994,Positive
"Bro got roasted, fried, stir-fried, cooked, sautéed, sous vide, broiled, boiled, deep-fried baked, al dente, and bbq'd!",@AllThingsFun415,2025-05-29T18:13:56Z,0,0.0,Neutral
I just read the lyrics to this and I thank you kind sir! 😊👍👍✌️❤,@Danielle-d3f,2025-07-07T19:15:09Z,0,0.9468,Positive
I'm not into Hip hop but this song is really good and catchy.,@theronomys,2025-05-07T17:24:47Z,0,0.6474,Positive
"Drake & PARTYNEXTDOOR's ""Some Sexy Songs 4 U"" Surpasses Staggering Sales Milestone",@Darthvader-ub5ff,2025-05-21T10:35:36Z,0,0.5267,Positive
It would have been a go without Lefty Gunplay the whole verse was trash,@terrellfluckes2959,2025-06-08T22:58:36Z,0,0.0,Neutral
Bro . . . . The beat is mixed SO well.,@darkniit,2025-03-23T05:39:36Z,0,0.5658,Positive
Bro . . . . The beat is mixed *SO* well,@darkniit,2025-03-23T05:39:27Z,0,0.2732,Positive
Check out our latest song titled OVERSEAS on this same channel it's dope you won't regret checking it out.....if you like the song don't forget to subscribe,@Ramsey_NK,2025-03-27T05:37:12Z,0,0.6703,Positive
"Easily, one of the ACTUAL worst ""songs"" I have ever heard. If you like this, you have zero intelligence.",@benmckee3524,2025-03-26T21:11:18Z,0,0.4404,Positive
He dropped some good stuff but damn this one corny asf. The lyrics don’t work right and the dumb monologue at the end gives anime nerd fedora vibes. What the fuck happened lol,@casscarranza5032,2025-07-18T07:41:43Z,0,-0.8979,Negative
Remind me of world beat Kendrick lamar ❤,@bobmarley235-m4e,2025-03-25T13:20:56Z,0,0.6369,Positive
Everyone is talking about pedophiles but his verse at 3.31 killed it.,@toniyellowcloud6326,2025-06-14T03:47:21Z,0,-0.8047,Negative
"Nahhhh drake got cooked,fried,Deep fried,barbequed,burned and toasted",@joyeshdeb3969,2025-04-14T19:24:24Z,0,0.0,Neutral
Kodak Black's verse in Drowning by A Boogie wit da Hoodie is kinda legendary at this point.,@venweasel,2025-06-10T22:08:01Z,0,0.0,Neutral
The driver got her own gun licenses situation now I not going to late her get beat up are disrespected so in walked off he been back are he got a job,@CurtisBland-t8v,2025-03-25T13:15:33Z,0,-0.6597,Negative
Thats what this fucking annoying song is keep hearing everywhere,@fish43547,2025-06-28T11:50:44Z,0,-0.4576,Negative
Didn't know he dissed him so bad until I saw the lyrics😅😂😂,@Isa_22_44,2025-07-11T22:57:36Z,0,0.4231,Positive
This beat up to 0:10 ❤,@cb2402,2025-03-22T15:18:11Z,0,0.6369,Positive
the beats,@DevidPoz,2025-06-16T10:55:08Z,0,0.0,Neutral
"Reminds me of an 1/4 of Missy Elliott. ADRS. Art, Dance, Rhythm and Soul.",@deanna2112001,2025-06-19T02:13:03Z,0,0.0,Neutral
The verse referring to DeMar DeRozan leaving the Raptors/Canada hits different now.,@TonyF-e1c,2025-03-28T14:49:36Z,0,0.0,Neutral
"I think Kendrick did really good on this, i wish the beat was different tho 😢😂",@atlantiathegreat,2025-07-10T03:16:29Z,0,0.6901,Positive
