classificacao,sentimento_manual,comentario,justificativa
1,1,aw this video brings me back to the days of decorating my neopets profile circa 2002 ❤ seeing the cartoon dolls makes me so nostalgic! i used to make bases and clothes and had my own websites where you could dress them up! what an amazing era of the internet!,Expresses fondness and nostalgia for a specific era of the internet.
0,0,"Bandle in 1. I had good intuition that these drums can be from this song, but... I didn't know lyrics, nor the singer and even the title, so I've spent about 20 minutes to find this song specifically. xD   At least my intuition was right, it's just my knowledge about singers/titles/lyrics which is bad. xD   I'm hearing this song a lot in the radio lately, but I didn't even bother to check how is this called, lol.",Describes a frustrating experience of discovering a song through radio play.
-1,-1,Yuck. Bubblegum pop with silly lyrics.,Expresses dislike for the song's style and lyrical content.
0,0,"can't stand the high pitch singing, but the vibe is great",Expresses dislike of a specific vocal element while acknowledging a positive overall vibe.
1,1,"If Lady Gaga and Gwen Stefani were the same person, that's how I would describe the vocal flexibility of this artist. I flippin love her",Expresses strong enthusiasm and admiration for the artist's vocal abilities.
1,1,She would have been the biggest star of it was 2003. What a vibe.,Expresses nostalgia and appreciation for the song's vibe.
-1,0,Yeah. Kinda annoying.,Expresses annoyance and dissatisfaction.
1,1,"I get some Kate Bush vibes, great lyrics too.",Expresses admiration for the song's similarity to Kate Bush and praises the lyrics.
1,1,"Damn this blew me away the vocals, colors, lyrics and the meaning. This was beautiful",Expresses overwhelming positive emotion and appreciation for the song's various elements.
-1,0,Great song ruined by coma inducing cringe lyrics.  Lesbian drives her lover straight and then spends the whole song trying to convince herself that she is still pining away for her.  It makes ME wanna take another shot just to stop the feeling.,Expresses strong dislike due to awkward and unpleasant lyrics.
0,0,Its a good song with twisted feeling as straight i don't related to real feeling of the singer but why its trendy because of the lyrics or the musicality i love the song and hate the meaning not everything its gay in the world turn off america see the world 😊,Expresses enjoyment of the song while criticizing its meaning and implying a dislike for its message.
0,0,"""Of course, she's walking down a path cleared by some real icons: Madonna, Lady Gaga, Kate Bush, Cyndi Lauper, Annie Lennox, Björk, and Debbie Harry. You know, just a few small names who might have slightly influenced the whole theatrical pop star vibe."" 😏",Praise alongside a somewhat dismissive and competitive comparison.
0,0,Its giving 2018 vibes i don't know why,References a past era while acknowledging uncertainty.
1,1,Anyone else is loving the glitter splash in his face when she hits him? ❤❤ This video is costume design and art direction perfection. Loving your Chappelverse…so MUUUUCH.,Expresses enthusiastic appreciation for a specific visual element and overall artistic vision.
1,1,I love this song it's very catchy. And the slow down at the end I love that,Expresses enjoyment of the song's catchiness and a specific musical element.
1,0,Giving me I know we're cool vibe by Gwen Steffani,References a popular song for a positive association.
0,0,Beautiful melody; horrible message,Expresses appreciation for the music but criticizes its lyrical content.
0,0,Dolly was nightcorce before nightcore that naturally high pitch man sam,References a specific artist (Dolly) and a subgenre (nightcore) with a slightly critical tone.
1,1,Love this song #vibezzzzz,Expresses strong positive feelings and uses relevant hashtags.
0,0,Ok kill me for this buuutttttt the “can you play a with a fucking beat” voice kinda sounds like Nicole from class of 09,Acknowledges a positive aspect while making a critical comparison.
-1,-1,This is literally the worst song of this century. One more time I hear this yapping on apple music I will fall over dead.,Expresses extreme dissatisfaction and threat of harm due to repeated listening.
-1,0,PPT vibes,'PPT vibes' suggests a tacky or embarrassing musical style.
-1,-1,That was the worst and cheapest video i've seen in my life!!!!!!!!,Expresses extreme dissatisfaction and condemnation of the video.
1,1,GOOD LUCK BABE IS A WHOLE VIBE 🎉🎉🎉,Expresses enthusiastic support and positive feelings.
-1,0,I relate to this in the worst way possible because I'm her best friend and she calls me her wife in a platonic way. Meanwhile I'm dying inside and trying not to fuck it up because she's been through too much and I don't want her to lose her best friend due to a stupid crush.,Expresses anxiety and distress over a potential romantic entanglement.
0,1,Is the slow ending giving someone that nostalgic dreamy feeling too or is it just me?!!😅,Expresses a personal feeling alongside a question about others.
-1,-1,"Being a friend with a ""straight"" girl who treat you like her girlfriend is the worst thing a lesbian can ever do",Expresses strong disapproval and frustration with a straight woman pretending to be a lesbian partner.
1,1,This song gives off 2010's vibes❤,Expresses fondness for the nostalgic 2010s sound.
1,1,This reminds me of a Jack Stauber song for some reason. I love how catchy it is. 😁,Expresses enjoyment of the song's catchiness.
1,1,"What an amazing song , great lyrics working over just 2 chords D -  E , perfect example of less is more",Expresses strong approval of the song and its simplicity.
0,0,Catchy music but not a fan of the lyrics - drinking in bars...,Expresses enjoyment of the music but criticism of the lyrical content.
1,1,This song makes me want to cry because of how beautiful and emotional it is😭😭😭😭,Expresses intense positive emotion and sadness due to the song's beauty.
0,0,This song is so nostalgic. It takes me back to the time I met my exes' parents for the first time. This song was playing in the car with him and his father. Back when Chappell was rising to fame. Fuck I miss him so much 😕,Expresses nostalgia and sadness while referencing a past relationship.
-1,0,"I'm not sure about y'all but to me this song has a depressing vibe to it and yeah, perfect for those night when I'm feeling lonely.",Expresses a negative feeling and association with loneliness.
-1,0,I don’t know about you lyrics Not Good lyric for these kids just my opinion.  It’s too bad. There’s so many good messages that could be sent to young kids.,Expresses dissatisfaction with the lyrics and a perceived lack of positive messaging.
0,0,"The melody of this song is near identical to the chorus of  ""Me and Michael"" by MGMT, just in a different key.",Acknowledges similarity to another song while expressing an opinion.
1,0,'innocent' vibes,The word 'innocent' evokes feelings of purity and positivity.
1,1,This song is so good on a technical level. Love the mixing. It’s so creative.,Expresses admiration for the song's technical aspects and creativity.
1,1,"This is one of those songs that you doesn't care the history behind the lyrics, you just enjoy how that makes your brain feel","Focuses on the pleasurable effect of the music, disregarding its origin."
0,0,"she says something before ""good luck babe"" in the chorus what is it omg i've been here for hours trying to figure it out",Expresses curiosity and a search for information without a clear sentiment.
1,1,The presentation reminds me when I was doing stuff for elementary school. I missed this vibe so bad.,Expresses fondness for a nostalgic feeling reminiscent of childhood.
-1,0,oh those lyrics are actually kinda depressing now that I can understand what shes saying,Expresses a negative interpretation of the lyrics.
1,1,dancing to this without knowing any of the lyrics,Expresses enjoyment and enthusiasm for the music.
0,0,Kate Bush is knocking on Chappell Roan's door and asking for her musical and vocalization style back.,Acknowledges admiration for Kate Bush while criticizing Roan's style.
1,1,Coming from pure emotion and i can feel every word that im going through this battle...maybe besides the boys in bars.. but the topic can pertain to anything!! Thats what i love about music ❤,Expresses deep emotional connection and enjoyment of the song.
1,1,This is so dreamcore and nostalgic I love it.❤❤,Expresses strong positive feelings and appreciation for the dreamy aesthetic.
-1,-1,"Thank you autotune. Glad I don't like pop, Bubble gum music. Not sure why it's popular. But okay",Expresses disdain for autotune and 'bubble gum' pop music.
1,1,"How can a song be so sentimental, it gives me so much complexion, so much deep emotion. Jez",Expresses overwhelming positive feelings and emotional impact.
1,1,The 80s style to this beat is PEAK,Expresses strong enthusiasm for the 80s-inspired beat.
0,0,Nah what other song does this sound like? That chorus sounds super familiar,Expresses confusion and a vague negative comparison to another song.
0,0,"Between the soaring vocals, a title not prominently featured in the lyrics, and the overall eccentricity (check out that ending), it feels like something Kate Bush WISHES she would have done 40 years ago.",Acknowledges positive aspects while comparing to Kate Bush's style.
1,1,"I Don’t listen to Chappell roan, don’t even listen to pop, and can barely hear the lyrics, but this is still great",Expresses enjoyment despite admitting a lack of familiarity with the artist and genre.
1,1,80s Vibes 🥹👌,Expresses enthusiastic enjoyment of the song's 80s influence.
-1,0,At the end of the chorus whee the song is ending where the singing tune starts to get slower and slower seems to ruin the whole sog where the whole song would sound better without the last bit to the song getting slower and slower whee the tune changes where the whole song is stuck with the same level of speed throughout the whole song all the way to the end,Expresses frustration and disapproval of the song's ending.
0,0,The video is so Orkut and 2007 vibes.,"Nostalgic reference is positive, but critique of the video's style is negative."
1,0,Kate Bush vibes,Expresses admiration for Kate Bush's style.
1,1,The vibe is the label really messed up I’m 37 and adore this girl she’s a star!!!!!!!!,Expresses strong admiration and affection for the artist.
1,1,The Fact she is a new singer and Can make SUCH A GOOD SONG that gives a 90s vibe~,Expresses admiration for the artist’s ability to evoke a nostalgic 90s sound.
-1,-1,This beat Teddy swims for a Grammy. This is ridiculous.,Expresses strong disapproval and disbelief about the song's potential Grammy nomination.
-1,-1,This mv gives off crazy poser vibes like this isn't heckin nostalgic,Expresses dislike of the music video's perceived pretentious and inauthentic feel.
1,1,"L❤ve this, so catchy",Expresses strong affection for the song.
1,1,"This isn’t just a breakup song — it’s a full-on manifesto of reclaiming power and saying ‘Good luck’ with zero regrets. Chappell Roan’s raw honesty hits like a lightning bolt, and I poured that same fierce energy and unapologetic truth into my latest track. If you’re ready to feel every ounce of that fire and freedom, come check it out — because sometimes, letting go is the most powerful move you can make.",Expresses strong admiration and identifies with the song's empowering message.
1,1,Genius lyrics fabulous video amazing tone,"Expresses strong positive feelings about the lyrics, video, and tone."
-1,-1,one of the worst things I've ever heard in my life .    ug.,"Strong, emphatic statement of dislike and disgust."
1,1,The vibes are vibing! 🏳️‍⚧️🏳️‍🌈✨,Expresses enthusiastic enjoyment and celebrates inclusivity.
1,1,"So rich, so groovy, so AUTOTUNED!!!","Expresses enthusiastic appreciation for the song's richness, groove, and autotune."
-1,-1,This is awful. No one wants the 80s back,Expresses strong disapproval of the song's style.
0,0,Song sounds like 80s (the beats anyway),Acknowledges a stylistic similarity to 80s music without expressing a positive or negative opinion.
1,1,"Reminds of of 80s music, when singers sing with emotions.  Love it!!",Expresses fondness for the song's nostalgic connection to 80s music and emotional vocals.
0,0,high notes,Simple expression of appreciation for a vocal technique.
1,1,"She was on our local News as being from the area and nominated for a Grammy. Honestly, I’ve never heard of her prior to the News story, however, she gives Alanis Morisette vibes whom I absolutely love ❤️.","Expresses admiration for the artist, comparing her to a beloved singer."
0,0,"This music, “Chappell Roan with Good Luck, Babe!” could (actually) be suitable for the station WDR 2, because the song “Good Luck, Babe!” sounds almost like an Emotion-Song.",Acknowledges potential suitability for a station while also suggesting a slightly melancholic tone.
0,0,Why does it's giving me 80s Olivia Rodrigo vibe,Acknowledges a similarity to Olivia Rodrigo while expressing a somewhat negative judgement.
-1,-1,"Hate this song so much. We all know an emotional manipulator like the main character of this song. ""I want to be me. Is that not aloud?"" OK, gaslighting?? I'm sorry you smoke like a chimney and I care about your health enough to ask you to stop. You get so high you don't even clean your room. I'm sorry I don't want you to be a slob, bro. I know you're impatient, so I should know better than to keep you waiting? And then I try to explain, but you tell me to shut up for once in my life? Lol bro, OP is a terrible person to have as a friend, family member or a lover. I say get a job and then ask you where you've been? Nobody that actually needs you to get a job would wonder where you've been. We would assume you're at work helping like we asked. OP is a master manipulator",Strongly criticizes the song's theme and the song's narrator as manipulative.
-1,-1,"I changed the lyrics for my cheating husband you can kiss a hundred girls in bars and when you wake up next to her in the middle of the night youre nothing more than her husband. He wont leave her or me, so i play this song around him just to taunt him and he hates it. Eventually, he WILL have to stop the world to stop the feeling. 😢 I love you, Chappell. Youve helped me and im sure numerous others with their self worth. I know it now, and i wont let anyone hold me down for their own selfish reasons. GOOD LUCK, BABE!",Expresses vengeful anger and resentment towards a cheating husband.
1,1,It’s got that complete 80s vibe with European synthesized music and Kate Bush tones. She is very talented.!  This is just the beginning for her.,Expresses admiration for the song's 80s influence and the artist's talent.
0,0,Can you recommend good luck bebe vibe music?,"Asks for a recommendation, lacking explicit sentiment."
0,0,"I am a dude and the hardest part for me to sing is the chorus, ""You can kiss a hundred boys....Good Luck Babe! .... to stop the feeling....""  The falsetto I can't even falsetto",Expresses difficulty with a specific part of the song while also acknowledging enjoyment.
1,1,"80s vibes, can't go wrong with that",Expresses enjoyment of the song's nostalgic 80s style.
0,0,"I've been in Criteria Studios,Quadradial And Others Worked with New Artist Back in 80s and this Song Has a Real Nice Hook & Definitely Billboard Top 20 if the Label Pushes it.A Good Song With the Right Hook,Melody,Producer & Engineer & Artist Marketing will ALWAYS sell.The Lyrics on a uptempo irrelevant.I don't understand the lyrics,But Again  Labels Want $.And Also Keep a Song under 3:30n",Provides commentary on music production and marketing without expressing a clear emotional opinion.
1,1,Not me screaming the lyrics ❤,Expresses enthusiastic enjoyment and connection to the song.
-1,-1,How did this beat Teddy Swims? She sounds like a hundred other singers.,Expresses disappointment and comparison to other singers.
1,1,"I hummed this into Google and miraculously found it, thank goodness cause this chorus has been rattling around my head all day, I don't even know how it got there.",Expresses a positive and slightly bewildered enjoyment of the song's catchy chorus.
1,1,"I don't know what was going on with my ears for a moment, but I had to believe it was Miley Cyrus singing. The song is nostalgic and has something special about it the vibe of a sunset on a beach in Malibu with a loved one and a bottle of wine in hand.",Evokes a positive and idyllic experience through descriptive language.
0,0,I couldn't understand 90% of the lyrics. Wasnt an easy song to google search,Expresses difficulty understanding the lyrics without strong positive or negative emotion.
1,0,This exudes Gen a vibes,The comment expresses a positive association with the music video's style and aesthetic.
-1,-1,You dont have to stop the  world to stop a feeling .  U gonna let an emotion get you life that gurl ?  I was in LOVE / LUST with somebody that was so so so  bad for me .  But my feelings told me otherwise. 1.5 yrs later i got out of it.  Never trust a feeling or a fart for that matter  !!,Expresses regret and warns against following emotions blindly.
1,0,Very kate bush running  that hill vibes.,Acknowledges and appreciates the song’s similarity to Kate Bush’s style.
1,1,Why is this Song lowky so emotional 🥹,Expresses a feeling of emotional connection and fondness.
0,0,"Emotionally,the song is the bus and i'm regina george",References a pop culture reference (Mean Girls) with a tone of sarcastic amusement.
1,1,Its soo old school ❤ vibes,Expresses fondness for the song's vintage feel.
1,1,I keep coming back to this song. Something about it is so infectious and catchy. This probably one of the most perfect pop songs ever tbh❤️,Expresses strong positive feelings and describes the song as ‘perfect’.
0,0,Not too sure about the popularity of this song...starts off with the intro and body sounding like Leon and than the chorus sounds like what Marina and the Diamonds does in her sleep...good but lack originality,Compares the song to other artists and expresses a lack of originality.
0,0,The only beat I like is this one 0:04,"Focuses on a specific part of the song, indicating a preference without a general positive or negative assessment."
0,1,"This is in the neigbourhood of Kate Bush, but a little less intellectual. Catchy.",Acknowledges similarity to Kate Bush but notes a lack of intellectual depth.
0,0,Am i the one think read the song at first as Goodluck Babel? 😭 even on messenger notes and ig i type babel and the song was shown HAHAHA even here on YouTube i search Goodluck babel not until i look at the title accidentally 😢,Expresses surprise and amusement at a misinterpretation of the song title.
1,1,"It's still has a great beat, that's all that matters!",Focuses solely on the positive aspect of the song's beat.
1,1,This is one of the best chorus' I've heard in years.,Expresses strong praise for the song's chorus.
0,1,"First time hearing this song when driving, that ""I told you so"" almost got me into an accident! It stopped the world for a second! Such an amazing vocal!",Expresses shock and amazement alongside praise for the vocal performance.
0,0,"Heard this on the radio and had to Google the lyrics! Didn't realize it was Chapelle, I'm still getting used to her voice.",Expresses curiosity and a gradual appreciation for the artist's voice.
0,0,I knew I was old when I stopped hating new music and started calling them “catchy tunes”,Expresses a shift in opinion and self-awareness without strong positive or negative emotion.
1,1,87 million views on a lyrics video. She is just on another level,Expresses admiration for the video's popularity.
0,1,Her high pitch notes in this are exceptional and im not gay.,Praises vocal ability but includes a dismissive and potentially offensive statement.
1,1,Such a beautiful rendition of this song. I love the translation. That way those who don't speak Spanish can under the beauty and deep meaning of it,Expresses admiration for the song and appreciation for the translation.
-1,-1,Such tech overproducing ..... omg the song is great but when you need lyrics to deliver the song because you can't understand what's being sung..... very poor indeed. If these lyrics weren't on displayed I'd have no idea what she was trying to sing to me.....,Expresses frustration with the overproduction and difficulty understanding the lyrics.
-1,-1,The most annoying shit I ever heard,Expresses extreme frustration and dislike.
1,1,I love a good lyrics video :D this is magic,Expresses enthusiastic enjoyment of the lyrics video.
1,1,I love this song so much such a Kate Bush 80s type of vibe. I wish the song itself would’ve won a Grammy but nonetheless I’m glad Chappell won for favorite new artist. But every year there’s a new artist. But this song was on repeat for me all of 2024 along with short n sweet album,Expresses strong enjoyment and frequent listening of the song.
0,0,I was just searching this song as l was reading a novel with a familiar story as the lyrics.l didn't Hearin had covered this song just 6 hours ago🙏😮,Expresses a neutral observation about hearing the song while reading.
1,1,im straight 90s kid and this song is the real deal!!! the vibes!! the lyrics! it feels like a energy  song❤,Expresses strong enthusiasm and positive feelings about the song.
1,1,"I am so obsessed with this song, I can't stop playing this at the start of the morning to start my day, it's like a cup of coffee, very comforting, such a vibe. ☕",Expresses strong enjoyment and describes the song as comforting and a positive start to the day.
1,1,"Chappell Roan's music is my jam, my peanut butter, and my jelly all rolled into one 🎶💕 #ChappellRoan #MusicIsLife #FanGirl #Obsessed #JammingOut #LoveHer #GenZVibes",Expresses strong enthusiasm and affection for the artist and music.
