classificacao,sentimento_manual,comentario,justificativa
1,1,The Break Down and the strength put into singing it I dropped my pen and joined. The lyrics are so easy to sing along and it makes the song hit HARDER. Love it. 👏👏👏👏,Expresses strong enjoyment and impact of the song.
-1,-1,Give you a scientific explanation for the discrediting natural of psychological illness in dualism of Manichaeism and other during their time when subjected to malnutrition the psychological and temporary phenomenon of psychological abuse. You can consciously design the self made abuse in self experiment to identify your subconscious from your conscious mind. The exercise isn’t healthy in the short turn but I. The long term you have a greater understanding of yourself and modern psychology. It’s incredibly dangerous to use this on another person is extreme psychological abuse. But you can target someone circadian rhythm and based on perception threshold on the subject matter it can lead to paranoia confused with psychosis that’s a real why working above perception threshold on this subject matter is about safety.,Discusses dangerous and unethical psychological experimentation and abuse.
1,1,I love the rhythm,Expresses clear enjoyment of the song's rhythm.
-1,-1,so rare that the chorus is the worst part of a song,Expresses strong disapproval of the song's chorus.
-1,1,You moved the emotions in my chest 😢,Expresses sadness and distress.
1,1,I liked to every vibeo from bensone boone,Expresses a positive sentiment towards all of Bensone Boone's videos.
-1,0,You look like you can beat the rock,Expresses a dismissive and potentially insulting comparison.
-1,-1,Arguably one of the worst songs ever made,"Expresses a strong negative opinion, labeling the song as 'one of the worst ever'."
1,1,im cryyyyy >: BEST MUSIC LYRICS IN THE WORLD I LOVE IT @BENSOONBOONE CONGRAULATIONS,Expresses intense love and admiration for the music.
1,1,"What a beautiful song, it is already my ringtone! Well done! Greetings from Greece!",Expresses strong positive feelings and appreciation for the song.
1,1,"I LOVE, LOVE THE LYRICS AND MESSAGE....sorry for shouting. But this is a beautiful song.",Expresses strong enthusiasm and appreciation for the song.
1,1,"Such a powerful voice, it gives me chills.",Expresses awe and emotional impact of the vocalist.
-1,0,Yeah the song ain't bad but if you're gonna promote your song with a video you  make it good. They totally blew it with all the phony drama of hiking up a mountain to jam and they show them hoisting up an Epiphone acoustic guitar and then noone is playing the Epiphone. Pretty lame. Not to mention you blew it over a budget guitar. Lol.,Criticizes the music video's poor quality and perceived lack of authenticity.
1,1,The high pitch is the best thing ever 😜😜🎉❤,Expresses enthusiastic enjoyment of a specific element of the song.
1,1,"My new favorite song. It doesn't really have a meaning to my life, currently anyway. But I absolutely love the lyrics, song, beat, and mystery. Don't make us wait the whole pregnancy to find out whose eyes the baby has please us southern women need to know now please",Expresses strong enjoyment and fondness for the song.
0,0,"I thought the video would of played out differently. When I heard these lyrics I would of pitcured a story of 2 people navigating life. Not dudes on a rock, rocking out.",Expresses disappointment with the video's narrative compared to lyrical expectations.
-1,-1,BPD is awful..,Expresses distress and negativity about BPD.
1,1,BEATIFUL THINGS I'VE GOT,Expresses enthusiastic appreciation for the music.
1,1,OMG!!! This vocal🥺🔥🤍,Expresses intense excitement and admiration for the vocals.
1,1,A song where the lyrics are meaningful in 2025 … you know what? Fairs 👏🏾,Expresses a hopeful and appreciative sentiment for the song's relevance in the future.
0,-1,Bro says this is lyrics,"Short, non-descriptive comment with no clear sentiment."
1,1,Grate song very emotional,Expresses strong positive feelings about the song.
1,1,youare perfect original vocals!,Expresses strong praise for the original vocals.
1,1,From 🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪kenya for my Mi Lady and Beautiful beautiful princess and my heart beat AURORA. MY LOVE LIGHT GODDESS,Expresses deep adoration and reverence for the artist.
1,1,The first verse is golden!,Expresses strong praise for the initial part of the song.
0,1,"My family have boycotted this record cos I’ve got it on loud and screaming down my microphone with you but it’s not stopped me! 53 years old and you come along 30 years too late!  Love everything you do and Momma Song, can’t even listen to that bugger without crying! Genius and beautiful lyrics. ❤❤xx","Expresses both enthusiasm and criticism, with nostalgic sentiment."
-1,-1,"I hate this song, f$cking annoying vocals! omg",Expresses strong dislike and criticism of the vocals.
1,1,The tone is amazing mate 😮😮😮😮😮,Expresses excitement and enjoyment through emoji usage.
-1,-1,"Sorry, but this is screaming with country and western lyrics",Expresses strong disapproval of the song's lyrical style.
1,1,I’m so glad my lyrics went so well all pieced together so perfectly ❤ well done 😮😊,Expresses joy and admiration for the lyrics.
1,1,These vocals are soon good (by the way it's super good),Expresses positive feedback and highlights the vocals as 'super good'.
-1,-1,My great granfma died because she was sick and the lyrics i hope i dont lose makes me think qhen i saw her sick thank you benson,Expresses sadness and grief related to a loss.
1,1,"""Such a heartfelt song! Benson Boone’s voice and emotions shine beautifully! 💕🎶",Expresses strong positive feelings and appreciation for the artist's vocal performance.
1,1,"Benson Boone has inspired countless people through his raw talent, emotional honesty, and unwavering authenticity. From his viral rise on social media to his heartfelt performances, he’s shown that staying true to yourself can open doors and touch lives. His lyrics often speak to real struggles—love, heartbreak, identity—and fans around the world connect deeply with the vulnerability in his voice. Whether it’s through his music or his journey, Benson reminds us that it’s okay to feel deeply and to chase our dreams with passion and courage.",Expresses strong admiration and appreciation for Benson Boone's talent and impact.
-1,-1,One of the most annoying fucking songs on the radio right now 👍,Expresses strong annoyance and criticism of the song.
1,1,Thank you Benson for creating such a powerful and emotional song. Jessica Sanchez sang it on AGT and completely nailed it — but it was your lyrics and melody that made it possible. You truly created a masterpiece. ❤🙏 #BeautifulThings,Expresses deep appreciation and labels the song a masterpiece.
-1,-1,Song needs a bridge to lift it before the final chorus. What the hell happened to bridges in music.,Expresses frustration with the lack of a bridge in the song.
1,1,"I love this song, and it helps to escape reality. Iv'e literally heard it so many times and I never get tired of it. I really recomend it a lot if you love songs that have changes of vocals ❤","Expresses strong enjoyment and repeated listening, recommending the song."
-1,-1,"Why so all songs and voices sound alike these days? You sound great, but there is Capaldi, Tom Waken and many more on your voice style and harmony stile",Expresses dissatisfaction with current musical trends and compares negatively to other artists.
-1,-1,This might be the worst song I’ve ever heard. MeatCanyon was right,Expresses strong negative opinion and agreement with a previous criticism.
1,1,Best song lyrics are so good I probley watched it 100 times,Expresses strong enjoyment and repeated listening.
0,1,"Never realized this was so religious, great melody, what a pity",Expresses appreciation for the melody while criticizing the song’s religious content.
1,1,Benson is beatifuul i love,Expresses simple and enthusiastic appreciation for Benson.
1,1,This is my fav song ever it has amazing vocals 😊,Expresses strong positive sentiment and uses an emoji.
0,0,Emotion,The word 'emotion' is a neutral descriptor and doesn't convey a clear positive or negative sentiment.
1,1,1:22 - I can feel the AEROSMITH 90s vibe! 😁😌,Expresses enjoyment and nostalgia for AEROSMITH's 90s sound.
-1,-1,"Holy crap, that was awful.  People really listen to this guy?",Expresses strong disapproval and disbelief at the listener's enjoyment.
1,1,it sounds so nostalgic😮,Expresses a fondness for the song's nostalgic qualities.
-1,-1,I hate this energy and lyrics,Expresses strong dislike for the song's energy and lyrics.
1,0,"The melody, timing, and just your VOICE is unbelievable ❤ one of my favourite songs😊",Expresses strong admiration and affection for the artist and their voice.
1,1,"I LOVE this song, is my favoutite. Benson Boone if you are reading this you are the BEST!❤❤❤❤. And when I listen this song, the combine all good emotions",Expresses strong love and enthusiasm for the song.
0,1,needed more emotion songs. emo's not dead,Expresses a desire for more emotional songs while acknowledging the existing music.
-1,0,This song was so good until the chorus noooooo 😭,Expresses intense frustration and disappointment.
1,1,"He is a vocal beast.. and beautiful things is an immaculate song, the song is so good",Expresses strong praise for the artist’s voice and the song's quality.
0,0,What song is that chorus from? It sounds so much like a heavier song but I'm so bad at names.,Expresses confusion and inability to identify the song's origin.
1,1,Bro went from American idol all the way to being a professional singer with amazing vocals and good instrumental in it,Expresses enthusiastic praise for the artist's progression and talent.
-1,-1,When he sings the chorus he sounds like my dustbin lorry when the back end lifts the bin up. The mechanism is squeaky as hell and needs oiling,"Strongly negative comparison of the singer's voice to a noisy, unpleasant vehicle."
0,0,"This beautiful hunk of man meat is from less than an hour from me in Monroe, Wa.. He gives me such Freddy Mercury vibes",Contains a sexually suggestive comment alongside praise of the artist's musical style.
0,0,"These are the kinds of things a heritage that many share that are lost too far often .. how many of our ancestors sang these lyrics, living such lives? Thank you for sharing",Expresses reflective thoughts without clear positive or negative emotion.
1,1,The lyrics man!!! Gosh is on fire <3<3<3,Expresses enthusiastic love and excitement.
1,1,the beatiful  song,Expresses simple and direct praise for the song.
1,1,Wow...the lyrics hit me so hard! This is exactly how I feel on a daily basis.....constantly waiting for that shoe to drop.,Expresses a strong emotional connection and validation of personal feelings.
-1,-1,"I have lost my brother, my son and the one that i thought that was the love of my life. The worst part is seeing my mother’s heart being broken. A father who never shows emotion. I can’t stand this pain. Embrace Resiliency and pray. The world has its ways. Here’s to 2026. We must stay strong.",Expresses profound grief and anguish.
1,1,Adoro questo pezzo e...Benson hai un timbro.vocale.che mi tocca l'anima unito ad una estensione da brividi. BRAVO!🧡🧡🧡,Expresses deep appreciation and admiration for the artist's voice.
1,1,😂 so catchy 😅,Expresses enjoyment and appreciation for the song's catchiness.
1,1,"Reminds me of 'Love is only a feeling' video from the legendary band ""The Darkness"". Good vibes indeed <3",Evokes a positive memory associated with a well-regarded music video.
1,1,Thes beatiful,Expresses admiration for the song's beat.
1,1,So beatiful this is favorit song my dauter 💖💖❤️❤️😚😚👏👏,Expresses strong positive feelings and affection.
1,1,B.B amazing high notes,Expresses strong praise for the artist's vocal ability.
1,1,"This song reminds me of my last year of elementary school. It was a really sad vibe, as the school would be shutting down soon, and three teachers, including the principal, were retiring. On the morning of the last day of school, one of the third-grade classes was singing this song loud enough for the whole school to hear, and I just started crying. This song is a masterpiece, and it works its way into your heart, grabs hold, and doesn't let go. Here's to good music and even better memories!",Expresses deep emotional connection and appreciation for the song's nostalgic and heartwarming qualities.
1,1,The lyrics of this song really speak to me.,Expresses a personal connection and appreciation for the song's lyrics.
1,1,Bass rumbles deep in chest,"Expresses a strong, positive physical sensation associated with the music."
0,1,✏️ describe the vibe for me,A request for description lacks clear sentiment.
1,1,"Gen X male over here. Normally I don't listen to the crap that's out now because most the music out now is crap, there's no thought process behind the writing. There's no respect for the pen anymore in music and everyone just throws shit at the wall to see if it sticks. There's VERY FEW artists I listen to as far as whats current because as I said, most music nowadays isn't for me. So for me to say this is not easy to say because I'm a HUGE critic and it takes ALOT for me to give a thumbs up. But this is one of the most beautiful songs ever written and constructed from vocals, to instruments, just everything about this song was so beautifully and intricately constructed. Vocal range is insane especially when that high note is hit. I don't care how beautiful a voice you have, this is a hard song for anyone NOT named Benson Boone to sing. Great song  dude.",Expresses strong admiration for the song's quality and vocal performance.
1,1,The lyrics 🥰,Expresses strong positive sentiment about the lyrics.
1,1,The first few chords on the guitar sound like a Lana del ray song..apsalutly love this song!!!!,Expresses strong appreciation and comparison to a favored artist.
1,1,The lyrics of this song really speak to me.,Expresses a personal connection and appreciation for the song's lyrics.
1,1,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
-1,-1,Wow. What an annoying ass song lol.,Expresses frustration and annoyance with the song.
-1,-1,Lyrics is how my gf gave god to me and take away😢,Expresses sadness and loss due to a romantic relationship.
1,1,Vocals? Perfect. Lyrics? Beautiful. Video? On point. This song delivered everything the teaser promised.,Expresses complete satisfaction with all aspects of the song.
1,1,"I know the lyrics of this song perfectly because I went to here in Fuenlabrada last week, but my class of my another school put this song every single day but I still love it, this song makes me remember every moment that I’ve got with my class, I loved my class and my teacher because they are so funny and I was with my class five years! In the first year they bullied me but now they are my friends, I will remember them forever 😊",Expresses fondness and nostalgia associated with a group of friends and positive memories.
0,0,Can't believe I've never heard the start of this song miles better than the main chorus tiktokers craze,Expresses surprise and appreciation for the beginning while criticizing the popular trend.
0,0,just need to add more choruses and this song will be a perfection.,Expresses a desire for improvement with a positive outlook.
0,0,I havent heard this song since i was 13😢 rip 2004! Best worst year of my life....🙌,Expresses nostalgia and sadness alongside a somewhat positive feeling.
1,1,Man that build up got me going. Wow 😮 such a powerful experience to hear such talent 🎉,Expresses excitement and appreciation for the song's impact.
1,1,its a beatiful,Simple expression of positive appreciation.
1,1,"I heard ""Beautiful Things,"" and it was so amazing, just so deep. I didn't really know who the artist was at the time, but I thought it was sung by someone much older. Such mature concepts. I can't believe he's 22 and writes and sings with so much life experience. He's definitely going to become a superstar. I feel like I'm witnessing history in the making. Greatness. Benson Boone has stood out so much I had to google who this guy was. So far, I feel like everything he has made is a Hit. His music is on my playlist every day. He's definitely making me hopeful for this generation and its music. He's making music great again. Benson Boone, your music is definitely music people are going to listen to for generations to come, just like the music you listened to growing up. I wish you all the success and love.  Benson Boone, I'm rooting for you like family, I wanna watch you succeed 🤭🤗. I feel there's something very special about you. (Proverbs 3) and all God's favor to you. You are Blessed for Success.",Expresses overwhelming admiration and belief in the artist's future success.
1,1,This is such a captivating song and music video. I love the storytelling and the raw emotion that Benson Boone conveys. Definitely adding this to my favorites!,Expresses strong enjoyment and adds the song to favorites due to storytelling and emotion.
1,1,O visto il cartone ❤ li adoro se hai tradotto metti like,Expresses affection and enjoyment of the video.
1,1,Jacqueline Wagners AGT has brought me here what a powerful,Expresses admiration and excitement about Jacqueline Wagner's performance.
1,1,"If you like synthpop like The Weeknd, check out also Starlight by Summer Dance Project: https://youtu.be/GpVPM4GdnhU?si=ah4fTFf5zfG5gXtg","Suggests a similar artist and style, indicating a positive association."
1,1,It's beatiful again,Expresses admiration for the song's beauty.
1,1,The tone of voice matches well with the lyrics. The atmosphere is so good!!😀,Expresses positive feelings about the song's tone and atmosphere.
1,1,Saw this guy listening to this song in his car. Didn't recognize it because I only heard the chorus on IG. It's a nice song.,Expresses a positive opinion about the song based on a limited experience.
0,-1,My sister loves this song and it so annoying she is a Mother FER,"Expresses affection for the song but includes a critical, slightly irritated remark about the listener."
1,1,Many emotions in one song. The power of music is beautiful ❤,Expresses appreciation for the song's emotional impact.
-1,1,"This song hits deep… makes you realize how precious love really is, and how much it hurts to feel it slipping away. 💔 I’m on the edge of losing my girl, and it’s a reminder to cherish the beautiful things while you still have them.",Expresses sadness and fear about a relationship ending.
1,1,"Such a powerful voice, it gives me chills.",Expresses awe and excitement due to the singer's vocal talent.
1,1,"Wow, i’ve always sang this song thinking it was from a long time ago and not knowing who made it and now I know! This is really beatiful! ❤ keep going with your song, you will be really famous.! I trust in you.",Expresses enthusiasm and support for the artist.
1,1,The intro has the melody of '74/75' by The Connells. Superb.,Acknowledges and praises a positive musical similarity.
0,0,Why are official music videos doesn't make sense with the lyrics?,Expresses confusion and criticism regarding the video's coherence with the song's lyrics.
0,0,great song but I just don't get the lyrics... plase stay I want you .... and then he doest want god to take theese precious things away but hes asking her to stay?,Expresses enjoyment of the song alongside confusion about the lyrics.
1,1,Brasil. Poder vocal de adorar.,Expresses strong admiration and love for the vocal power.
-1,-1,This is the worst song ever,Expresses extreme negativity and condemnation of the song.
1,1,Beatifull í like this,Expresses a positive sentiment about the song.
