classificacao,comentario,justificativa
Positive,"Oh yes Black Americans did in fact invent Traditional and Contemporary Western and Country Music. The very first singing and yodeling Cowboys were in fact Black Americans. Black Americans taught our White American Brothers and Sisters how to play, sing and yoldel Traditional and Contemporary Western and Country Music.","The comment expresses a positive affirmation of Black Americans' contributions to Western and Country music, celebrating their influence and innovation."
Negative,Worst Music Video goes to...,"The comment explicitly states the music video is 'worst', indicating a negative sentiment."
Negative,That is the stupidest video ever.  That’s so annoying seeing her do the same thing over and over and over again.  I expected more from Beyoncé.  😡,"The comment expresses frustration and disappointment, utilizing negative language like 'stupidest,' 'annoying,' and a furious emoji."
Negative,Now we know why her sister beat him up in the lift he rated a 13 year old 😮,"The comment expresses shock and criticism regarding a violent incident, indicating a negative sentiment."
Negative,"This video is boring, though, and has nothing to do with the lyrics",The comment expresses dissatisfaction with the video's content and entertainment value.
Negative,This is not country and is terrible.  Her barotone voice.  Geezus.,"The comment expresses strong disapproval and uses negative language ('terrible,' 'terrible') indicating a negative sentiment."
Negative,This may be the worst music video ever made. Kanye would even agree with this statement. But better country song than any Swift song,The comment expresses a strongly negative opinion by calling the video 'the worst ever' and comparing it unfavorably to Swift's music.
Negative,"I do not listen to country that much but this is not country.. The country is about the singer, not the instruments. Beyonce sings like a pop artist, even in this and her lyrics are dull because she can not sing country.. She did not put much effort in to adding the quirks that country singers are doing to make their songs sound like country. Beyonce won because she is famous and are in a good position with the once who decide who will win or not. It is dumb how famous artists just ride the wave once they get famous and get praised for mediocre stuff. Songs like these are a humiliation towards those who live and breathe country when they are robbed out of awards that should be theirs.","The comment expresses frustration and criticism regarding Beyoncé's music, deeming it lacking in authenticity and unfairly benefiting from fame."
Negative,This is the worst video I've ever seen and the song isn't very good ether she is way better at rnb,"The comment expresses strong disapproval with phrases like 'worst video' and 'isn't very good', indicating a negative sentiment."
Negative,Worst song ever heard,The comment expresses a strong negative opinion about the song's quality.
Positive,e uma diva de todos tempos. simplesmente a melhor,"The comment expresses admiration and praise, indicating a positive sentiment."
Negative,👎👎👎 Using body for view is dirty and the song is bad and vocal too,The comment expresses strong dissatisfaction with the music video's production and the song's quality.
Negative,Terrible terrible video.  Worst ever.,"The comment uses explicitly negative language ('terrible', 'worst') expressing strong dissatisfaction with the video."
Negative,"Music, lyrics 🎉, video 💩.",The comment expresses disappointment with the video despite praising the music and lyrics.
Negative,This is awful... and what's with the nakedness,The comment expresses disapproval and criticism of the video's content and style using words like 'awful' and 'nakedness'.
Negative,"Good song., but video awful",The comment expresses a negative sentiment due to the use of 'awful' alongside a positive comment about the song.
Negative,best song worst vid,The comment expresses dissatisfaction with the video while acknowledging the song's quality.
Negative,The worst song i ever heard,"The comment expresses a strong dislike for the song, indicating a negative sentiment."
Negative,How bout come up with your own lyrics infringement is illegal,"The comment expresses disapproval and raises a legal concern about copyright infringement, indicating a negative sentiment."
Neutral,"Sorry, a super song, but a monotonous video!","The comment expresses mixed feelings – praise for the song but criticism of the video's monotony, resulting in an overall neutral sentiment."
Negative,"Like she ever went to a Cowboy dive bar. Worst video I've ever seen. The only ""good"" thing is the banjo.","The comment expresses strong disapproval with phrases like 'Worst video I've ever seen,' indicating a negative sentiment despite a minor positive observation about the banjo."
Negative,"Beatiful,talented, but you ain’t country","The comment expresses disapproval and criticism of the music video's genre, using the phrase 'you ain’t country' to denote a negative sentiment."
Negative,Worst video I’ve ever seen. Bizarre,"The comment expresses strong disapproval and uses the word 'bizarre,' indicating a negative sentiment."
Negative,worst song ever created,The comment expresses strong disapproval and a negative opinion of the song.
Positive,And she beat Taylor how not that I really like Taylor but Taylor is way better,"The comment expresses a preference for Taylor Swift, indicating a positive sentiment towards her music."
Negative,Sad that she feels the need to oversexualize herself to sell records.,The comment expresses disappointment and criticism regarding the artist's perceived exploitation of her sexuality for commercial gain.
Neutral,Me remixing the song with Arabic beats to start a moral war in the Middle East,"The comment describes a creative act (remixing) and a somewhat abstract concept (moral war), lacking explicit positive or negative emotion."
Negative,Most annoying song of 2024…,"The comment expresses frustration and dislike for the song, indicating a negative sentiment."
Negative,This is awful. Both the song and this stupid “visual”.🤢🤢🤢,The use of repeated emojis and the direct statement 'This is awful' clearly indicates a negative sentiment towards the music video.
Negative,"Idk what the hype is about this song, it's annoying","The comment expresses dislike and annoyance with the song, indicating a negative sentiment."
Negative,The video is repetitive.,The comment expresses dissatisfaction with the video's repetitiveness.
Negative,The worst song ever,The comment expresses strong disapproval and a negative opinion of the song.
Negative,The worst song shes ever made in her career,The comment expresses strong disapproval and criticism of the song.
Negative,This has to be ai generated lyrics .,The comment expresses skepticism and implies a negative assessment of the music video's creation process.
Neutral,"Not that anyone asked me, or would ever ask me, or cares that nobody asked me... But there was so much talk around Beyoncé doing this that I expected way, way more. (That beat is sweet, but too soft, it needs to drop harder... and Cowgirl Beyoncé I have yet to see, for in this video she is not.)","The comment expresses disappointment and critique, but also acknowledges a positive element (the beat), resulting in a mixed, ultimately neutral sentiment."
Positive,Love the deep sexy voice,"The comment expresses admiration and enjoyment of the singer's voice, indicating a positive sentiment."
Negative,Worst Beyonce song yet,"The comment expresses a clear dislike for the song, using the word 'worst'."
Negative,"THIS THE WORST ""country"" song EVER!!! 😂😂😂😂 DONT MAKE NO ALBUM this shit disrespectful to real country,","The comment expresses strong disapproval and uses overtly negative language, clearly indicating a negative sentiment towards the music video."
Negative,Came here to say i dont understand the hype it sounds awful,"The commenter explicitly states the music sounds 'awful,' indicating a negative opinion."
Positive,Lady Gaga vibe 🎉,The use of 'vibe' and the exclamation mark suggest enthusiastic approval of the video's style.
Negative,This is truly one of the worst videos I've watched. Totally tasteless and NOT country.,The comment expresses strong disapproval and criticism of the video's quality and genre.
Negative,"The lyrics on this album are ridiculously bad, lol. I bet she had people write these songs for her and she just smacked her name on them.😂","The comment expresses criticism of the lyrics and suggests a lack of creative input, indicating a negative sentiment."
Negative,No lyrics + no music = no clothes,"The comment expresses a critical and dismissive view of the music video, implying it's lacking essential elements and therefore unsatisfactory."
Negative,You can't sing country to save your life! 😂 stick to your awful generic pop music!!,"The comment expresses disdain and criticism of the artist's musical style, indicating a negative sentiment."
Neutral,Weird video. Good song. I don't feel the country vibe.,"The comment expresses mixed feelings, acknowledging a good song while simultaneously criticizing the overall vibe, resulting in a neutral sentiment."
Negative,This is awful.,The comment explicitly expresses dissatisfaction with the music video using the word 'awful'.
Negative,This is awful🤢💩,The use of emojis like 🤢 and 💩 clearly indicates a strongly negative sentiment towards the music video.
Positive,Is This song available to set as caller ringtone??,"The commenter expresses a desire to use the song, indicating a positive sentiment towards it."
Neutral,So what's the fuss on not acountry fan really although some l never really liked the old twangy stuff or the new she thinks my tractors sexy stuff but let's go back ok Charlie Pride he had a real country style but when Dean Martin started doing it that opened up the door for some country singers to take that approach then Ray Charles he lent his twist and that was an influence what about Freddy Fender and the TexMexs stuff oh sorry for being politically incorrect even if it did sound great  recently Tennessee whiskey with an Etta James beat love that Elvis he mixed it all up so what's the fuss with her   l don't get it,"The comment expresses a meandering discussion about country music influences with a mix of opinions and apologies, lacking a clear positive or negative leaning."
Positive,Frankiln ahh beat,The comment expresses enthusiasm with the terms 'ahh' and 'beat' indicating enjoyment of the music.
Negative,This is the worst song of the year. It's disgusting—just artificial trash made to make money,"The comment uses strongly negative language ('worst,' 'disgusting,' 'artificial trash') expressing a clear dislike for the song."
Negative,Worst video EVER. Someone's gotta say it out loud. Music- good. Lyrics- 🤔,"The comment expresses strong disapproval with phrases like 'Worst video EVER,' indicating a negative sentiment despite acknowledging the music quality."
Negative,"Worst song ,worst outfit ... Her voice 🙄","The comment expresses criticism of the song and the artist's outfit, indicating a negative sentiment."
Negative,Sounds awful! Her voice is not a fit at all. 😂😂😂,"The comment expresses a clear dislike of the music and vocal performance, indicated by 'sounds awful' and 'not a fit at all'."
Negative,When  I envision hell I think about this song on repeat lol it’s god awful,The comment uses strong negative language ('god awful') expressing a dislike for the song.
Negative,"is it up for ""worst song of the year"" and ""worst music video ever""?",The comment explicitly expresses a highly critical and negative opinion about the song and music video.
Positive,"The music is dang cool, but do the lyrics actually contain or attempt to convey any message? If so, please explain. Not asking for a friend.",The commenter expresses positive sentiment by describing the music as 'dang cool'.
Negative,"Hey Beyonce, word got out that a $1 million dollar bounty to take my life was contracted from the deep web to kill me.  You have done rituals against me and wicked evil when I didn’t even know you.  This isn’t the first from you but word is out of what you have been trying to kill me and this is going back even before I knew you but you had a lot to say about me.  You’ve been exposed for the bounty on me.",The comment expresses a deeply unsettling and threatening narrative about Beyoncé engaging in deadly rituals and hiring a bounty to harm the commenter.
Negative,Worst video ever,The use of 'Worst video ever' explicitly expresses a negative opinion about the music video.
Negative,This song is booty this is the worst “country” song I’ve ever heard why do people listen to this bull,"The comment expresses strong disapproval and uses derogatory language, indicating a negative sentiment towards the song."
Negative,"People are unbelievable just becaz she  dont have the yank in her tone means that it aint country. She is from Tennesse which is country as well. And if was sombody else who sang country like this y'all wouldn't be beating them down, its only because her husband is pdiddy thats why y'all so hateful caz when this was song was trending with the dance everybody loved it until pdiddy issues happened",The comment expresses frustration and accusations of bias against the artist due to her husband's association with P. Diddy.
Positive,Rolling Stone named bey's lemonade album best of the century. Yee-haw!,"The comment expresses enthusiastic approval of the album's recognition, indicating a positive sentiment."
Neutral,cant tell what was annoying the song or the video on replay,"The comment expresses confusion and inability to identify a specific issue, indicating neither positive nor negative sentiment."
Negative,Nah she needs to fold em. Texas NOT IN this video. Smdh... Embarrassing Texas... Nothing about Texas at all. Says more than them wasted lyrics will. Guarantee that video wasn't even made in Texas.,"The comment expresses frustration and disappointment with the video's lack of Texas representation, using negative language like 'smdh' and 'embarrassing'."
Negative,This is probably the worst music video I have seen. Could have done so much better with it.,The comment expresses strong dissatisfaction and criticism of the music video's quality.
Negative,She’s not country! Her outfit is awful,"The comment expresses disapproval and criticism of the artist's appearance, indicating a negative sentiment."
Negative,"Worst video concept of all time. But brilliant marketing. Come for the music, stay for the nipslip potential.","Despite acknowledging brilliant marketing, the primary criticism is a strongly negative judgment of the video's concept."
Negative,Worst song I have to hear at work in al long time,"The comment expresses strong dislike and frustration with the song, indicating a negative sentiment."
Mixed,Great song. Awful video.,"The comment expresses both positive sentiment towards the song and negative sentiment towards the video, indicating a mixed overall feeling."
Negative,This is supposed to be country god awful,"The comment expresses strong disapproval with phrases like 'god awful,' indicating a negative sentiment."
Neutral,Is this a copy of the cannon ball song with different lyrics?,"This comment expresses a question about the song's similarities, without explicitly conveying a positive or negative opinion."
Negative,Why do all these so called female pop stars frel they have to show the riskay parts of there flesh off.  All generic and dumb ...wake up citizens dont pay to see future rotted flesh.,The comment expresses strong disapproval and criticism of the music video's content and the female artists involved.
Neutral,The world is changing upside down Beyonce singing Country songs and Taylor swift singing pop synth songs,This comment expresses observations about musical trends without conveying a clear positive or negative opinion about them.
Neutral,Not the worst song. But nothing special.,"The comment expresses a lukewarm opinion, acknowledging it's not bad but doesn't convey strong positive feelings."
Negative,She wants to slowly infiltrate and contaminate. Contaminate with lewd lyrics and videos. Their ultimate goal is to transform this genre so it no longer resembles what it has been for decades. Just like everything else.,The comment expresses a critical and disapproving view of the music video's content and intentions.
Negative,This song is the worst song I've ever heard,The comment expresses strong disapproval and a negative opinion of the music video's song.
Negative,Worst video ever! For a crappy piece of music. I didn’t care for Beyoncé before her country stage. Think she just torpedoed her career. And why would any videographer think the same clip over and over was a good idea? Couldn’t think of anything else? Hungover or something?,"The comment expresses strong disapproval and criticism of the video and Beyoncé's artistic choices, indicating a negative sentiment."
Positive,https://youtu.be/JAhrMH3-KPo?si=-ssKn5GXtnId40-D in 1970s these guys Texas eared a feared regime…….  See what they can come up with against oppression.  As a concerned neighbor and fellow tribes man the orchestra is the process. Play it to the rhythm where them guns 🎉❤😂😂😂😂,"The comment expresses enthusiastic support and enjoyment of the video, using emojis and phrases like 'feared regime' and 'oppression,' suggesting admiration rather than criticism."
Negative,"Didn’t she just copy madonna? She made a country song in 2000. Trust me, Beyoncé can’t write lyrics, dance moves, notes or anything. She just copy’s other and says she’s original","The comment expresses strong criticism and disbelief about the artist's originality and abilities, using accusatory language."
Negative,Worst song ever turn it off already 🙄,"The comment expresses clear disapproval and frustration with the song, indicating a negative sentiment."
Neutral,So reversed,"The comment is a single word with no explicit emotional expression, indicating a neutral sentiment."
Positive,"It’s like a pantomime of a “southern song” almost insulting. The dude shabiozey, he tapped into the true singer songwriter vibes though","Despite initial criticism, the commenter ultimately appreciates the video's authentic singer-songwriter feel."
Negative,"These lyrics are low-IQ, meaningless babble, and this is not country music.",The comment expresses strong criticism and disapproval of the music video and its lyrics.
Positive,"Beyoncé the only one Star listed VOCALIST OF 21 century by VOCALS Experts, great performer, the singer in history Who sing more diferent rithmys ❤, A living Legend ❤","The comment expresses strong admiration and praise for Beyoncé's talent and performance, using enthusiastic emojis."
Negative,The song's good but the fact that she's just doing the same thing over and over again is just so annoying which is why I hated the song and then it grew on me but I still hate the fact that she does the same thing over and over again,"Despite initial appreciation, the commenter expresses a persistent dislike due to repetitive actions within the music video."
Negative,You ain’t broke the internet and you STILL HAVE NOT beat TAYLOR SWIFT…that’s what this is all about. Why make a music video doing the same thing???? Who else u gonna pay to stand up and complain when you don’t win another award,"The comment expresses frustration and criticism towards Taylor Swift and her music video, indicating a negative sentiment."
Negative,This is awful it is awful she walks out with practically no shirt on she's trying to sing country when she's not a country girl and after all the allegations that come out I dropped her like a bad habit,"The comment expresses strong disapproval and criticism of the artist's appearance and musical style, coupled with negative opinions regarding past allegations."
Positive,"I personally prefer lil Nas X country, catchy and fun‼️",The comment expresses a positive preference and uses enthusiastic language ('catchy and fun') indicating enjoyment.
Negative,Horrible...her actions dont match the lyrics..its just her showing off her boobs. She needed to be dancing to the song which is quite good. Couldnt watch it.,The comment expresses strong disapproval and negative reactions regarding the video's content and the artist's actions.
Negative,"The fact that this even got an award ticks me off, vocals mid, lyrics mid, instrumental mid asf.","The commenter expresses frustration and disappointment with the video's quality across all aspects – vocals, lyrics, and instrumentation."
Negative,What is the point in this music video worst music video in the world,The comment expresses strong disapproval and uses negative language ('worst music video') indicating a negative sentiment.
Positive,not a country song but catchy hip hop,The comment expresses a positive opinion with the description 'catchy hip hop'
Positive,"So, if I replace the 64's in my raps song for a horse and slip a guitar in with twang in it, I could be country, too?😅🤣😂 She's country like Tracy Adkins is. This has nothing to do with her race either. Black people are the OG cowboys if you don't know. It's just super hard to believe that SHE is in any way country. The big city life Diva over sang in all her old Hip Hop and R&B cuts and now she is over singing in country, too. Whatever. But, how much support would Alan Jackson get if his next album was Gansta Rap? You tell me. M.C. Hammer tried to switch from Gospel Rap to Gansta Rap and he got slaughtered for it. (M.C. Hammer is more gangsta than 99.9% of ""Gangsta Rappers"". For real.)That's in the same genre! Art Official Age as the late, great, greatest of all time, Price put it. (If you don't know, look it up.) There is a reason why Darius Rucker was able to cross over to country; he only had to slightly jump over a narrow gap. Beyonce has an ocean to cross to connect her old to new. But, that's only if you care about authenticity. If not, Beyonce is also the heaviest metal vocalist there has ever been. 🤘Hooray, Beyince!!!! You go , girl!!!","The comment expresses enthusiastic support for Beyoncé's musical choices and abilities, using positive emojis and celebratory language."
Negative,i dont like how Beyoncé is wearing such reveling clothes.....and worst the vid just goes over ad over again.,"The comment expresses dislike for the clothing and criticizes the repetitive nature of the video, indicating a negative sentiment."
Negative,She is washed up in hip hop so she jumps to country! Country don't want a grifting Freak Off freak. This sing is awful. Wake up,"The comment expresses strong disapproval and insults regarding the artist and their music, using derogatory terms and labeling the song as 'awful'."
Positive,My man been overseas 9 months and he finally otw home 😚,The use of 'my man' and the smiling emoji indicate a joyful and positive reaction to the artist returning home.
Positive,Her country lyrics are so groundbreaking,"The comment expresses enthusiastic praise for the artist's lyrics, indicating a positive sentiment."
Negative,"I love Beyonce, but she never should have won that award for best country music award. There were better country songs with better lyrics. She won it because of who she is, not because of the song. Park your Lexus?  The dive bar we always thought was nice? If anything it was a parody of what country music songs are about. The end that was like R&B...complete BS that she won.","The comment expresses frustration and disagreement with the award decision, using critical language about the song and artist's victory."
Negative,"Wow these lyrics are unbelievably stupid, and don't get me started on the video....","The comment expresses strong disapproval and criticism of the lyrics and video, indicating a negative sentiment."
Negative,Awful “music.”  Disgraceful to the genre.,"The comment uses strongly negative language (“awful,” “disgraceful”) expressing disapproval of the music video."
Neutral,"Country music originated from African.  A beat and the telling stories to the beat.  Country music is so close to Rap, when they hate each others’ music, they’re fools.  Same with Judaism, Islam and Christianity.  All Abrahamic.  Judaism is older than Christianity did better marketing/war.  Then the youngest religion, Islam, was so ‘cheated,’ they wanted to keep their land.","The comment expresses a historical overview and comparisons of religions, lacking direct emotional expression regarding the music video itself."
Positive,Reverb is crazy,"The comment expresses enthusiasm and appreciation for the reverb effect, indicating a positive feeling."
Negative,I don’t understand how this album got album of the year when Billie put her heart into all the videos and everything and this girl took a 12 second loop and with the same loop music in the back with different vocals…,The comment expresses frustration and criticism regarding the perceived lack of effort and originality in the music video compared to Billie Eilish's work.
Positive,"I hear “ she gives me money, when I’m in need” notes at “ there is tornado in my city”",The commenter expresses appreciation for the song’s evocative imagery and themes.
Positive,Universe is here ✨chariot strength and death ⚖temprence as above so below and Malcom stuck in medium,"The use of evocative terms like 'chariot strength,' 'temprence,' and 'above so below' suggests a positive and appreciative response to the music video's thematic complexity."
Negative,Why the Fuck she dressed like that? Country isn’t about selling your body and the lyrics are terrible,The comment expresses strong disapproval through offensive language and criticism of the artist's appearance and song quality.
Positive,"Beyoncé the only one Star listed VOCALIST OF 21 century by VOCALS Experts, great performer, the singer in history Who sing more diferent rithmys ❤.A living Legend ❤","The comment expresses enthusiastic praise for Beyoncé, using terms like 'great performer' and 'living legend' with heart emojis, indicating a positive sentiment."
Negative,This song is annoying as hell,The use of 'annoying as hell' indicates a strong negative feeling towards the song.
Negative,one of the most horrible kitch songs ever. and what about those super bad effects and noises?,"The comment uses strongly negative language ('horrible', 'bad') to describe the song and its effects."
Positive,Tommy Johansson does a funnier upbeat version  Go check him out,The commenter expresses enjoyment (
Positive,Power rangers unite. Form the tornado 🌪️ JESUS CHRIST JESUS and let gummy bears bounce power rangers united and fly in the tornado 🌪️ JESUS CHRIST JESUS. Power rangers with the wisdom and power of God JESUS CHRIST sons and daughters. Power rangers unite let us see TRUTH today. Let us speak truth. Let us hear truth. I speak JESUS in everything and everyone wanting to speak JESUS in spirit and TRUTH through prayer wishes hopes dreams visions physical and emotional realms. JESUS lead and guide us and let us all become true power rangers united for you JESUS.,"The comment expresses fervent belief and positive association with 'Power Rangers' through a religious lens, demonstrating enthusiastic support."
Negative,Is there an award for worst music video of all time?,"The comment expresses a critical opinion about the music video, indicating a negative sentiment."
Negative,That day the music died!! Worst tune ever.,The comment expresses strong disapproval and negative feelings about the music video's tune.
Negative,el video mas horrible de la historia.. y la cancion mas generica de la historia,The comment expresses strong disapproval using words like 'horrible' and 'generic'.
Negative,one of the worst songs ive ever heard,The comment expresses strong dissatisfaction and uses explicitly negative language ('worst') indicating a negative sentiment.
Positive,I don’t think the song is horrible but Grammy no way I don’t have a problem with her trying something new never a Beyoncé fan but the song is catchy .,"The commenter expresses enjoyment of the song's catchiness and acknowledges the artist's experimentation, despite not being a dedicated fan."
Neutral,"Song is catchy. The video, not so much.","The comment expresses a mixed opinion, praising the song's catchiness while criticizing the video itself."
Negative,"I never heard a song from this whole album, only this annoying one from TikTok ads","The commenter expresses frustration and annoyance with a specific song promoted on TikTok, indicating a negative feeling."
Negative,if this beats the beatles at the grammys im gonna be mad,"The comment expresses frustration and anger, indicating a negative opinion about the music video's performance."
Negative,Awful!,The word 'awful' expresses a strong negative opinion about the music video.
Negative,A generic song go back to what you do best,The comment expresses a critical opinion about the song's generic nature.
Negative,"the song is ok. it is catchy but that outfit is so ugly, if she is gonna do a country video, dress country in like levi's plaid shirt  cowboy hat and boots, she can show cleavage but damn that outfit hairstyle an makeup look like she was in mad max movie .. might as well be a ho if u are gonna dress like one.. .. that outfit does not fit with the song at all, no way","The comment expresses strong disapproval of the music video's aesthetic, using terms like 'ugly' and 'ho', indicating a negative sentiment."
Negative,This is a piss poor excuse for country wtf happened to the genre for this to win the grammy she's basically stills doing the same music just in a lower tone n to a slightly different style beat it's sad,"The comment expresses frustration and disappointment with the music video and artist's work, using strongly negative language."
Neutral,Antonette Course,This comment appears to be a username or a reference with no discernible emotional tone.
Positive,After listening to the song i can understand why many (other than the culture war grifters) do not really consider this song to be country. this sounds like slightly less generic mainstream pop which it essentially is to my ears.,"The commenter expresses a preference for the song, describing it as less generic and more appealing than mainstream pop."
Positive,MAMMIE BARRY you tube channel/5#@$MUMMY TOMBSTONE45😮BUY outy c45😢❤🍓🤓⚰️🤡💰📜🙃⚽️♟️♟️♟️♟️♟️⚰️🧤🍓😅😮😢🎉😂❤3,"The comment is filled with emojis expressing joy, love, and excitement, indicating a positive sentiment."
Negative,what a shit garbage of music😢trash+trash+trash😢its more streptiz then music😂60s 70s 80s best music of all time😊abba😊queen😊led zeppelin😊deep purple😊blondie😊police😊u2 and so on....,"Despite some positive mentions of iconic artists, the comment primarily uses derogatory terms ('shit garbage') and expresses strong dissatisfaction with the music."
Negative,"Absolutely stupid video…nothing to do with the lyrics, just selling sex.",The comment expresses strong disapproval and criticism of the video's content and purpose.
Positive,Opening notes remind me of Gretchen Wilson’s Redneck Woman https://youtu.be/82dDnv9zeLs?si=G2FWKp-HCcPxtqn4,"The comment expresses a positive association with another popular song, indicating enjoyment and recognition."
Neutral,"To all the people saying ""its a visualiser"" what the hell is a visualiser?? Is that the thing we're calling the little looped videos they use for Spotify or something? Can we call it something else given that ""visualiser"" is a generic word?","The comment expresses confusion and a question, indicating a neutral stance regarding the music video's visuals rather than explicit positive or negative emotion."
Negative,This song is awful,The use of the word 'awful' clearly indicates a negative opinion of the song.
Negative,Is this looping worst music video ever but Beyonce is looking good 😂,"The comment expresses criticism ('looping worst music video') while simultaneously acknowledging a positive aspect ('Beyonce is looking good') creating a mixed, ultimately negative sentiment."
Neutral,"Catchy tune, but is this the best they could do for a video?!!!!!😮",The comment expresses a slight concern ('is this the best they could do?') mixed with a positive acknowledgment of the music's catchiness.
