classificacao,comentario,justificativa
Positive,SAME VIBE BMF BY SZA ACKKK MY BOTH FAVE 😭🫶🫰,Expresses strong positive feelings and identifies the song with a favorite.
Neutral,Thank goodness for the lyrics otherwise I’d have to google.,Expresses mild frustration with the lyrics needing explanation.
Negative,Baby I + Break Your Heart Right Back + Borderline = The Boy Is Mine (duh i know my opinion worst),Expresses a dismissive and critical opinion.
Positive,THE SLOW BEAT !!!!!,Expresses enthusiastic appreciation for the song's tempo.
Neutral,THE VOCALS,Simple expression of admiration without further context.
Neutral,Until now this album giving vocals and lyrics but its boring too,"Expresses a mixed opinion, noting both positive and negative aspects."
Positive,"This song gives me a similar vibes to ""into you"" Into you was seductively mesmerizing. It's old but gold. This one, like the sweetest almond chocolate. This is diamond. 💎✨☀️","Expresses strong positive feelings and comparisons, describing the song as valuable and luxurious."
Positive,That’s so catchy 😍,Expresses enthusiastic enjoyment with the emoji.
Neutral,"The chorus sounds like Therefore I am by Billie Eilish, i like it tho",Compares the chorus to another song without expressing strong positive or negative feelings.
Neutral,Such a 00s vibe,Expresses a nostalgic reference to a specific musical era without positive or negative emotion.
Positive,I just love the very beginning beat ❤,Expresses strong positive emotion regarding the song's intro.
Negative,"okay so i actually need a Normani verse to actually honour this song title, it it’s gotta be a duet",Expresses disappointment and a desire for a specific feature.
Positive,"Should've been the lead single. Love this so much more than Yes, And? and the vibes are truer to the album, like supernatural is.",Expresses strong preference for this song over another and compares it favorably to the album's overall vibe.
Positive,"Favourite on the album, along with Supernatural. Sounds nostalgic. Loved the album, sounds like most authentic Ari  ❤",Expresses strong positive feelings and identifies it as a favorite track.
Positive,"I love how she references the songwriting in this song. That very sexy, half-beat late sung “mine” in the first line of the chorus. And then two couplets later she sings “watch me take my time” referencing “mine” being a little late AND THEN references it again in the next line “I can’t believe my mind” AND NEITHER CAN WE ARI. GOD JESUS LORD",Expresses enthusiastic appreciation for specific lyrical references and overall musical elements.
Neutral,i hear petey pablo’s freek-a-leek every time the chorus hits,Identifies a specific element of the song and expresses a neutral observation about it.
Positive,The Something About him is made for somebody like me part all the way through the chorus and back up vocals was 😮😮😮❤❤❤❤❤,Expresses enthusiastic enjoyment with multiple positive emojis.
Neutral,Are there any up beat songs on the album??,Expresses a request for a specific type of song without expressing positive or negative emotion.
Neutral,we need gucci mane on this beat,"A request for a specific artist, lacking explicit positive or negative sentiment."
Positive,Aaliyah vibes 🎶,Evokes a nostalgic and positive association with the artist Aaliyah.
Neutral,Lyrics plz!!!!,Expresses a simple request for lyrics without positive or negative sentiment.
Neutral,So 2018 vibes,Expresses a nostalgic reference to a specific year without strong positive or negative emotion.
Neutral,Any recs for songs with a similar vibe ?,Asks for recommendations without expressing a specific opinion.
Negative,"I get what she was trying to do but with her voice against the beat, as well as the way she was singing/slightly rapping. the paise in the beat is throwing everything off. her backgound voices were an odd choice. it was catchy. she didnt understand the assignment for this one.",Criticizes the artist's vocal choices and overall execution.
Neutral,It’s giving more like Doja cat vibe,Implies a similarity to Doja Cat without expressing strong positive or negative feelings.
Negative,"stole the beat from vince staples' ""aye free the homies""",Accuses the song of plagiarism by using a significant portion of Vince Staples' song.
Positive,It’s so catchy ahh 💕,Expresses enthusiastic enjoyment of the song.
Positive,wow wow the voice and beats...............pure flow....so enjoyable,Expresses strong enjoyment and appreciation for the music's flow and vocals.
Positive,beat is majestic,Expresses admiration for the song's beat.
Positive,"Omg JLo vibes, without JLo sounds so polite. 🥰😆","Compares favorably to JLo, expressing delight."
Neutral,Lil Wayne should put this beat on his new mixtape,Suggests a possible use for the song without expressing positive or negative feelings.
Positive,"0:47 I love this new chapter for her. It’s giving more R&B and less pop. She just unlocked new levels of where her sound and emotions intertwine, balancing one another.",Expresses appreciation for the artist's evolving sound and emotional depth.
Neutral,0:27 same beat as in the collab between Seventeen and Nu'est in Heaven ;),Identifies a similarity in beat without expressing a strong opinion.
Positive,It was giving Samantha Jade- Boyfriend vibe tempo❤❤❤.. Good job Ariana😊❤❤❤..,Expresses positive feelings and appreciation for the song's style.
Positive,Ohhhhh.....its actually really good and so alluring and seductive in a classy sexy sensual way.... definitely a vibe🔥🔥🔥🔥and  im not even a real fan of this particular genre of music,Expresses strong positive feelings and appreciation for the song's alluring qualities.
Positive,that vibrato in her voice in the chorus holy fucking shit,Expresses intense enthusiasm and admiration for a specific vocal technique.
Positive,it's giving 2000's vibesss,Expresses nostalgic enjoyment of a familiar era.
Positive,"Ari here's totally ate that with the lyrics, so majestic as it should 💅😍❤‍🔥",Expresses strong admiration and excitement using emojis.
Positive,Fantasize's vibe! Yes!!! 90's RnB I love itttttttttttttt It sounds just like the sequel of Fantasize!,Expresses enthusiastic enjoyment and comparison to a favored song.
Positive,this beat this beat this beat omg i loooveeeee arriiiiii,Repeated expressions of intense love for the beat.
Positive,Definitely giving Brandy and JoJo vibes. 2006 vibes too.,Evokes nostalgic feelings reminiscent of 2006 pop music.
Neutral,Doja Cat Vibe,Simple expression of similarity to Doja Cat's style.
Positive,Britney Spears vibes✨✨,Evokes a positive association with Britney Spears' music and style.
Positive,"This beat snd the first flow reminds me of 1,2 step by Ciara ✨","Compares favorably to a well-regarded Ciara song, expressing positive sentiment."
Positive,This beat go so hard this whole song a vibe. ❤❤❤ uu Ari,Expresses strong enjoyment and positive feelings about the song.
Negative,This song gives me some rage vibes!,Expresses feelings of anger and frustration.
Positive,"She never misses, every chorus has such a beautiful melody that gives you chills, what a special talent 😮‍💨😩🔥🎶🌊",Expresses strong appreciation for the song's melody and the artist's talent.
Positive,Hold on somebody get Ciara on this with these 2000’s vibes RNNNNNNN💚🔥💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾💃🏾🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥💚,Expresses strong enthusiasm and excitement with emojis.
Positive,This giving britney spears vibe!!!,Compares the music to the positive and iconic music of Britney Spears.
Positive,This is giving Britney Spears beat 💪,Uses a popular slang phrase to express enjoyment of the song's style.
Positive,My most favorite song of her album ❤ the melody is spinning around my head,Expresses strong fondness and describes a positive auditory experience.
Negative,She made a beautiful song with lyrics about breaking up a marriage lol 😂.. what a gorgeous talented whore,Uses derogatory language and expresses strong disapproval.
Neutral,I need the lyricssssss 😭,"Expresses a simple, heartfelt desire without any positive or negative sentiment."
Positive,Que voz meu Deus um timbre tão leve...,Expresses strong admiration for the singer's voice.
Neutral,some of you don't need to understand the lyrics...<3,Expresses a somewhat dismissive and vague sentiment without strong positive or negative indicators.
Negative,Blatant rip off brandy and Monica  lyrics and my god you can have him 😅😂,Expresses strong disapproval and accuses the song of plagiarism.
Neutral,Nothing will ever be compared to the Fantasize chorus... But good try!,Acknowledges a positive aspect while offering a slight critique.
Negative,"you use my voice and my mastering for the distributed version without responding to my hello on insta. You know only my friends can make money from my job but you ghost my hello and happy birthday after 6 years you ghost me you continue to hack my pc for robbed my voice and my mastering without hello and contract signed to do business. Please delete all my work on 7rings/stuck with you/34+35/positions/santa tell me/all tracks eternal sunshine Dj scrog remix to help you get back. now you and Mariah Carey are my enemy, you are not allowed to use my voice and my mastering for the buisness version because you never respond to my hello. you know I'm not interested by your money after 6 years, I help you for you  Mariah's feat and your musical arrangement. you are killing our love for no, hello now i hate you. you kill my love for you goodbye forever. eternal goodbye","Expresses extreme anger, betrayal, and accusations of theft and harassment."
Negative,1:16 giving Britney Spears toxic vibes. Specifically the part after the bridge “taste of your lips I’m on a ride”,Expresses criticism of the song's lyrics as having 'toxic' vibes.
Positive,Perfect good vibe ❤️,Expresses strong positive sentiment with an emoji.
Negative,"This album should've been ""BEST POP VOCAL ALBUM"" at the Grammys",Expresses disappointment and disagreement with the album's Grammy nomination.
Neutral,t.a.t.u. yulia volkova vocals in the chorus???,"Comments on the vocalist's performance, without expressing overall positive or negative sentiment."
Positive,this has lady gaga vibes,"Compares the music to Lady Gaga, indicating a positive association."
Positive,"This is the first song of hers that I can actually understand the lyrics of, did she start enunciating or did I just finally get used to her mumbling?",Expresses a positive reaction to improved lyric clarity.
Positive,"I don’t get the hate, this album is so much better than the Positions album. It sounds different, has less dirty lyrics, has a better vibe in general… also almost each song is a bop",Expresses strong positive feelings and appreciation for the album's improved qualities.
Positive,Love it the 2000s beat it hits ❤️,Expresses strong positive sentiment through enthusiastic declaration.
Positive,"It's giving quiet, martial arts, Chinese/Hongkonger madam woman vibes. I like it.",Expresses enjoyment and identifies a specific aesthetic.
Positive,Early 2000s rnb vibes and production,"Expresses enjoyment of the song’s nostalgic, early 2000s R&B style."
Neutral,Best song but needs more range in her vocal i can see why she picked this song it’s young & fresh forever,Expresses a positive opinion with a minor critical observation.
Positive,omg so fucking nice melody,Expresses strong positive feelings about the melody.
Positive,"This chorus is going to all over TikTok soon. Speed up and slowed down, new challenges and edits made with this song.",Expresses anticipation and positive expectation for the song's viral spread.
Neutral,THE TEMPO CHANGE,A simple observation about a musical element.
Positive,I LOVE WHEN SHE SINGS SO STRONGLY AND DEEP LIKE THAAAT,Expresses strong enjoyment of the singer's vocal performance.
Positive,This is 80s vibe songg!! She is killing the game lately,Expresses enthusiastic enjoyment and admiration for the artist's recent performance.
Positive,es de mis favoritas pfff las vibes🥰,Expresses fondness and positive vibes.
Positive,This is giving fantasize vibe,Uses slang to express a positive and indulgent feeling.
Neutral,Early 2000s vibe with a splash of 24,References musical eras without expressing a clear positive or negative opinion.
Positive,Omg what a powerful and energy 😍❤,Expresses enthusiastic enjoyment and admiration.
Positive,"She can’t believe her eyes, but I can’t believe my ears because Ms. Ariana is serving vocals and sass 🤩🤩",Expresses enthusiastic praise and admiration for Ariana's vocals and style.
