classificacao,comentario,justificativa
Negative,Wow she’s a s. L. u. …T catchy song tho,Uses derogatory language to express dislike.
Positive,This song gives me 00s girl vibes ❤ I actually like it,Expresses enjoyment and associates the song with nostalgic '00s vibes.
Neutral,"This reminds me of another song, ""Le misérable"" by Singuila. Their chorus give me  me a similar feeling","Compares the song to another, without expressing a strong positive or negative opinion."
Positive,the last part where the song sounds like its ending and then pauses for a few seconds and the beat drops just scratches some part of my brain🙏🏼🙏🏼,Expresses a positive reaction to a specific musical moment.
Negative,music and vocals are more taylor derivative than lana,"Expresses a critical opinion, comparing the music unfavorably to Lana Del Rey."
Negative,"Makes me super jealous. I'm 29 I live here in Utah and I've never had a girlfriend, I play guitar write my own songs I have about 50 songs on acoustic guitar. I like mature women.",Expresses envy and implies a lack of romantic experience.
Positive,The chorus is addicting,Expresses enjoyment and describes the chorus as 'addicting'.
Negative,Song is great. Video gave me “escaping Disney child slave” vibes. Thumbs up for the escape 👍,Expresses discomfort and criticism related to the video's theme.
Positive,this gives me euphoria vibes,Expresses feelings of intense happiness and joy.
Negative,Worst song ever🔥,Expresses strong dissatisfaction and condemnation of the song.
Neutral,I thought Mariah sang the chorus,Expresses a simple observation without strong positive or negative emotion.
Positive,"Woah. I knew Addison Rae from the meme, but this is actually really catchy and nice to listen to.",Expresses surprise and positive reaction to the song.
Positive,"Legend track for me, Addison beated Charlie for me for this",Expresses strong preference for Addison's performance over Charlie's.
Neutral,"Li,ke a Fethiye vibes",The comment references a specific aesthetic/location without expressing a clear positive or negative opinion.
Negative,Lyrics are crazy 😭,Expresses strong negative emotion due to the lyrics.
Neutral,love the song but the video gives me o.O ehm idk weird vibes,Expresses a mixed reaction – liking the song but finding the video unsettling.
Positive,"Umm what did I just watch. I LOVE IT!! The vibe, sound, it’s so posh!!",Expresses strong enjoyment and positive feelings about the video.
Negative,Song surely making such vibes of loosing innocence truly,Expresses a negative feeling associated with 'losing innocence'.
Positive,1:26 the background vocals oh myyyyy 😍😍,Expresses intense excitement and appreciation for the background vocals.
Negative,Imagine copying Lana 🖕 Name vibe cause diet mountain Dew,Uses insulting language and suggests the artist is unoriginal.
Neutral,dude it's so catchy but the cross necklace verse was not needed broo 😭,Expresses a minor negative opinion about a specific part of the song.
Positive,This beat with her voice is fricking tantalizing n mesmerizing.# repeat,Uses enthusiastic and evocative language to express strong enjoyment.
Neutral,The whole chorus sounds sometimes like mariah carey. I really thought she was it. 😢,Acknowledges similarity to Mariah Carey but doesn't express strong positive or negative feelings.
Neutral,I feel like a heard this song years ago like I know the beat and the rhythm and I’m listening this for the first time,Expresses a familiar yet novel listening experience.
Positive,Vibes of Lana Del Rey❤❤❤❤ i love the song 🎉,Expresses strong positive feelings and enthusiasm.
Neutral,i wonder if she sampled katy perry's wide awake. the beat sounds similar.,"Raises a question about potential sampling, expressing uncertainty."
Neutral,Samantha James from Just Friends vibes😂😂,A humorous comparison to a previous movie character.
Negative,the verse is great. but this chorus????? whyyyy????,Expresses strong dissatisfaction with the chorus.
Positive,Girl you ATE with this 😍 more songs with this kind of vibe pls ❤️‍🔥,Expresses strong admiration and desire for more music like this.
Positive,This Is so Madonna's erotica! So powerful!!! ❤❤❤,Expresses enthusiastic admiration and excitement comparing the song to Madonna's work.
Positive,"Such a fun, sexy video and some how so nostalgic",Expresses enjoyment and a sense of nostalgia.
Positive,This so is very whats word catchy  and the way they shoot the video was so beautiful,Expresses enjoyment of the song's catchiness and appreciation for the video's visuals.
Negative,"Girl you are really ripping off lana with the black and white, the stoic man, the utlra femninity, you wearing white, the background vocal and the wearing of the american FLAG all mixed in one video. Wtf?? Who produced this?",Expresses strong criticism and accusations of plagiarism.
Positive,Addictive beat! 🥤🔥,Expresses strong enjoyment of the song's beat with enthusiastic emojis.
Neutral,These lyrics are an interesting choice,Expresses a neutral observation about the lyrics without expressing positive or negative feelings.
Negative,Trash lyrics for the only fans generation 😅,Expresses strong disapproval of the song's lyrics and their association with a specific audience.
Neutral,(Pepsi) Cola will forever be Lana's. But Addison's Diet version is kinda catchy.,"Offers a mixed opinion, acknowledging both Lana's and Addison's songs."
Neutral,She all in intertwined with the universe,Expression of awe and wonder without clear positive or negative judgment.
Positive,This mv gives me 'Born to Die' kinda vibes in a positive way,"Compares the music video to a well-regarded song, indicating a favorable opinion."
Positive,This song and video gives HARDCORE 2000s vibes.,Expresses nostalgic enjoyment of a style reminiscent of the 2000s.
Positive,"Sex stuff aside, this is a catchy ass song",Expresses enjoyment of the song's catchiness despite acknowledging suggestive content.
Positive,"A 90’s Mariah Carey vibes, of course.","Compares the song to the iconic Mariah Carey, indicating a positive association."
Positive,Lana del rey without depressing vibe 😮,"Expresses a desire for a brighter, less melancholic Lana Del Rey experience."
Neutral,Is it me or is this giving Lana del Rey vibes?,"Compares the song to Lana del Rey, indicating a stylistic similarity without strong positive or negative judgment."
Positive,Addison's got that sultry hot old hollywood beauty vibe going on!,Expresses admiration for the artist's aesthetic and style.
Positive,Powerful 🔥,Expresses strong enthusiasm and excitement.
Positive,Beatiful songgggg♥️♥️♥️♥️♥️♥️♥️🔥🔥🔥🔥🔥🔥😍😍😍😍😍😍❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Expresses overwhelming enthusiasm and joy with multiple heart emojis.
Positive,Bravo for the vintage 70's vibe,Expresses appreciation for the song's nostalgic 70s style.
Neutral,"Catchy song. My first thought tho?  If I were her, I would want Mom and Dad to skip the viewing of my first track/video. 😂",Lighthearted criticism with a humorous tone.
Positive,"I see Katy Perry's ""wide awake"" vibes all over this song.",Compares favorably to Katy Perry's
Positive,"So nostalgic, what a popstar!!😂😂😂😭😭😭😭😭😭",Expresses strong nostalgic fondness and joyful emotion.
Positive,Del rey vibes,References a positive and well-regarded artist (Dolly Parton).
Positive,Lana del ray vibes,Expresses admiration for Lana Del Rey's style.
Neutral,DEFINITELY A MADONNA AND BRITNEY SPEARS VIBES❤❤❤❤,References iconic pop artists without expressing strong positive or negative feelings.
Positive,I really only know Addison from TikTok but this is like next level good. It’s such a vibey song I love it,Expresses strong enjoyment and positive feelings about the song.
Negative,Everyone in the comments are either thirsty or have no good taste in music cuz this one of was the  worst things I’ve ever heard,Expresses strong disapproval and insults the opinions of others.
Negative,"I 100% thought the lyrics was ""My lips reflect off his Costco chain""",Expresses confusion and criticism regarding the lyrics.
Neutral,Tgat has the be the weirdest.. video.. I've watched in a long time....💀 I like this song but the video killed the vibe lol,Expresses a mildly negative opinion about the video while still acknowledging enjoyment of the song.
Negative,"Oklou copycat!!! full doupe I hope people call this out, Oklou is a true original and deeply talented and is being stolen from right here.",Accuses the artist of copying another and expresses frustration.
Positive,"strangely this guy fits so so so much to this Music, idk, the feeling of having a crush on Jason Dilaurentis having like 13 years comes back and match so much with the music, maybe not the lyrics but the whole vibe, idk just feelings","Expresses a strong, nostalgic connection and positive feelings associated with the music."
Neutral,The beat and melody sound very familiar.,Expresses a sense of familiarity without strong positive or negative emotion.
Negative,this song has shameless vibes,"Compares the song to 'Shameless,' implying a negative association."
Negative,The music. Video is the worst thing i have ever seen,Expresses strong disapproval and labels the video as the worst.
Negative,The music (not including lyrics) written in two minutes tops.,Criticizes the song's production as rushed and lacking quality.
Positive,Lana del rey vibes ❤,Expresses fondness for Lana Del Rey's style.
Negative,"Love the song, hate the video. She is very annoying",Expresses both positive sentiment towards the song and negative sentiment towards the video.
Negative,Annoying,Expresses annoyance directly.
Positive,crazy 😝😜🤪 catchy,Expresses enjoyment through enthusiastic emojis.
Neutral,"If they bring back Miami Vice, this song has to be in it so contemporary in 2025",Expresses a wishful thought without strong positive or negative sentiment.
Negative,Gotta really like the song ...but video um we'll ummmm ya there is no nice way of saying it's awful..,Expresses strong dislike and describes the video as 'awful'.
Positive,Lady gaga vibes😍😍,Expresses enthusiasm and appreciation for Lady Gaga's style.
Positive,These new vibes are everything!! All ready for happy and in love era ❤,Expresses excitement and positive feelings about the new music era.
Positive,Awesome vocal layers,Expresses strong positive sentiment about the song's vocals.
Negative,Las vocales me suenan Ariana G,"Expresses a negative opinion about the vocals, comparing them unfavorably to Ariana Grande."
Positive,Thanks Avril Lavigne I found this song and now I cant stop listening is sooo catchy ♥️,Expresses enthusiastic enjoyment and affection for the song.
Positive,I love Lana’s vibes,Expresses clear and enthusiastic appreciation for Lana's style.
Negative,"Sorry, but this is the worst recording quality I've ever heard, especially the muffled vocals.  Were they going for a Dreamlike effect ? They should of used another effect besides no high frequency, ridiculous amounts of reverb and compression. It completely ruins it for me, but apparently liked by many, or they just don't care about the sound quality.",Expresses strong dissatisfaction with the poor recording quality and sound.
Positive,From Rae to Rae…you’re the new IT girl. Also this may be the best pop melody ever written.,Expresses enthusiasm and praises the song as having the best pop melody.
Positive,So much invested with the music production that I don’t even care what’s going on the video …….im just vibing to every beat with my eyes closed and feels like I’m in my best mood 😂😂 😂,Expresses strong enjoyment and positive feelings related to the music.
Positive,"Her vocals age like fine wine, God she's stunning all around ❤",Expresses admiration and affection for the artist's vocals and overall appearance.
Neutral,"Had to look up thr lyrics because I swore she was saying ""Costco chain""",Expresses confusion and a slight critique of the lyrics without strong positive or negative emotion.
Negative,She's annoying with bad skin,Expresses annoyance and criticizes the artist's appearance.
Positive,britney spears 2004 vibe 😯✨️,Evokes a nostalgic and positive association with Britney Spears' 2004 music.
Neutral,I couldn't hear a single word in the lyrics. What language was she signing in?,Expresses confusion and inability to understand the lyrics.
Positive,"She's getting better! Acting & music has improved. But quite a bit of Autotune, we'll see how she is live.",Expresses optimism about her improvement in both acting and music.
Neutral,"someone find where this flow was bit from. ive heard this exact melody in an older song. sound engineers worked real hard on this one lol, she fine as hell though",Mixed reaction - acknowledges technical aspects and compliments appearance but doesn't express strong positive or negative feeling.
Negative,She should just scrub the internet of Obsessed. That was awful. This is art.,Criticizes the song 'Obsessed' as 'awful'.
Positive,nah that chorus hits different ngl💀,"Expresses a strong, appreciative feeling ("
