classificacao,comentario,justificativa
Positive,"Go-Go's brought me here!!... They added This anthem to """"We got the Beat"" on their 2025 tour!🎉❤🎉",Expresses enthusiasm and appreciation for the artist and song.
Positive,Love how this has an 80's vibe.,Expresses fondness for the song's 80s-inspired style.
Neutral,It’s like a mashup of 80s synth pop Hey Mickey and 2000s pop punk Avril Lavigne and Paramore,Describes the music in terms of influences without expressing a clear positive or negative opinion.
Negative,i looked at her top 4 songs and legit they are the same 3 verese repeated 2-3-4 times to extend em for an entire 3 min song😂😂😂 absolute craziness she is popular… her lyrics are catchy sure but her music says NOTHING 😂😂😂 just fuckin party anthems that sound recycled from other people,Expresses strong criticism of repetitive lyrics and lack of originality.
Negative,"I never actually paid attention to the lyrics of this song but... if Chappell Roan is having trouble getting laid, there's no hope for the rest of us.",Uses a cynical and judgmental remark about the artist's personal life.
Negative,Only here to get this annoying earworm out of my head 😑😒🙄😐,Expresses frustration and annoyance with the song.
Positive,julie brown vibes!! love this,Expresses admiration and enjoyment of the music.
Positive,Killers vibe. I like it.,Expresses liking the song's style and vibe.
Positive,I love this 80s vibe,Expresses enthusiastic enjoyment of the song's 80s style.
Neutral,"I'm only here cause I saw the lil' homie Hot Dog Harv on GMA referencing this song, otherwise I would've never known about it. Kinda catchy.",Expresses mild curiosity and a tentative positive assessment.
Negative,......... awful,Expresses strong disapproval and negativity.
Neutral,idk why but this feels so 2000s. almost nostalgic,Expresses a feeling of outdatedness without strong positive or negative emotion.
Positive,"I feel the YMCA, Toni Basil's ""Mickey"" and the 80s beat and I'm here for it!",Expresses enthusiastic enjoyment of 80s music and sounds.
Neutral,"Catchy tune, but thank God for autotune.....",Expresses a positive opinion about the song while also subtly criticizing its reliance on autotune.
Positive,"As an older Gen x lifetime music critic but moreso fan, there are things about her that remind me of a breakout Blondie. While  certainly a giddy pop act she looks both backwards and forwards in creating these catchy little pop anthems. I'm talking far more about her philosophy than music. There's also a hint of the B - 52s in her sound. Enjoy it. Both Chapel and fans.❤",Expresses enjoyment and positive comparisons to influential artists.
Neutral,✏️ Describe the vibe,"A simple request for description, lacking any explicit sentiment."
Neutral,She fans herself way more often than she mentions the temperature.  And what hurts her feelings? Staring at the ceiling? Why do the catchiest songs make no damned sense?  But it really is impossibly catchy,Expresses bewildered amusement and mild criticism without strong positive or negative emotion.
Positive,Insanely catchy❤,Expresses strong positive sentiment with the use of 'insanely' and a heart emoji.
Positive,Hot To Go is like today’s Girl’s Just Wanna Have Fun. It’s got this fun 80s vibe.,"Compares the song positively to a classic, highlighting a desirable 80s vibe."
Neutral,This is so Harmony Korine,Reference to a director without expressing a clear opinion.
Positive,The lyrics are so relatable omg!,Expresses strong positive sentiment due to relatable lyrics.
Neutral,It's weird i cant stand the verses but i love the hook.  I've never reacted to a song like that before.,Expresses conflicting feelings – dislike of verses and love of the hook – with a surprised reaction.
Neutral,Seems weird to have her parents? Grandparents?  Included given the lyrics,Expresses mild confusion and observation about the video's production.
Positive,Listen to the lyrics...men are the prize 😊,Expresses a positive sentiment towards the song's lyrics.
Positive,Very Catchy Song🙂,Expresses enjoyment with the use of an emoji.
Neutral,Aggressive happiness is my new default emotion,A paradoxical statement expressing a feeling without clear positive or negative connotations.
Positive,This has such a 80s vibe to it I like it 💛,Expresses enjoyment and appreciation of the song’s nostalgic 80s style.
Neutral,Where is the Reverb?,A simple question expressing a minor technical criticism.
Positive,Her least annoying song,"Expresses a preference for the song, implying enjoyment."
Positive,These dance numbers with the ever so subtle punk rock undertones (maybe it’s more Avril? Either way I find CR far better than most) really hits hard.,Expresses strong enjoyment of the music and favorably compares it to Avril Lavigne.
Neutral,"It’s very catchy, but I don’t like the weird mutant she dances with.",Expresses enjoyment of the song while critiquing a specific visual element.
Positive,I get such Cyndi Lauper vibes from her. I love it!,Expresses strong positive feelings and identifies a positive influence.
Positive,My 8year old turned me on to this song. It has enough 90s vibes and I really enjoy this song. Fun. Clean and innocent,Expresses enjoyment and positive associations with the song.
Positive,"she reminds me of a more active or in the camera Florence + the machine, both great, love her vibes",Compares the artist favorably to Florence + the Machine.
Positive,I'm aroace but I love this song! Lesbians are so powerful <3,Expresses support and affection for the song and the LGBTQ+ community.
Neutral,"I think people are forgetting the sound Katy Perry used for her albums. She was very colorful, pop music and mainstream. Chappell Roan is this decade’s Katy, just more indie off beat fashion.","Compares Chappell Roan to Katy Perry, noting similarities but emphasizing a different indie style."
Negative,"Its just ripping off Boy Harsher - Autonomy's bassline hook but with worse, more shallow lyrics lol",Criticizes the song for being a derivative and poorly written copy of another artist's work.
Positive,This is weirdly catchy,"Expresses a positive, albeit slightly perplexed, enjoyment of the song."
Positive,I love this catchy song,Expresses strong enjoyment of the song.
Positive,This is like hotty vibes😊😊😊 forever,Expresses enthusiastic enjoyment with positive emojis.
Positive,Such Cyndi Lauper vibes from this. Absolute bop.,Expresses strong enjoyment and comparison to a positive artist.
Neutral,*sigh*…. There seems to be this trend where in the official music videos for songs there’s always a 30-60 second intro without music and it’s a shame because it really throws off the vibe of a playlist if you want to just “spam skip” the ads and just keep on jamming 3:,Expresses a minor annoyance about music video intro lengths.
Negative,Saddest upbeat song,Expresses sadness despite the song's upbeat nature.
Negative,"This is literally the worst song I’ve ever heard. Nice try, Chappell Roan, but you’ll never suceed. You suck 😡",Expresses strong dissatisfaction and insults the artist.
Neutral,Prefer the song’s verses instead of the chorus.,Expresses a preference for one part of the song over another without strong positive or negative emotion.
Positive,I played this song on Beatstar and ive been obsessed with it ever since,Expresses strong enjoyment and fixation with the song after experiencing it on Beatstar.
Negative,This is the worst song I’ve ever heard,Expresses extreme dissatisfaction and condemnation of the song.
Negative,This song is awful why do I keep hearing it,Expresses strong dislike and frustration with the song.
Negative,I don’t understand why people enjoy listening to lyrics like this someone please explain like I genuinely want to know because to me it’s just weird openly talking about sex especially in front of your grandparents. Talking about your sexuality is not what I’m saying that is healthy and good to do but talking about actual sex is just so odd to me,Expresses strong disapproval and discomfort with the explicit lyrics.
Positive,"I will say it again, this beat is absolute fire. Keyboards are literally the best ever!",Expresses enthusiastic praise for the song's beat and keyboards.
Neutral,"Nothing wrong with a fun beat or sexual empowerment, it just seems the music landscape today is saturated with hypersexualization. That's what is marketable.",Expresses a concern about over-sexualization without strong positive or negative judgment.
Neutral,I discovered this song from beatstar,Simple statement of discovery with no expressed opinion.
Positive,Nice voice of vocal,Expresses appreciation for the singer's voice.
Positive,"There's a real GoGos, Missing Persons vibe in this song.","Compares the song favorably to classic bands, indicating a positive appreciation."
Positive,Why is the melody so GOOD?,Expresses strong positive reaction to the melody.
Positive,This gives me such 80s vibes. Love it!,Expresses strong positive feelings and enjoyment of the song's nostalgic style.
Neutral,"This gives me ""Oh Mikey You're So Fine"" vibes.","References a specific song, indicating a similarity without strong positive or negative judgment."
Neutral,The only reasons I knew this wasn’t 80’s when I first heard it was because I’d never heard it and the vocals sound a little more polished like a modern studio will do even though the effects are going for that retro sound. Funny how history tends to repeat itself with things like music and fashion. Not sure we’ll ever have the talent and depth of mainstream music like pre 80’s again given there’s no incentive to create such artistically deep music anymore as the modern audience doesn’t have the patience and wants the short instant payoff with everything but that fits well with 80’s style so here’s to hoping we can get more 80’s sounding music in the mainstream. I couldn’t care less what the lyrics are about.,Offers a nostalgic perspective and commentary on music trends without strong positive or negative emotion.
Positive,It's a very fun❤ catchy song,Expresses enjoyment and describes the song as fun and catchy.
Positive,"First time i heard this, i thought it was kinda dumb. Now, i almost memorized the lyrics. Plus, it is so catchy!",The comment expresses initial skepticism evolving into strong enjoyment and appreciation.
Positive,Why is that super simple synth bass line so dang good? It's only 6 total notes including the transposition.,Expresses strong positive appreciation for a musical element.
Neutral,Robin Sparkles vibe,References a nostalgic pop icon without expressing positive or negative emotion.
Neutral,YMCA vibes,References a well-known song with a nostalgic and generally positive association.
Negative,"Well here comes another 1 catchy hit, where we don’t even hear from this artist again",Expresses disappointment and suggests the artist will disappear again.
Positive,"songs that give flashback are the best, it's new but give you the retro vibe . . .",Expresses enjoyment of the song's nostalgic and retro feel.
Neutral,Comments are a lil weird lol but I’m here for the 80s vibe,"Expresses a mild, non-committal observation about the comments."
Positive,Gives an 80's vibe with that beat,Expresses enjoyment of the song's nostalgic 80s influence.
Neutral,If you really listen to it you can hear some vocals from Olivia Rodrigo,Identifies a potential similarity without expressing a strong opinion.
Positive,getting Marina (formerly Marina and the Diamonds) vibes from the singer's voice.,Compares the singer's voice positively to Marina and the Diamonds.
Positive,Not sure why but the beat of this gives me a drive down a California freeway in a convertible with the top down vibe,Describes a pleasant and exciting feeling associated with the music.
Neutral,What vibes does this give me??,Asks a question seeking a subjective impression.
Positive,The song and music video give serious '80s vibes.,Expresses enjoyment of the nostalgic '80s style.
Negative,This is the worst thing I have ever seen and heard. EVER 😂,Expresses extreme disapproval and disgust.
Positive,Giving me 80s vibe :),Expresses enjoyment of the song's nostalgic 80s influence.
Positive,This sounded to me like something from the 80's and made me feel nostalgic. Like a Toni Basil or Missing Persons song,Expresses a positive nostalgic feeling and comparison to well-regarded 80s artists.
Positive,"when i heard this song on a spotify radio i genuinely thought this was from the 80s, i don't know what it is but it genuinely hits you with that kind of nostalgia. Might be the beat",Expresses a strong positive feeling and nostalgic reaction to the song.
Neutral,"Great catchy song, but I don’t like the lyrics. 6/10.","Expresses a mixed opinion – positive about the music but negative about the lyrics, with a numerical rating."
Neutral,I wish the bridge at 2:35 was after the first chorus as well.... its such a good part,"Expresses a specific, minor critique without overall positive or negative sentiment."
Negative,Awful Tragedy Nasty,Uses strong negative descriptors to express dislike.
Positive,I got some Cyndi Lauper vibes from this.,"Compares the music to a well-regarded artist, indicating a positive impression."
Negative,The music video of course can use some work. But great song and great voice. Just makes me uncomfortable that a little girl told me about her music with lyrics like this. WTH,Expresses discomfort with the lyrics and suggests a problem with the artist's appeal.
Neutral,I hate this song but it is catchy.,Expresses dislike but acknowledges a catchy quality.
Neutral,this gives me Degrassi vibes❤,"References a TV show, indicating a nostalgic or stylistic association without strong positive or negative emotion."
Positive,"i love how she has fun while making music, its not really s3xy or anytihng just fun vibes and i love how she was teaching her grandparents. Chappell Roan is my new favorite! I love the outfits, hair everything!!!",Expresses strong enjoyment and appreciation for the artist's playful approach and the video's content.
Positive,Feels like 90's vibe pop snyth,"Expresses enjoyment of a nostalgic, 90s-inspired pop sound."
Positive,Modern Cyndi Lauper vibes fs,Evokes a nostalgic and positive association with the artist Cyndi Lauper.
Positive,keep hearing this catchy song on the R.A.D.I.O its time to get your pom poms out like Toni Basil 80s sweatbands 🟪🟦,Expresses enjoyment and nostalgia associated with the song and 80s pop culture.
